person_id,hh_id,changed_student,attitude_bike,bike_purpose_medical,bike_purpose_other_cms,bike_purpose_shopping,medical_other_virtual,attitude_stay_home,employment_change_furloughed_1,attitude_grocery_pick_up,changed_home,age_18_64_imputed,medical_telehealth,bike_type_owned,trip_purpose_work,employment_change_pay_cut,trip_purpose_other,employment_change_pay_1,disability_walking_cms,student,age_13_17_reported,delivery_other_location,modes_used_walk,shopping_food_grocery_pick,income,changed_vehicles,num_bicycles_cms,attitude_bus,modes_used_bus,bike_freq,subway_attitude_all,modes_used_ferry,attitude_drive,modes_before_walk,modes_during_bike,age_65_over_reported,subway_attitude_temperature,modes_during_bus,student_cms,bike_purpose_other,exercise,modes_used_tnc,modes_during_subway,modes_before_ferry,race_american_indian_cms,attitude_grocery_delivery,job_type,race_white_cms,changed_num_children,medical_postponed,essential,age_cms,modes_during_household_vehicle,trip_purpose_exercise,bike_purpose_work_related,delivery_service,education_cms,modes_before_rail,bike_purpose_appointment,age_13_17_imputed,age_12_under_imputed
1959176701,19591767,0,5,995,995,995,1,1,995,3,0,1,1,995,0,995,0,995,1,995,1,0,3,0,995,0,2,5,0,5,995,0,1,1,0,0,995,0,0,995,2,0,0,0,0,5,995,1,0,1,995,5,0,0,995,0,-9998,0,995,1,2
1974219401,19742194,0,4,995,995,995,0,4,995,3,0,-9999,0,995,4,995,0,995,0,995,0,0,0,0,995,0,2,4,0,5,995,0,4,1,0,0,995,0,0,995,3,0,0,0,0,4,995,0,0,0,995,5,0,4,995,0,2,0,995,-9999,-9999
1957134001,19571340,0,3,0,995,0,0,4,0,4,0,0,0,1,0,0,0,0,0,995,0,0,0,0,995,0,2,3,0,4,5,0,2,0,0,2,5,0,2,0,2,0,0,1,0,4,1,1,0,0,2,9,1,0,-9999,0,7,0,995,0,0
1961149201,19611492,0,3,995,995,995,0,1,0,2,0,1,0,995,0,0,0,0,0,995,0,1,0,0,995,0,0,2,0,5,995,0,1,1,0,1,995,0,0,995,1,0,0,0,0,2,3,1,0,1,2,10,0,0,995,0,3,0,995,0,0
1989126201,19891262,0,4,995,995,995,1,3,995,3,995,3,0,995,0,995,0,995,0,995,1,0,0,1,995,0,1,1,1,5,1,0,3,0,0,1,1,0,2,995,2,2,0,0,1,3,995,0,0,1,995,4,0,1,995,0,2,0,995,1,1
1979893001,19798930,0,5,995,995,995,0,3,995,4,1,1,0,995,0,995,0,995,0,995,0,0,0,0,4,0,0,5,0,5,1,0,3,0,0,0,1,0,0,995,2,0,1,0,0,4,995,0,0,0,995,5,0,1,995,0,6,0,995,0,0
1952685501,19526855,0,2,995,995,995,0,3,995,3,0,2,0,995,0,995,0,995,0,995,0,0,0,0,995,0,2,3,0,5,995,0,3,1,0,0,995,0,0,995,7,0,0,0,999,3,995,999,0,0,995,5,0,7,995,0,999,0,995,0,0
19825252901,198252529,0,3,995,995,995,1,3,0,3,0,-9999,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,3,5,995,0,3,0,0,0,995,0,0,995,3,1,1,0,0,3,995,0,0,0,995,7,0,0,995,0,6,0,995,-9999,-9999
1937891301,19378913,0,5,995,995,995,0,4,0,2,995,5,0,995,0,1,0,0,0,995,0,0,0,0,3,0,0,4,0,5,4,0,1,0,0,2,4,0,0,995,0,0,0,0,0,5,1,1,0,1,2,6,1,0,995,0,7,0,995,0,3
1946805501,19468055,0,5,995,995,995,0,1,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,3,0,5,995,0,3,1,0,0,995,0,0,995,0,0,0,0,0,5,1,0,0,1,2,6,0,0,995,0,7,0,995,0,0
1911215201,19112152,0,5,995,995,995,1,4,0,5,0,2,0,995,0,0,0,0,0,995,0,0,2,0,995,0,1,5,0,5,1,0,5,0,0,0,1,0,0,995,3,0,0,0,0,5,1,1,0,1,998,5,0,1,995,0,7,0,995,0,0
1932164101,19321641,0,5,995,995,995,0,3,0,4,0,2,0,995,4,0,0,0,0,995,0,0,0,0,4,0,0,2,1,5,2,0,2,0,0,0,2,1,0,995,0,5,0,0,0,5,2,0,0,0,1,5,1,1,995,0,6,0,995,0,0
1915223101,19152231,0,5,995,995,995,0,2,0,3,0,1,0,995,0,0,0,0,0,995,0,0,1,0,995,0,0,3,0,5,1,0,4,1,0,0,2,0,0,995,0,0,0,0,0,1,1,0,0,0,2,5,0,0,995,0,7,0,995,0,0
1975716401,19757164,0,3,995,995,995,0,2,995,3,0,0,1,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,995,0,2,1,0,2,995,0,0,995,4,0,0,0,0,4,995,1,0,1,995,9,1,0,995,0,7,0,995,0,0
1944019401,19440194,0,2,995,995,995,0,3,0,4,0,2,1,995,4,0,0,0,0,995,0,0,0,0,995,0,1,3,0,4,1,0,1,0,0,0,1,0,0,995,5,0,0,1,0,4,3,1,0,1,1,8,1,3,995,2,4,1,995,0,1
1913772801,19137728,1,3,995,995,995,0,2,0,4,0,1,0,995,0,0,1,0,0,3,0,0,0,0,995,0,0,2,0,5,995,0,2,1,0,0,995,0,1,995,1,0,0,0,0,4,1,0,0,0,2,7,0,1,995,0,7,0,995,0,0
1914284601,19142846,0,3,995,0,995,0,3,0,3,0,2,0,995,0,0,0,0,0,995,0,0,1,0,995,0,1,4,0,4,2,0,1,1,0,0,2,0,0,995,3,0,0,0,0,4,1,1,0,1,2,6,0,2,995,0,7,1,0,0,1
1964415101,19644151,0,5,995,995,995,0,3,995,4,0,3,1,995,0,995,0,995,0,995,0,0,7,0,995,0,0,5,0,5,995,0,1,0,0,1,995,0,0,995,7,0,0,0,0,4,995,1,0,0,995,8,1,7,995,0,3,0,995,0,0
1950033201,19500332,0,1,995,995,995,0,1,1,2,0,1,0,995,0,1,0,1,0,995,0,0,0,0,4,0,1,3,0,4,995,0,1,1,0,0,995,0,0,995,0,0,0,0,0,3,1,1,0,0,2,7,1,0,995,0,7,0,995,0,0
1905156301,19051563,1,5,995,995,995,0,3,995,4,995,3,0,995,0,995,1,995,0,5,0,0,0,0,995,0,0,5,0,5,1,0,3,1,0,0,2,0,1,995,0,0,0,0,0,4,995,0,0,1,995,4,1,0,995,0,7,0,995,0,0
1957143401,19571434,0,3,995,995,995,0,2,995,3,0,3,1,995,0,995,0,995,0,995,1,0,0,0,995,1,0,1,0,5,995,0,1,1,0,0,995,0,1,995,0,0,0,0,999,3,995,999,0,1,995,4,1,0,995,0,1,1,995,1,0
1927640101,19276401,0,5,995,995,995,1,1,1,2,0,2,1,995,3,1,0,1,0,995,0,0,0,1,4,1,0,4,1,5,995,3,2,1,0,0,995,1,0,995,5,1,1,1,0,2,995,0,0,1,995,7,1,2,995,0,6,1,995,0,0
1925162301,19251623,0,4,995,995,995,0,2,0,2,0,2,0,995,0,0,0,0,0,995,1,0,0,0,3,0,0,3,0,5,995,0,2,1,0,0,995,0,0,995,3,0,0,0,0,3,1,1,0,0,2,6,0,0,995,0,6,0,995,1,2
1912896201,19128962,0,3,995,0,995,0,5,995,5,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,1,5,0,5,1,0,3,1,0,1,1,0,0,995,7,0,1,0,0,5,995,1,0,0,995,9,0,0,995,1,2,0,0,0,0
1967878901,19678789,0,4,995,995,995,0,4,0,3,0,3,0,995,0,0,0,0,0,995,0,0,2,0,995,0,2,5,0,5,2,0,3,1,0,0,2,0,0,995,3,0,0,0,0,4,1,1,0,0,2,5,1,2,995,1,6,0,995,0,1
1914606501,19146065,0,1,995,995,995,0,1,0,2,0,1,0,995,0,0,0,0,0,995,0,0,4,0,995,0,0,1,4,5,995,0,4,1,0,1,995,1,0,995,1,4,0,0,0,2,1,0,0,0,1,7,0,0,995,6,6,0,995,0,0
1913183101,19131831,0,3,995,995,995,0,2,0,3,0,1,0,995,0,0,0,0,0,995,0,0,0,0,3,0,0,2,0,5,1,0,2,1,0,0,1,0,0,995,2,0,0,0,0,4,1,1,0,0,1,6,0,2,995,0,6,0,995,0,0
1917337501,19173375,0,5,995,995,995,0,5,995,5,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,1,0,5,0,0,2,1,0,0,995,2,0,0,0,0,5,995,1,0,1,995,9,0,0,995,0,7,0,995,0,0
1971531601,19715316,0,4,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,2,0,5,995,0,1,0,0,0,995,0,0,995,1,0,0,0,0,3,1,0,0,0,2,5,0,1,995,0,7,0,995,0,0
1909650501,19096505,0,3,995,995,995,1,2,0,3,0,2,0,995,0,0,0,1,0,995,0,0,0,0,995,0,0,3,0,5,5,0,2,1,0,0,5,0,0,995,4,0,0,0,0,3,1,0,0,0,998,5,1,0,995,0,7,0,995,0,0
1950842401,19508424,0,3,995,0,995,1,2,0,4,995,5,0,995,0,0,0,0,0,995,0,0,0,0,995,1,0,3,1,4,1,0,3,1,0,0,1,1,1,995,3,0,1,0,0,5,995,0,0,1,995,4,0,3,995,0,5,0,0,0,0
1964083001,19640830,0,3,995,995,995,1,1,995,5,0,-9999,1,995,0,995,0,995,1,995,2,0,0,0,995,0,0,5,0,6,995,0,5,0,0,0,995,0,0,995,1,0,0,0,999,1,995,999,0,1,995,7,0,0,995,0,1,0,995,-9999,-9999
1956186901,19561869,0,1,0,0,1,1,3,0,5,0,3,1,1,1,0,1,0,0,995,1,0,0,0,1,0,4,3,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,0,999,5,995,999,0,1,995,7,0,7,1,0,5,0,1,1,0
1900230101,19002301,0,3,995,995,995,0,3,0,5,0,1,0,995,0,0,0,0,0,995,0,0,1,0,995,0,0,3,0,5,995,0,3,0,0,0,995,1,2,995,0,0,0,0,999,3,1,999,0,0,998,5,0,0,995,0,6,0,995,0,1
1964875101,19648751,0,3,995,995,995,1,2,0,3,0,-9999,0,995,0,0,0,0,0,995,0,0,3,0,995,0,1,3,0,5,1,0,2,1,0,2,1,0,0,995,7,0,0,0,0,4,1,1,0,0,1,6,1,7,995,0,6,0,995,-9999,-9999
1984415201,19844152,0,5,995,-9998,995,0,1,995,3,0,0,1,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,1,0,1,1,0,1,2,0,0,995,6,0,0,0,0,4,995,1,0,0,995,10,0,0,995,1,-9998,0,-9998,0,0
1977112601,19771126,0,3,995,0,995,0,1,995,3,0,0,0,995,0,995,1,995,0,995,0,0,0,0,995,0,2,1,0,5,995,0,3,0,0,2,995,0,0,995,6,0,0,0,999,2,995,999,0,0,995,9,0,1,995,0,5,0,0,0,0
1963129001,19631290,0,5,995,0,995,0,1,0,5,0,3,0,995,3,0,0,0,0,995,0,0,0,0,995,0,1,1,0,5,995,0,1,0,0,0,995,0,0,995,3,0,0,0,999,5,3,999,0,1,1,8,1,0,995,0,3,0,0,0,0
1967931801,19679318,0,5,995,995,995,1,1,1,3,0,1,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,0,6,995,0,1,0,0,0,995,0,0,995,3,0,0,0,0,4,995,1,0,1,995,6,1,0,995,0,7,0,995,0,0
1965211001,19652110,0,4,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,4,0,5,995,0,2,1,0,0,995,0,0,995,5,0,0,0,0,4,995,0,0,0,995,6,0,5,995,0,7,0,995,0,0
1966443301,19664433,0,4,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,1,0,995,0,0,5,0,5,3,0,1,1,0,0,5,0,0,995,3,0,0,0,0,1,1,1,0,0,2,5,0,0,995,0,7,1,995,0,0
1930344901,19303449,0,5,995,995,995,0,2,0,5,0,1,1,995,0,0,0,0,0,995,0,0,3,0,995,0,0,5,0,5,3,0,2,1,0,0,3,0,0,995,0,0,0,0,0,3,1,1,0,1,2,5,0,0,995,0,6,0,995,0,0
1904819701,19048197,0,5,995,995,995,0,5,0,5,0,1,0,995,5,0,0,0,0,995,0,0,7,1,2,0,1,5,0,5,995,0,5,1,0,0,995,1,0,995,7,0,1,0,0,5,3,1,0,1,1,5,0,7,995,0,6,0,995,0,2
1989976301,19899763,0,3,995,995,995,0,1,0,3,0,3,0,995,6,0,0,1,0,995,0,0,0,0,995,0,0,1,6,5,995,0,3,0,0,0,995,1,0,995,6,3,1,0,0,3,3,0,1,0,1,5,0,2,995,0,7,0,995,0,3
1977911301,19779113,0,3,995,995,995,0,2,0,2,0,1,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,995,0,2,0,0,0,995,0,0,995,2,0,0,0,0,1,1,1,0,1,2,5,0,2,995,0,6,0,995,0,0
1940591801,19405918,0,2,995,995,995,0,1,0,2,0,2,1,995,0,1,0,0,0,995,0,0,0,0,995,0,0,2,0,5,2,0,1,1,0,0,2,0,0,995,7,0,0,1,0,1,1,0,0,0,2,5,0,7,995,0,6,1,995,0,0
1970442401,19704424,0,1,0,0,0,0,1,0,4,995,3,1,0,0,0,0,0,0,995,0,0,0,2,995,0,1,1,0,2,1,0,4,1,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,1,2,5,1,3,-9999,0,6,0,1,0,0
1931914801,19319148,0,5,995,995,995,0,5,0,5,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,2,0,5,1,0,5,0,0,0,2,1,0,995,7,0,0,0,0,5,1,0,0,0,2,5,0,0,995,0,7,0,995,0,0
19409723001,194097230,0,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,995,0,1,0,0,995,0,1,5,0,1,995,0,2,1,1,0,995,0,0,0,7,0,0,0,0,2,1,1,0,0,2,5,0,7,-9999,0,7,1,1,0,0
1977625401,19776254,0,5,995,995,995,1,1,995,4,0,0,0,995,0,995,0,995,0,995,0,0,7,0,995,0,0,5,0,5,995,0,1,1,0,2,995,0,0,995,7,0,0,0,0,4,995,1,0,1,995,9,1,0,995,0,7,1,995,0,0
1942028201,19420282,0,3,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,4,0,3,1,0,0,5,0,0,995,6,0,0,0,0,2,1,1,0,0,1,7,0,6,995,0,7,0,995,0,0
19152865001,191528650,0,1,995,0,995,1,2,0,2,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,2,4,0,2,1,0,3,1,0,0,2,0,0,995,3,0,0,0,0,4,1,0,0,0,2,5,0,3,995,0,7,0,1,0,0
1970552001,19705520,0,5,995,995,995,0,2,0,3,995,0,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,6,2,0,5,0,0,2,2,0,0,995,7,0,0,0,999,3,995,999,0,0,995,10,1,7,995,0,7,0,995,0,0
1968960701,19689607,0,3,995,995,995,0,3,0,1,0,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,0,5,995,0,5,1,0,0,995,0,0,995,0,0,0,0,0,1,1,0,0,1,2,6,0,0,995,0,6,1,995,0,0
1953072101,19530721,1,1,0,0,0,0,4,0,5,1,2,0,1,5,0,0,0,0,1,0,0,0,0,3,1,1,3,0,1,995,0,1,1,1,0,995,0,0,0,7,0,0,1,999,5,4,999,0,1,1,5,1,7,0,3,5,1,1,0,0
1924575401,19245754,0,5,995,995,995,0,4,995,2,0,1,0,995,0,995,0,995,0,995,0,0,6,0,995,0,0,3,0,5,4,0,2,1,0,2,4,0,0,995,5,0,0,1,0,3,995,1,0,0,995,9,1,0,995,0,7,0,995,0,0
1937105601,19371056,0,5,995,995,995,0,2,1,3,0,1,0,995,0,0,0,0,0,995,0,0,0,0,999,0,0,4,1,6,995,0,4,0,0,0,995,1,0,995,4,0,1,0,0,3,995,0,0,0,995,8,0,0,995,0,7,0,995,0,0
1990801401,19908014,0,3,995,995,995,0,1,0,1,0,2,0,995,0,0,0,0,999,995,0,0,0,0,995,0,0,5,0,5,2,0,1,0,0,0,2,0,0,995,0,0,0,0,0,1,995,1,0,1,995,6,1,0,995,0,3,0,995,0,2
1963699801,19636998,0,2,995,995,995,0,2,995,3,0,2,1,995,0,995,0,995,0,995,0,0,4,0,995,0,0,3,0,5,2,0,1,1,0,0,2,1,0,995,0,0,1,0,1,5,995,1,0,0,995,7,0,0,995,0,6,0,995,0,0
1908280201,19082802,0,1,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,995,0,0,0,1,995,0,4,4,0,2,2,0,1,1,1,0,4,0,0,0,7,0,0,0,0,3,1,1,0,0,2,6,1,7,0,0,7,0,0,0,2
1981636001,19816360,0,5,0,995,0,0,1,0,1,0,2,1,1,5,0,0,0,0,995,2,0,0,0,995,0,1,5,0,5,995,0,1,0,0,0,995,0,0,0,7,0,0,0,0,1,3,0,0,0,1,7,1,1,-9999,0,7,0,995,2,0
1990838501,19908385,0,5,995,995,995,1,2,995,3,1,2,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,3,0,5,4,0,1,0,0,0,5,0,0,995,3,0,0,0,0,2,995,1,0,0,995,5,0,0,995,0,7,0,995,0,1
1990175601,19901756,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,995,0,0,1,0,995,0,0,4,0,4,995,0,3,1,1,0,995,0,0,0,5,0,0,0,0,2,1,1,0,0,2,7,0,4,-9999,0,7,0,1,0,0
19728054101,197280541,0,2,995,995,995,0,2,0,3,0,1,1,995,0,1,0,0,0,995,0,0,0,0,4,0,1,3,0,5,2,0,2,0,0,0,2,0,0,995,3,0,1,0,0,2,2,0,0,0,2,7,0,3,995,0,6,0,995,0,0
1958344301,19583443,0,2,0,995,0,0,2,0,1,1,2,1,0,0,0,0,0,0,995,0,0,0,0,995,0,1,3,0,4,995,0,1,1,0,0,995,0,0,0,3,0,0,0,0,1,1,0,0,0,998,5,0,2,-9999,0,7,0,995,0,0
1975788601,19757886,0,4,995,995,995,0,1,0,4,0,2,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,2,0,5,995,0,1,0,0,0,995,0,0,995,2,0,0,0,0,3,3,1,0,1,998,8,1,2,995,0,6,0,995,0,0
1964486101,19644861,0,2,0,0,0,0,1,0,2,0,-9999,0,1,1,0,0,0,0,995,0,0,0,0,995,0,2,1,1,4,995,0,3,0,1,4,995,1,0,0,4,0,1,0,0,2,3,0,0,0,1,6,0,3,0,0,5,0,0,-9999,-9999
1938512401,19385124,0,5,995,995,995,0,4,995,4,995,2,0,995,0,995,0,995,0,995,0,0,0,0,995,0,2,5,0,5,3,0,2,1,0,0,3,0,0,995,0,0,0,0,999,4,995,999,0,0,995,8,1,0,995,1,6,0,995,0,0
1989510601,19895106,0,2,995,995,995,0,2,0,2,0,-9999,0,995,0,0,0,0,0,995,0,0,0,1,995,0,0,2,0,5,3,0,2,0,0,0,3,0,1,995,0,0,0,0,0,3,4,0,0,0,2,4,0,0,995,0,6,0,995,-9999,-9999
1991142201,19911422,0,1,0,0,0,1,1,0,1,1,-9999,1,1,0,0,0,0,0,995,0,0,1,1,995,0,0,3,0,1,995,0,1,1,1,0,995,0,0,0,2,0,0,1,0,1,1,1,0,1,2,6,1,2,-9999,0,6,0,0,-9999,-9999
1943836901,19438369,0,3,995,995,995,0,1,0,2,0,2,0,995,5,0,0,0,0,995,1,0,0,0,995,0,0,2,5,5,995,0,2,1,0,0,995,0,0,995,4,5,1,0,0,2,3,0,0,0,1,6,0,0,995,1,2,0,995,1,0
1906654301,19066543,1,1,0,0,0,0,5,0,5,0,2,0,1,3,0,0,1,0,1,0,0,0,0,995,0,2,2,0,1,995,0,5,0,1,0,995,0,1,0,4,0,0,0,999,4,1,999,0,1,998,5,0,3,-9999,0,999,0,1,0,0
1903612001,19036120,0,2,995,995,995,0,5,0,5,0,3,1,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,5,0,5,0,0,0,5,0,0,995,5,0,1,0,0,5,1,1,0,0,2,5,0,0,995,0,6,0,995,0,0
1994111001,19941110,0,4,995,995,995,0,1,0,4,0,0,0,995,0,0,0,0,0,995,0,0,0,0,5,0,0,2,0,5,995,0,1,1,0,1,995,0,0,995,5,0,0,0,0,5,1,1,0,1,2,9,1,5,995,0,7,0,995,0,0
1984623201,19846232,0,5,995,995,995,0,4,995,3,0,0,0,995,0,995,0,995,0,995,0,0,3,0,995,0,0,1,0,5,995,0,1,0,0,1,995,0,0,995,3,0,0,0,0,3,995,1,0,0,995,9,0,0,995,0,3,0,995,0,0
1989799401,19897994,1,3,995,0,995,0,2,0,2,0,-9999,1,995,5,0,0,0,0,4,1,0,0,0,995,1,3,4,0,4,1,0,2,0,0,1,1,0,1,995,5,0,1,1,0,2,3,0,0,1,1,5,1,4,995,0,6,1,0,-9999,-9999
1966650001,19666500,0,4,995,995,995,0,1,0,2,0,4,1,995,0,0,0,0,0,995,0,0,3,0,3,0,0,3,0,5,2,0,3,1,0,0,2,0,0,995,3,0,0,0,0,3,1,1,0,0,2,4,0,2,995,0,3,0,995,0,0
1937988401,19379884,0,5,995,995,995,0,5,0,2,0,1,0,995,0,0,0,0,0,995,0,1,0,0,995,0,0,4,0,5,1,0,3,1,0,0,1,0,0,995,0,0,0,0,0,1,1,1,0,0,2,7,0,0,995,0,6,0,995,0,0
1962496301,19624963,0,3,995,995,995,0,3,995,3,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,1,0,5,995,0,2,0,0,2,995,0,0,995,4,0,0,0,0,4,995,1,0,0,995,9,1,0,995,0,2,1,995,0,0
1946799201,19467992,0,5,995,995,995,0,1,0,2,0,0,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,995,0,3,1,0,2,995,0,0,995,5,0,0,0,0,4,1,1,0,0,1,5,0,0,995,0,7,1,995,0,0
1980612401,19806124,0,4,995,995,995,0,2,995,3,0,2,0,995,0,995,0,995,0,995,0,0,6,0,995,0,0,3,0,5,5,0,1,1,0,1,5,0,0,995,7,0,0,0,0,3,995,1,0,0,995,9,1,0,995,2,7,0,995,0,0
1930969801,19309698,0,5,995,995,995,0,3,0,5,0,2,1,995,2,0,0,0,0,995,0,0,0,0,995,0,0,5,0,5,995,0,1,0,0,0,995,0,0,995,1,0,0,0,0,1,3,1,0,0,1,5,1,0,995,0,5,0,995,0,0
1992122301,19921223,0,5,995,0,995,0,1,0,5,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,4,0,5,995,0,1,0,0,0,995,0,0,995,0,0,0,0,0,5,1,0,1,1,2,5,0,0,995,0,6,0,0,0,1
1954263201,19542632,0,5,995,0,995,0,2,1,3,995,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,5,0,4,1,0,3,1,0,0,1,0,0,995,6,0,1,1,0,4,995,1,0,0,995,5,0,3,995,0,7,0,0,0,0
1944612201,19446122,0,3,0,0,0,0,2,0,2,0,2,1,1,2,0,0,0,0,995,0,0,0,0,995,0,1,3,0,4,995,0,2,0,1,1,995,0,0,0,3,0,0,0,0,2,1,0,0,1,2,5,1,2,0,0,6,0,0,0,0
1947359501,19473595,0,2,995,995,995,1,2,0,3,0,2,0,995,0,1,0,0,0,995,0,0,0,0,995,0,0,4,0,5,2,0,3,1,0,0,3,0,0,995,7,0,0,1,0,4,1,1,0,1,2,7,1,7,995,1,7,0,995,0,2
1973525001,19735250,0,1,0,0,1,0,3,0,5,0,2,1,1,0,0,0,0,0,995,0,0,0,0,995,0,2,5,0,1,995,0,3,1,1,0,995,0,0,0,7,0,0,1,0,5,1,1,0,1,2,5,0,7,0,0,7,0,1,0,0
1977980001,19779800,0,2,995,0,995,0,1,1,1,0,2,0,995,0,0,0,0,0,995,0,0,0,0,995,0,1,5,0,4,995,0,1,0,0,0,995,0,0,995,2,1,0,0,0,1,995,0,0,1,995,5,0,1,995,0,5,0,0,0,0
1970782301,19707823,0,3,995,995,995,0,4,0,3,0,1,0,995,5,0,0,0,0,995,0,0,5,0,995,0,0,3,4,5,4,0,1,1,0,0,2,1,0,995,1,5,1,0,0,2,3,1,0,0,1,8,0,1,995,0,6,0,995,0,0
1991607601,19916076,0,2,995,995,995,1,3,0,2,995,1,1,995,0,0,0,0,0,995,0,0,7,0,5,0,2,4,0,5,995,0,2,1,0,2,995,0,0,995,7,1,0,0,0,1,1,1,0,0,2,9,0,6,995,0,7,0,995,0,0
1921472501,19214725,0,3,995,995,995,0,2,0,3,995,1,0,995,0,0,0,0,0,995,0,0,0,0,995,0,0,1,1,5,995,0,1,0,0,1,995,1,0,995,1,0,0,0,0,3,1,0,0,0,2,6,0,0,995,0,6,0,995,0,0
1963116401,19631164,0,5,995,0,995,0,5,0,5,0,1,1,995,3,0,0,0,0,995,0,0,0,1,995,0,1,3,0,5,2,0,2,0,0,1,1,0,0,995,7,0,0,1,0,5,995,1,0,1,995,8,1,0,995,0,3,0,0,0,0
1938627901,19386279,0,5,995,995,995,0,2,995,5,0,0,0,995,0,995,0,995,0,995,0,0,0,0,995,0,0,1,0,5,995,0,1,1,0,2,995,0,0,995,2,0,0,0,0,5,995,1,0,1,995,9,0,2,995,0,6,0,995,0,0
1983787001,19837870,0,2,995,995,995,1,2,0,3,0,2,1,995,0,0,0,0,0,995,0,0,0,0,995,0,1,4,0,5,995,0,1,1,0,0,995,0,0,995,1,0,0,0,0,2,1,1,0,0,2,6,0,0,995,0,6,0,995,0,0
1923461101,19234611,0,2,995,995,995,0,1,0,2,0,2,1,995,0,0,1,1,0,995,0,0,2,0,995,0,2,3,0,5,2,0,1,1,0,0,2,0,0,995,5,0,0,1,0,1,995,1,0,1,995,6,1,0,995,0,6,0,995,0,2
1905878901,19058789,0,3,995,995,995,0,3,0,3,0,-9999,0,995,0,0,0,0,0,995,1,0,0,0,995,0,1,3,0,4,1,0,1,1,0,0,1,0,0,995,3,0,0,0,0,3,1,0,0,1,2,7,1,0,995,0,3,0,995,-9999,-9999
1921478801,19214788,0,5,995,995,995,0,1,0,2,0,2,0,995,0,0,0,0,0,995,1,0,0,0,5,0,2,1,1,5,995,0,1,1,0,0,995,0,0,995,2,0,0,0,0,2,1,1,0,1,2,7,1,0,995,0,7,0,995,1,0
1910925501,19109255,0,5,995,995,995,0,1,995,3,0,-9999,0,995,0,995,0,995,1,995,0,0,0,0,995,0,0,5,0,6,995,0,1,0,0,2,995,0,0,995,0,0,0,0,0,1,995,1,0,1,995,10,0,0,995,0,3,0,995,-9999,-9999
19234304601,192343046,0,4,995,995,995,0,4,0,4,0,0,1,995,0,0,0,0,0,995,0,0,2,0,995,0,0,1,0,5,3,0,2,1,0,1,3,0,0,995,2,0,0,0,0,4,1,1,0,0,2,10,0,1,995,0,-9998,0,995,0,0
1950319201,19503192,0,4,0,0,0,0,1,0,2,0,2,0,1,2,0,0,0,0,995,0,0,2,0,995,0,3,2,0,2,5,0,1,0,0,0,5,0,0,0,3,0,0,0,0,1,2,1,0,0,1,5,1,2,0,0,6,0,0,0,2
1901281601,19012816,0,4,995,995,995,1,3,995,1,0,-9999,0,995,0,995,0,995,0,995,0,0,0,0,2,0,0,1,0,5,1,0,1,1,0,2,2,0,0,995,1,0,0,0,1,2,995,1,0,0,995,6,1,0,995,0,6,0,995,-9999,-9999
1977822701,19778227,0,2,995,995,995,0,1,0,3,0,1,0,995,0,0,0,0,0,995,0,0,3,0,995,0,1,2,0,5,2,0,3,1,0,0,2,0,0,995,1,0,0,0,0,3,1,1,0,1,2,7,0,1,995,0,6,0,995,0,1
1927700501,19277005,0,2,995,0,995,0,2,1,3,0,2,0,995,1,0,0,0,0,995,0,0,0,0,995,0,3,4,0,3,3,0,2,0,1,0,3,0,0,995,0,0,0,0,0,2,995,0,1,0,995,6,1,0,995,0,4,0,0,0,2
