person_id,school_mode_elementary,school_mode_before,employment_change_laid_off,bike_type_other,bike_purpose_restaurant,employment_change_reduced,attitude_telework,bike_purpose_other_cms,modes_used_july_moped,medical_appointment,trip_purpose_other,increased_vehicle_job,reduced_vehicle_transit,telework_future,increased_vehicle_other,employment_change_furloughed_1,attitude_transit_bus,employment_change_pay,move_nyc,bike_type_owned,bike_freq_cms,school_type_high,bike_purpose_work_related,reduced_vehicle_ridehailing,school_type_middle,work_covid_protocols_dont,disability_mobility_cms,trip_purpose_food,work_mode,modes_used_july_rail,school_type_other,increased_vehicle_area,delivery_small_retailer,class_structure_high,changed_none,shopping_food_restaurant_1,home_cms_zone,delivery_home,school_type_cared_at_home,shopping_food_in_store,attitude_stay_home,reduced_vehicle_nyc_driving,bike_purpose_grocery,disability_hearing_cms,modes_used_household_vehicle,disability_seeing_cms,modes_used_other_vehicle,school_mode,disability_walking_cms,trip_purpose_work,shopping_food_grocery_pick,work_covid_protocols_health,dine_location_none,age_18_64,employment_change_none,changed_vehicles,work_covid_protocols_none,attitude_order,modes_used_july_tnc,school_type_home,increased_vehicle_covid_needs,race_other_cms,school_type_daycare,race_native_hawaiian_cms,attitude_drive,bike_purpose_commute_cms,dine_location_sidewalk,trip_purpose_exercise,attitude_nyc_surge,attitude_tnc
1982502101,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,2,995,1,995,5,995,995,995,995,0,0,1,8,0,995,995,0,995,1,0,Inner Brooklyn,0,995,6,3,995,995,0,0,0,0,995,0,7,0,0,0,1,995,0,1,2,0,995,995,0,995,0,5,995,0,0,5,3
1993939801,995,995,1,995,995,0,995,995,0,1,0,995,995,995,995,0,5,0,1,995,5,995,995,995,995,995,0,0,995,0,995,995,2,995,1,3,Staten Island,4,995,2,1,995,995,0,7,0,0,995,0,0,0,995,1,2,0,0,995,1,0,995,995,0,995,0,1,995,0,0,5,2
1912896201,995,995,995,995,995,995,995,0,0,0,0,995,995,995,995,995,2,995,998,995,4,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Staten Island,0,995,2,4,995,995,0,0,0,1,995,0,0,0,995,1,0,995,0,995,4,0,995,995,0,995,0,3,0,0,7,4,5
1941788401,995,5,0,0,0,0,995,0,0,1,0,995,995,995,995,0,3,0,1,1,2,995,0,995,995,995,999,1,995,0,995,995,1,995,1,1,Outer Brooklyn,1,995,2,3,995,0,999,2,999,0,995,999,0,0,995,1,5,0,0,995,3,0,995,995,999,995,999,3,0,0,4,3,4
1968687401,995,995,0,995,995,0,3,995,0,0,0,995,995,995,995,0,995,0,1,995,5,995,995,995,995,0,0,0,4,0,995,995,0,995,0,1,Southern Bronx,1,995,0,2,995,995,0,0,0,1,995,0,5,0,1,1,1,0,0,0,2,0,995,995,0,995,0,3,995,0,0,5,3
1925948101,995,995,995,995,995,995,4,995,0,0,0,995,995,4,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,1,995,2,2,995,995,0,0,0,0,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,4,995,0,0,5,5
1928758801,995,995,995,0,0,995,1,0,0,0,0,995,995,995,995,995,4,995,1,1,4,995,0,995,995,995,0,0,995,0,995,995,1,995,1,1,Middle Queens,2,995,1,3,995,0,0,0,0,0,995,0,0,1,995,0,2,995,0,995,1,0,995,995,1,995,0,5,0,1,0,5,3
1980584301,995,5,995,0,0,995,995,995,0,1,0,995,995,995,995,995,995,995,1,1,5,995,0,995,995,995,0,3,995,0,995,995,1,995,1,2,Outer Queens,2,995,3,1,995,0,0,0,0,0,995,0,0,0,995,1,2,995,0,995,3,0,995,995,0,995,0,2,995,0,3,5,3
1931503801,995,995,995,995,995,995,2,0,0,1,0,995,995,995,995,995,5,995,1,995,4,995,995,995,995,0,0,4,1,0,995,995,1,995,1,0,Outer Queens,2,995,3,3,995,995,0,5,0,0,995,0,5,0,0,0,2,995,0,0,1,0,995,995,0,995,0,1,0,0,0,5,5
1986644201,995,995,995,0,0,995,1,0,0,0,0,995,995,7,995,995,2,995,1,1,1,995,0,995,995,995,0,1,995,0,995,995,1,995,1,0,Inner Queens,4,995,1,1,995,1,0,0,0,0,995,0,0,0,995,0,2,995,0,995,2,0,995,995,1,995,0,4,1,1,4,5,2
1956225101,995,995,0,995,995,0,995,995,0,1,0,995,995,995,995,0,995,0,1,995,5,995,995,995,995,995,999,2,995,0,995,995,0,995,1,0,Southern Bronx,1,995,2,2,995,995,999,0,999,2,995,999,0,0,995,0,1,0,0,995,1,1,995,995,0,995,0,3,995,0,0,1,1
1962101201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,2,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Queens,1,995,0,4,995,995,0,1,0,0,995,0,0,0,995,1,1,995,0,995,4,0,995,995,1,995,0,1,995,0,0,1,4
1924575401,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,1,995,0,2,Inner Queens,3,995,2,2,995,995,0,3,0,0,995,0,0,0,995,0,0,995,0,995,2,1,995,995,0,995,0,1,995,0,2,5,2
1914284601,995,995,995,995,995,995,2,0,0,1,0,995,995,6,995,995,5,995,1,995,4,0,995,995,0,995,0,1,995,0,0,995,0,995,1,0,Outer Brooklyn,1,1,1,1,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,2,0,0,995,0,0,0,1,0,0,0,4,4
1937269001,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,2,995,998,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,0,1,Inner Brooklyn,2,995,1,2,995,995,0,4,0,0,995,0,0,0,995,0,2,995,0,995,2,0,995,995,0,995,0,1,995,0,0,5,2
1989194501,995,995,995,995,995,995,2,0,0,0,0,995,0,995,995,995,4,995,1,995,3,0,995,0,1,0,0,0,8,0,0,995,1,995,1,0,Outer Brooklyn,1,995,3,4,0,995,0,0,0,0,995,0,5,0,1,1,3,995,0,0,4,0,0,995,0,0,0,1,0,0,0,4,2
1994525601,995,995,995,995,995,995,1,995,0,1,0,995,995,4,995,995,1,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,2,995,1,2,995,995,0,2,0,1,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,5,995,0,0,5,4
1996084201,995,995,0,995,995,0,4,-9998,0,1,1,995,995,995,995,0,995,0,1,995,-9998,995,995,995,995,0,0,2,5,0,995,995,0,995,0,1,Middle Queens,3,995,3,3,995,995,0,2,0,0,995,0,4,0,1,0,2,0,1,0,3,0,995,995,0,995,0,4,-9998,1,0,5,3
1921030701,995,995,995,995,995,995,1,995,0,0,0,995,1,995,995,995,1,995,1,995,5,0,995,0,0,0,0,5,8,0,0,995,0,995,1,3,Southern Bronx,1,0,4,1,0,995,0,0,0,0,995,0,5,0,0,1,3,995,0,0,1,0,0,995,1,0,0,2,995,0,0,5,1
1925913901,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,0,0,Staten Island,2,995,2,1,995,995,0,4,0,0,995,0,2,0,995,1,1,995,0,995,1,0,995,995,0,995,0,2,995,0,7,5,4
1939478201,995,995,995,0,1,995,4,0,0,1,0,995,995,4,995,995,995,995,1,1,1,995,1,995,995,0,0,4,9,0,995,995,1,995,1,1,Inner Queens,3,995,1,3,995,1,0,0,0,0,995,0,4,0,0,0,2,995,0,0,1,0,995,995,0,995,0,5,1,1,5,1,4
1984844401,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,995,995,1,995,5,1,995,995,0,995,0,0,995,0,0,995,0,4,1,0,Northern Bronx,1,995,1,2,995,995,0,0,0,1,995,0,0,0,995,0,1,995,0,995,1,1,1,995,1,0,0,5,995,0,0,5,1
1987294401,995,995,995,995,995,995,2,0,0,0,0,995,995,4,995,995,995,995,998,995,4,995,995,995,995,995,0,4,995,0,995,995,1,995,1,7,Upper Manhattan,1,995,3,1,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,1,995,995,0,995,0,1,0,1,4,2,1
1927584601,995,995,995,995,995,995,995,995,0,1,1,995,995,995,995,995,995,995,2,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,0,995,2,2,995,995,0,2,0,0,995,0,0,0,995,0,0,995,0,995,1,0,995,995,0,995,0,1,995,1,7,2,3
1936784601,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,998,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Queens,0,995,1,2,995,995,0,1,0,0,995,0,0,0,995,1,1,995,0,995,3,0,995,995,999,995,999,3,995,0,1,3,3
1994055801,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,2,995,7,1,995,995,0,0,0,0,995,0,1,0,995,1,0,995,0,995,1,0,995,995,0,995,0,2,995,0,0,5,1
1946048301,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,995,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,0,995,1,0,Outer Brooklyn,0,995,2,2,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,1,0,995,995,0,995,0,1,995,0,0,3,5
1954439401,995,995,995,995,995,995,3,995,0,1,0,0,995,6,1,995,995,995,998,995,5,995,995,995,995,995,0,3,995,0,995,0,0,995,1,0,Staten Island,2,995,3,4,995,995,0,7,0,0,995,0,0,0,995,0,3,995,0,995,4,0,995,0,0,995,0,3,995,0,7,2,3
1950358201,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,3,995,998,995,5,995,995,995,995,995,0,3,995,0,995,995,0,995,1,2,Inner Brooklyn,3,995,1,1,995,995,0,0,0,0,995,0,0,0,995,1,2,995,0,995,1,0,995,995,1,995,0,1,995,0,1,3,3
1924667501,995,995,0,995,995,0,995,995,0,0,0,995,995,995,995,0,1,0,998,995,5,1,995,995,0,995,0,0,995,0,0,995,3,4,1,7,Northern Bronx,1,995,7,1,995,995,0,0,0,0,995,0,0,6,995,1,4,1,0,995,1,0,0,995,0,0,0,1,995,0,0,1,1
1911589201,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Brooklyn,1,995,2,4,995,995,0,2,0,0,995,0,0,0,995,1,0,995,0,995,4,0,995,995,0,995,0,5,995,0,0,5,5
1972024501,995,995,995,995,995,995,1,995,0,0,0,995,995,7,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,0,0,Outer Queens,4,995,3,2,995,995,0,4,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,999,995,999,1,995,0,2,5,5
1913526901,995,995,1,0,0,0,995,1,0,1,0,995,995,995,995,0,995,0,1,0,2,995,0,995,995,995,0,3,995,0,995,995,0,995,0,0,Manhattan Core,3,995,1,2,995,1,0,4,0,0,995,0,0,0,995,0,1,0,0,995,2,1,995,995,0,995,0,2,0,1,5,2,2
1984027001,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,4,995,1,995,4,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Northern Bronx,2,995,0,1,995,995,0,1,0,0,995,0,0,0,995,1,2,995,0,995,3,0,995,995,0,995,0,2,0,0,2,4,4
1989944801,995,995,995,995,995,995,995,995,0,1,0,995,0,995,995,995,995,995,1,995,6,995,995,0,995,995,0,7,995,0,995,995,0,995,1,1,Upper Manhattan,0,995,7,3,0,995,1,0,1,0,995,1,0,0,995,1,3,995,0,995,2,0,995,995,1,995,0,2,995,0,7,5,5
1930442601,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,6,1,995,995,0,995,0,0,995,0,0,995,0,4,1,4,Southern Bronx,2,0,2,1,995,995,0,1,0,0,995,1,0,0,995,0,3,995,0,995,1,1,0,995,1,0,0,1,995,1,0,4,5
1946799201,995,995,995,995,995,995,4,995,0,1,0,995,995,4,995,995,5,995,2,995,5,995,995,995,995,995,0,7,995,0,995,995,0,995,1,0,Upper Manhattan,4,995,1,3,995,995,0,0,0,3,995,0,0,0,995,0,0,995,0,995,3,0,995,995,0,995,0,1,995,1,4,1,1
1962647201,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,995,995,1,995,3,1,995,995,1,995,0,2,995,0,0,995,0,4,1,1,Outer Brooklyn,1,0,3,5,995,995,0,4,0,0,995,0,0,0,995,0,2,995,0,995,5,1,0,995,0,0,0,1,0,0,1,5,2
19160190501,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,2,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,1,995,1,1,Upper Manhattan,1,995,3,1,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,2,0,995,995,999,995,999,5,995,1,6,5,2
1970963501,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,0,995,1,0,Inner Queens,2,995,2,2,995,995,0,0,0,0,995,0,0,0,995,0,0,995,0,995,1,1,995,995,0,995,0,4,995,1,1,4,2
1940913501,995,995,995,995,995,995,1,995,0,1,0,995,0,6,995,995,5,995,1,995,5,995,995,0,995,995,0,0,995,0,995,995,1,995,0,0,Outer Queens,7,995,1,1,0,995,0,3,0,3,995,0,0,0,995,0,2,995,1,995,1,0,995,995,0,995,0,1,995,0,3,5,5
1990045101,995,995,995,995,995,995,2,995,0,0,0,995,995,6,995,995,3,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,2,995,1,0,Staten Island,5,995,0,2,995,995,0,2,0,0,995,0,0,0,995,1,3,995,0,995,1,0,995,995,0,995,0,3,995,0,0,5,3
1911793101,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,2,995,1,2,Inner Brooklyn,3,995,3,2,995,995,0,4,0,3,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,1,995,1,0,5,2
1994794101,995,995,995,995,995,995,5,995,0,0,1,995,995,995,995,995,995,995,1,995,5,995,995,995,995,0,0,0,4,0,995,995,0,995,0,1,Northern Bronx,2,995,1,1,995,995,0,0,0,1,995,0,5,0,1,0,4,995,0,0,1,0,995,995,999,995,999,2,995,1,3,5,1
1971970201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,995,0,3,995,0,995,995,1,995,1,0,Staten Island,3,995,3,1,995,995,0,7,0,0,995,0,0,1,995,0,0,995,0,995,1,0,995,995,0,995,0,5,995,1,5,5,1
1992019201,995,995,0,995,995,0,995,995,0,1,0,995,995,995,995,0,995,0,1,995,5,0,995,995,1,995,999,1,995,0,0,995,0,995,1,1,Inner Queens,2,995,2,1,995,995,999,0,999,1,995,999,0,0,995,0,1,1,0,995,1,1,0,995,999,0,999,3,995,0,0,5,3
1979630801,995,5,0,995,995,1,3,995,0,0,0,995,995,995,995,0,995,0,1,995,5,1,995,995,0,0,0,3,5,0,0,995,1,4,1,0,Inner Brooklyn,1,995,1,4,995,995,0,0,0,3,995,0,0,0,0,0,2,0,0,0,1,1,0,995,0,0,0,2,995,0,0,4,1
1972057401,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,3,995,0,995,995,0,995,0,0,Staten Island,1,995,1,1,995,995,0,4,0,0,995,0,0,0,995,1,0,995,0,995,1,0,995,995,0,995,0,1,995,0,0,5,4
1944612201,995,995,995,0,0,995,2,0,0,0,0,995,995,995,995,995,4,995,998,1,4,995,0,995,995,995,0,2,995,0,995,995,2,995,1,2,Middle Queens,7,995,2,2,995,0,0,2,0,0,995,0,0,0,995,0,2,995,0,995,1,0,995,995,0,995,0,4,0,1,3,3,4
1940794101,995,5,995,995,995,995,995,995,0,1,0,995,995,995,995,995,3,995,1,995,5,1,995,995,0,995,0,2,995,0,0,995,0,1,0,0,Middle Queens,1,995,2,2,995,995,0,1,0,0,995,0,0,0,995,1,3,995,0,995,1,0,0,995,0,0,0,4,995,0,0,4,5
1970782301,995,995,995,995,995,995,4,995,0,1,0,995,995,995,995,995,1,995,1,995,5,995,995,995,995,0,0,0,3,0,995,995,1,995,1,2,Manhattan Core,4,995,1,4,995,995,0,3,0,0,995,0,7,0,1,0,1,995,0,0,1,1,995,995,0,995,0,2,995,1,3,5,1
1998706601,995,21,995,995,995,995,1,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,0,0,2,5,0,995,995,0,995,1,0,Outer Brooklyn,2,995,3,2,995,995,0,0,0,2,995,0,5,0,1,0,3,995,0,0,1,0,995,995,999,995,999,1,995,1,0,5,5
1923985301,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,4,995,3,995,5,0,995,995,0,0,0,1,5,0,0,995,0,995,1,0,Outer Brooklyn,4,1,0,2,995,995,0,1,0,0,995,0,1,0,1,1,2,995,0,0,2,0,0,995,0,0,0,1,995,0,0,2,4
1994911901,995,995,995,995,995,995,4,995,0,1,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,0,0,2,1,0,995,995,0,995,1,0,Staten Island,0,995,3,5,995,995,0,5,0,0,995,0,5,0,1,1,1,995,0,0,5,0,995,995,0,995,0,1,995,0,0,4,3
1939356901,995,995,995,995,995,995,2,995,0,1,1,995,995,6,995,995,4,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Southern Bronx,4,995,1,2,995,995,0,2,0,0,995,0,0,0,995,0,2,995,0,995,2,0,995,995,0,995,0,3,995,1,7,3,1
1964414501,995,995,995,995,995,995,995,995,0,0,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,0,995,1,0,Manhattan Core,1,995,2,5,995,995,0,0,0,0,995,0,0,0,995,0,0,995,0,995,5,0,995,995,0,995,0,3,995,1,0,4,3
1920612501,995,5,995,995,995,995,2,995,0,1,0,995,0,4,995,995,995,995,1,995,5,995,995,1,995,995,0,0,995,0,995,995,0,995,1,2,Northern Bronx,4,995,1,2,0,995,0,0,0,0,995,0,0,0,995,1,3,995,0,995,2,0,995,995,1,995,0,3,995,0,0,4,2
1912404301,995,995,995,995,995,995,2,995,0,0,0,995,995,995,995,995,4,995,2,995,5,995,995,995,995,0,0,4,8,0,995,995,0,995,1,3,Manhattan Core,4,995,4,2,995,995,0,0,0,2,995,0,7,0,1,0,2,995,0,0,1,1,995,995,0,995,0,2,995,1,2,3,3
1986792801,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,3,995,1,995,4,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Staten Island,1,995,2,1,995,995,1,3,0,0,995,0,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,1,0,0,0,3,3
1980585001,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,4,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,1,995,1,0,Outer Queens,1,995,1,1,995,995,0,4,0,0,995,0,1,0,995,1,1,995,0,995,1,0,995,995,0,995,0,2,995,0,3,5,5
1910267101,995,995,995,995,995,995,4,995,0,0,0,995,995,995,995,995,995,995,1,995,5,1,995,995,1,0,0,1,1,0,1,995,0,4,1,4,Outer Brooklyn,4,995,1,3,995,995,0,7,0,0,995,0,5,0,1,1,3,995,0,0,2,1,0,995,0,0,0,2,995,0,5,4,3
1968554101,995,20,995,995,995,995,1,995,0,1,0,0,995,995,0,995,3,995,1,995,5,995,995,995,995,0,0,1,1,0,995,0,1,995,0,0,Staten Island,0,995,1,4,995,995,0,5,0,0,995,0,5,0,1,0,2,995,1,0,1,0,995,1,999,995,999,1,995,0,7,5,2
1963011601,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,999,0,995,0,995,995,0,995,1,1,Middle Queens,0,995,3,2,995,995,999,0,999,0,995,999,0,0,995,0,2,995,0,995,4,0,995,995,0,995,0,5,995,1,0,5,3
1937142401,995,995,0,0,0,0,2,0,0,0,0,995,995,5,995,0,3,0,1,1,3,995,0,995,995,0,0,2,5,0,995,995,1,995,1,1,Outer Brooklyn,1,995,1,2,995,0,0,5,0,0,995,0,1,0,1,0,2,0,0,0,1,0,995,995,999,995,999,1,1,1,1,5,4
1950513501,1,995,995,995,995,995,1,995,0,1,0,995,995,4,995,995,5,995,1,995,5,0,995,995,0,0,0,0,1,0,0,995,1,995,1,0,Staten Island,2,995,3,1,995,995,0,7,0,0,995,0,5,0,1,0,1,995,0,0,1,0,0,995,0,0,0,1,995,1,0,5,5
1985388901,995,995,995,995,995,995,1,995,0,1,0,995,995,6,995,995,995,995,1,995,5,995,995,995,995,995,0,2,995,0,995,995,0,995,1,0,Inner Brooklyn,1,995,3,3,995,995,0,5,0,0,995,0,0,0,995,0,1,995,0,995,1,0,995,995,0,995,0,1,995,1,0,5,1
1997303901,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,995,995,1,995,5,0,995,995,1,0,0,5,5,0,0,995,0,995,1,1,Southern Bronx,0,995,6,2,995,995,0,0,0,0,995,0,7,0,1,0,2,995,0,0,2,0,0,995,1,0,0,2,995,1,0,4,1
1911328401,995,995,0,995,995,0,995,995,0,1,0,995,995,995,995,0,3,0,1,995,5,995,995,995,995,995,0,0,995,0,995,995,2,995,1,2,Middle Queens,3,995,3,1,995,995,0,0,0,3,995,0,0,0,995,1,2,1,0,995,1,1,995,995,0,995,0,1,995,0,0,5,1
1939183701,995,995,995,0,0,995,1,0,0,1,0,995,995,4,995,995,4,995,2,1,3,995,0,995,995,0,0,2,1,0,995,995,0,995,1,0,Inner Brooklyn,0,995,3,1,995,0,0,7,0,0,995,0,5,0,1,0,1,995,0,0,1,0,995,995,0,995,0,1,0,1,7,4,4
1946130801,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,4,995,1,995,5,995,995,995,995,0,0,0,5,0,995,995,1,995,0,1,Inner Queens,2,995,1,1,995,995,0,2,0,0,995,0,5,0,1,1,2,995,0,0,1,0,995,995,0,995,0,5,995,0,3,4,5
1911302101,995,995,995,0,0,995,995,0,0,1,0,995,995,995,995,995,2,995,1,0,3,995,0,995,995,995,0,0,995,0,995,995,0,995,1,0,Inner Brooklyn,0,995,2,2,995,0,0,0,0,0,995,0,1,0,995,0,1,995,0,995,1,0,995,995,0,995,0,5,0,1,3,5,5
1916994301,995,995,995,995,995,995,1,995,0,0,0,0,995,6,0,995,5,995,998,995,5,995,995,995,995,995,0,1,995,0,995,1,0,995,0,0,Outside of New York City,4,995,1,2,995,995,0,4,0,0,995,0,0,0,995,0,2,995,0,995,1,0,995,1,0,995,0,1,995,0,7,1,4
1935658601,995,995,995,995,995,995,1,995,0,1,0,995,995,995,995,995,3,995,1,995,5,0,995,995,0,0,0,2,5,1,0,995,0,995,1,1,Southern Bronx,1,0,3,1,995,995,0,7,0,1,995,0,5,1,1,0,1,995,0,0,1,1,0,995,0,0,0,1,995,1,0,3,2
1928753501,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,1,995,1,995,5,0,995,995,1,995,0,2,995,0,0,995,0,995,0,1,Inner Queens,3,995,2,1,995,995,0,0,0,0,995,0,0,6,995,1,2,995,0,995,1,1,0,995,0,0,0,1,995,0,1,5,1
1933768001,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,2,995,1,995,3,995,995,995,995,995,0,0,995,0,995,995,0,995,1,1,Inner Queens,4,995,0,2,995,995,0,1,0,0,995,1,0,0,995,1,1,995,0,995,1,0,995,995,0,995,0,1,0,0,0,4,2
1953200201,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,995,995,1,995,5,995,995,995,995,995,0,1,995,0,995,995,1,995,1,0,Inner Queens,4,995,3,2,995,995,1,0,0,2,995,1,0,0,995,0,0,995,0,995,1,0,995,995,0,995,0,2,995,1,0,5,3
1939090101,995,995,995,995,995,995,995,0,0,1,0,995,995,995,995,995,4,995,998,995,4,1,995,995,1,995,0,2,995,0,0,995,0,4,1,0,Southern Bronx,2,995,1,3,995,995,0,7,0,0,995,0,5,0,995,0,2,995,0,995,2,0,0,995,1,0,0,1,1,1,5,2,5
1987046701,995,995,995,995,995,995,3,995,0,0,0,995,995,995,995,995,3,995,1,995,5,995,995,995,995,0,0,2,3,0,995,995,0,995,1,5,Inner Brooklyn,3,995,0,1,995,995,0,0,0,0,995,0,5,0,1,1,2,995,0,0,1,1,995,995,0,995,0,2,995,0,0,3,1
1937325001,995,995,995,995,995,995,2,995,0,1,0,995,995,5,995,995,3,995,1,995,5,995,995,995,995,0,0,0,5,0,995,995,0,995,1,0,Manhattan Core,1,995,2,2,995,995,0,0,0,1,995,0,1,0,1,0,1,995,0,0,2,0,995,995,0,995,0,3,995,0,1,4,2
1939364901,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,6,0,995,995,1,995,1,0,995,0,0,995,0,995,1,5,Southern Bronx,4,1,3,3,995,995,0,0,0,0,995,1,0,3,995,1,3,995,0,995,3,0,1,995,0,0,0,3,995,0,0,5,2
1907183901,995,995,0,995,995,0,1,995,0,1,0,0,995,995,0,0,5,0,998,995,5,995,995,995,995,1,0,0,1,0,995,0,0,995,0,0,Outer Queens,4,995,2,3,995,995,0,3,0,0,995,0,5,1,0,1,3,0,1,0,3,0,995,0,0,995,0,3,995,0,2,3,3
1957174801,995,995,995,995,995,995,3,995,0,1,0,995,995,995,995,995,4,995,1,995,5,1,995,995,0,0,0,6,8,0,0,995,0,4,1,0,Staten Island,2,995,5,1,995,995,0,3,0,0,995,0,6,0,1,1,5,995,0,0,2,0,0,995,1,0,0,1,995,0,0,5,2
1913972701,995,995,995,995,995,995,3,995,0,0,0,995,0,6,995,995,5,995,2,995,5,995,995,0,995,995,0,2,995,1,995,995,0,995,1,2,Outside of New York City,0,995,0,1,0,995,0,3,0,0,995,0,0,0,995,0,2,995,0,995,1,1,995,995,0,995,0,2,995,1,2,2,5
1940591801,995,995,995,995,995,995,2,995,0,1,0,995,995,4,995,995,995,995,1,995,5,995,995,995,995,995,0,6,995,0,995,995,0,995,1,1,Manhattan Core,6,995,1,2,995,995,0,0,0,0,995,0,0,0,995,0,2,995,0,995,1,1,995,995,0,995,0,2,995,1,7,2,1
1902286401,995,3,995,995,995,995,995,0,0,1,0,995,995,995,995,995,3,995,1,995,4,0,995,995,0,995,0,3,995,0,0,995,1,995,1,2,Northern Bronx,0,0,1,3,995,995,0,3,0,0,995,0,0,0,995,0,2,995,0,995,4,1,1,995,1,1,0,2,0,0,3,2,2
1967706401,995,995,995,995,995,995,2,995,0,1,0,995,995,6,995,995,3,995,2,995,5,0,995,995,0,995,0,3,995,0,0,995,0,995,0,2,Outer Queens,3,1,1,3,995,995,0,3,0,0,995,0,0,0,995,0,2,995,0,995,1,0,0,995,0,0,0,1,995,1,2,2,2
1946105901,995,995,995,995,995,995,995,995,0,1,0,995,995,995,995,995,5,995,1,995,5,995,995,995,995,995,0,0,995,0,995,995,0,995,1,0,Outer Queens,3,995,3,5,995,995,0,5,0,0,995,0,0,0,995,0,1,995,0,995,5,0,995,995,999,995,999,3,995,1,0,4,5
1939943801,8,995,995,0,0,995,3,0,0,1,0,995,995,6,995,995,3,995,998,1,3,0,0,995,0,995,0,0,995,0,0,995,0,995,1,0,Outer Queens,2,995,2,3,995,0,0,5,0,0,995,0,5,0,995,0,2,995,0,995,2,0,0,995,0,0,0,3,0,1,2,4,3
