source_relation,date_day,account_name,account_id,campaign_name,campaign_id,campaign_type,campaign_timezone,campaign_status,device_os,device_type,network,currency_code,clicks,impressions,spend,conversions,conversions_value,all_conversions,all_conversions_value
"",2019-04-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,9,0.0,0,0,0,0
"",2019-03-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-12-12,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-18,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-24,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-05,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,22,0.0,0,0,0,0
"",2019-05-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2019-02-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-01-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,4,0.33,0,0,0,0
"",2019-02-16,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-11-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2018-12-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,18,1.27,0,0,0,0
"",2018-09-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,1,1,0.05,0,0,0,0
"",2019-03-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-03-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,2,5,2.0,0,0,0,0
"",2019-01-08,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,13,0.0,0,0,0,0
"",2019-04-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-03-27,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,2,2.0,0,0,0,0
"",2019-02-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-05-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-24,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,3,0.33,0,0,0,0
"",2019-04-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-09-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,3,3.79,0,0,0,0
"",2019-01-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,4,0.71,0,0,0,0
"",2018-10-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-09-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-03-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-01-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-05-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,1,3,0.05,0,0,0,0
"",2019-04-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,40,2.65,0,0,0,0
"",2018-10-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,6,1.10,0,0,0,0
"",2018-11-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,3,5,0.36,0,0,0,0
"",2019-02-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-01-06,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-01-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,8,0.67,0,0,0,0
"",2019-02-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,2,2.44,0,0,0,0
"",2019-03-20,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-10-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2019-04-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2019-06-27,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Unknown,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-03-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,5,0.33,0,0,0,0
"",2019-04-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,6,8,5.94,0,0,0,0
"",2019-05-07,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,17,0.0,0,0,0,0
"",2019-03-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-01,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,5,4.61,0,0,0,0
"",2019-04-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-11-28,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2019-02-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-02-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2018-09-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-05-15,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-02,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-02-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,8,2.82,0,0,0,0
"",2018-10-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-03-18,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2018-10-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,3,5,1.62,0,0,0,0
"",2019-04-11,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,10,0.0,0,0,0,0
"",2019-05-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-03-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2018-11-06,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,1,1,0.05,0,0,0,0
"",2019-04-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,3,1.0,0,0,0,0
"",2019-03-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,9,0.63,0,0,0,0
"",2018-12-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-22,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-11-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-13,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,2,77,6.73,0,0,0,0
"",2019-01-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-12-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,AOL search,USD,0,2,0.0,0,0,0,0
"",2019-03-31,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-03-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-05-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,3,1.0,0,0,0,0
"",2019-05-03,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2018-10-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-02-23,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-02-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-12-22,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-11-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-10-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,7,0.05,0,0,0,0
"",2019-04-21,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2018-10-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2018-09-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-02,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2018-09-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,0.04,0,0,0,0
"",2019-04-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,2,8,1.67,0,0,0,0
"",2019-04-27,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-01-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-03-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-02-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-09-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,31,8.82,0,0,0,0
"",2018-12-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,2,0.66,0,0,0,0
"",2019-01-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-09-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
