uniqueid,cfmc_case_id,qdisability5,qreachtravel2,gfreightnew,gimprove1_qimprove2_ma,gfocusaa1_qfocusaa4_ma4,qreachtravel9,qpreridehailcode05,qwpsurveyzone04,qbikeown,qsharetravelcode20,qschooltravelcode19,qschooltravelcode24,qcarpark_other6,qsharepurpose01,qbenefits05,job,qpreridehailcode04,qchildrenschoolzip3,qcarparkpay,qschooltravelcode06,qcarpark3,qbenefits02,qridehailpurpose07,qwelfare1,qindustry_other18,qridehail2,qusetravelcode24,gfocusaa1_qfocusaa3_ma5,qindustry,qtimework4,qsharetravelcode01,qgender,qsafety2,allwt,qziptravel7,gfocusaa1_qfocusaa3_ma7,qtripplanning4,qschool,qusetravelcode22,qsharetravelcode05,qschooltransitto3,qtimework1,qcarchange,qschooltransitfrom_other5,gfocusaa1_qfocusaa3_ma3,gfocusaa1_qfocusaa3_ma1,qzipschool,qshare8,qtimehome3,qschooltravelcode08,gfocusaa1_qfocusaa5_ma8,qbenefits03,qsafety3,qlevelschool,qtripplanning_other4,gcarincrease1_qcarincrease4_ma,qziptravel5,gfreight1_qfreight3_ma,qcarpark4,qschooltravelcode11,qwelfare5,qbikedays,qpreridehailcode02,qschooltravelcode17,qschooltransitto7,qbiketype4,qusetravelcode05,qsharetravelcode17,qagecode_final7,qusetravelcode09,qridehailpurpose06,qsharetravelcode21,gfreight1_qfreight1_ma,qcaraccess_other4,qsafety4,gfocusaa1_qfocusaa4_ma8,qborough5,qcarpark1,gfocusaa1_qfocusaa2_ma7,qbiketype_other3,qreachtravel8,qcare,qziptravel4,qsurveyzone,qschooltransitfrom1,gfocusaa1_qfocusaa2_ma5,qpreridehailcode16,qpreridehailcode11,qridehail1,qschooltravelcode20,qtripplanning6,gimprove1_qimprove3_ma,qtripplanning3,qshare_other5,qcarpark6,qbikestore4,qschooltravelcode05,qsharetravelcode12,qwpsurveyzone10,qusetravelcode01,qschooltransitfrom2,qziptravel9,qridehail3,gcarreduce1_qcarreduce1_ma,qridehailpurpose11,qmarried,qshare6,qsharemember,gfocusaa1_qfocusaa5_ma6,qbiketype3,gfocusaa1_qfocusaa6_ma2,qsafety1,qusetravelcode19,gfocusaa1_qfocusaa1_ma5,qbenefits07,gfocusaa1_qfocusaa3_ma4,qschooltransitto5,racewt,qbuilding,qbikestore6,qschooltravelcode16,qnocitibike2,qwpsurveyzone05,weekend_filt_trips,qdisability4,qsharepurpose09,qsunset_append,qagecode_final6,qbenefits13,qhispanic,qdisability7,qreachtravel_other7,gfocusaa1_qfocusaa5b_ma7,qusetravelcode17,qagecode_final3,qsharepurpose10,qridehail4,gfocusaa1_qfocusaa6_ma8,gfocusaa1_qfocusaa5_ma2,qcarparkpay_month,gimprove1_qimprove4_ma,qpreridehailcode08,qcarmany,qchildrenenroll,qsharepurpose02
110002194,10002194,0, ,2,5,0, , , ,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,1, , ,2,6,0.552632513855178, ,0,0,1,0, , ,10 AM,3, ,0,1,REF,0, , ,0,0, ,2, , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,10, ,0, , ,0, ,0,5,0, ,0,0, , , ,0, , ,0, , ,1,1, ,0,0,0,6,0,0,0,0, ,6,6,1, ,0, , ,0, ,8:31:00 PM,0,1,1,1, ,1,0,0, ,0,0,0,0,2, ,3, , 
110001592,10001592,0, ,2,4,0, ,0,0,2, , , , , ,0,1,0, , , , ,0,1,0, ,1,0,0,7,12 pm, ,2,1,0.724992361116129, ,0,0,3,0, , , , , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0,1, , , ,1, ,0,0,0, ,6, , ,1,0, ,0, , ,3, ,3, ,0,0,0,0, ,0,2,0, , , , , ,0,1, , ,1, ,0,1,1, ,0, ,0,1,0,0,0,0, ,1,9, , ,0,0,4,0, ,8:31:00 PM,1,1,1,0, ,0,0,0, ,0,0,0,0,7,0,0, , 
110001621,10001621,0, ,1,4,0, , , ,1, , , , , , ,1, , ,1, ,0, , ,0, ,0,0,0, , , ,1,1,0.535418394775776, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, ,1, , , , ,4,0, ,0,1, , , ,0,0, ,0,0, , ,1, ,1,0,0,0,1, , ,3, ,3, ,0, , ,0, ,0,3,0, ,0,0, , , ,1, , ,0, , ,2,1, ,0,0,1,1,1,1, ,1, ,2,7,0, ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,0,1,0, ,0,0,1,400,1, ,2, , 
110001331,10001331,0, ,1,2,0, , , ,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,13, , ,1,1,1.02189737031705, ,0,0,3,0, , ,"5a,m",3, ,0,0, ,0, , ,0,0,1, , , , ,3,0, ,0,1, , , ,0,0, ,0,0, , ,4, ,1,0,0,1,0, , ,3, ,1, ,0, , ,0, ,0,3,0, ,0,0, , , ,0, , ,0, , ,2,1, ,0,0,1,1,0,0,0,1, ,1,6,0, ,0, , ,0, ,8:29:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,3, ,1, , 
110001848,10001848,0, ,1,3,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,2,0.712973505785438, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,5, , ,0,0,1,0, , ,1, ,1, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0, , ,2,1, ,0, ,0,2,0,0, ,1, ,5,8, , ,0, , ,0, ,8:31:00 PM,0, ,5,0, ,0,0,0, ,0,0,0,0,3, ,2, , 
110000538,10000538,0, ,2,1,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,1,2,1.44493630233899, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,5,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,1,1, , ,3, ,8, ,0, , ,0, ,0,3,0, ,0,1, , , ,0, , ,0, , ,2,1, ,0,0,0,2,0,0, ,0, ,1,3,0, ,0, , ,1, ,8:22:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,1, ,2,2, 
110001182,10001182,0, ,2,99,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,1,1.00185988021108, ,0,0,3,0, , , , , ,0,0, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,1, , ,3, ,6, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,2,1, ,0, ,0,1,0,1, ,0, ,2,6, , ,0, , ,0, ,8:27:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,99, ,0, , 
110001005,10001005,0, ,1,5,0, ,0, ,2, , , , , , ,1,0, , , , , ,0,0, ,1,0,0, , , ,2,2,0.724992361116129, ,1,0,3,0, , , , , ,0,0, ,0, , ,0, , , , , , ,3, , ,0,0,0, , , ,0, ,0,0,0, ,4, , ,0,0, ,0, , ,3, ,3, ,0,0,0,1, ,0,2,0, , , , , , ,1, , ,0, ,0,1,1, ,0, ,0,2,0,0, ,0, ,1,7, , ,0, , ,0, ,8:26:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,5,0,0, , 
110001449,10001449,0, ,2,5,0, , , ,2, , , , , , ,1, , ,3, ,0, , ,0, ,0,1,1, , , ,2,2,0.652434088019188, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,1, , ,3, ,4, ,0, , ,0, ,0,1,0, ,0, , , , ,1, , ,0, , ,1,1, ,0, ,0,2,0,1, ,0, ,1,9, , ,0, , ,0, ,8:30:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,3, ,1, , 
110001120,10001120,0, ,1,2,0, ,0,0,2, , , , , ,0,1,0, , , ,0,0,0,0, ,1,0,0,16, , ,1,1,1.66295139050601, ,0,0,3,0, , ,10am,3, ,0,0, ,0, , ,0,0, , , , , ,6,0, ,0,0,0, , , ,0, ,0,0,0, ,6, , ,0,0,1,0, , ,3, ,1, ,0,0,0,1, ,0,3,0, ,0, , , ,0,1, , ,0, ,0,1,1, ,1, ,0,2,0,1,1,1, ,3,3, , ,1,0,2,0, ,8:27:00 PM,0,0,1,0, ,0,0,1, ,0,0,0,0,2,0,1, , 
110001623,10001623,0, ,2,3,0, , ,0,2, ,0,0, , ,0,1, , ,1,0,0,0, ,0, ,0,0,0,7,730 am, ,2,2,0.652434088019188, ,1,0,3,0, ,0, ,3, ,0,0, ,0, ,0,0,0, , , , , ,6,1,0,0,0, ,0,0, ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,2,1,0, , ,0,0,0,1,0, ,0, ,0, ,0,1,0, ,0, , ,2,1, ,0, ,0,3,0,0,1,0,0,1,9, ,0,0,0, ,0, ,8:31:00 PM,0,0,1,0, ,1,0,0, ,0,0,0,100,4, ,1,1, 
110001162,10001162,0, ,1,5,0, , ,0,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,12, , ,2,2,0.477503220226567, ,0,0,3,0, , ,5 am,3, ,0,1, ,0, , ,0,0, , , , , ,6,0, ,0,0, , , ,0,0, ,1,0, , ,3, , ,0,0,1,0, , ,3, ,1, ,0, , ,0, ,0,5,0, ,0,0, , ,0,0, , ,0, , ,2,0, ,0,0,0,1,0,1,0,0, ,2,7,0, ,0,0,1,0, ,8:27:00 PM,0,0,1,0, ,0,0,0, ,0,0,1,0,1, ,1,2, 
110001946,10001946,0, ,2,3,0, , ,0,1, ,0,0, , ,0,1, , , ,0, ,0, ,0, ,0,0,1,15, , ,2,2,1.18786580642416, ,0,0,2,0, , ,830am, , ,0,0,11218,0, ,0,0,0, ,2, , , ,5, ,0,0,0, ,0, ,0,0, ,0,0, , ,4, , ,0,0, ,0, , ,1, ,7, ,1, , ,0,0,0,3,0, , ,0,0, ,0,0, , ,0, , ,1,1, ,1,0,0,2,0,1,1,0, ,1,3,0,0,0,0,2,0, ,8:31:00 PM,0,0,1,0, ,1,0,0, ,0,0,1,0,3, ,0,1, 
110000521,10000521,0, ,1,2,0, ,0,0,1,0,0,0, ,0,0,1,0, , ,0, ,0,0,0, ,1,0,0,4, ,0,2,2,1.30571876826818,0,0,0,2,0,0, ,8am, , ,0,1,REF,0, ,0,0,0,3,4, , ,0,3, ,0,0,0,0,0, ,0,0,0,0,0,0,0,3, ,3,0,0, ,0, , ,3,0,7, ,0,0,0,1,0,0,2,0, , ,0,0,1,0,1, ,0,0, ,0,2,0,3,0,0,0,2,0,1,0,0, ,1,3,0,0,0,0, ,0,0,8:22:00 PM,0,0,1,0, ,0,1,1,0,0,0,0,0,3,0,0,1,0
110001111,10001111,0, ,2,2,0, , ,0,2, , , , ,0,0,1, , , , , ,0, ,0, ,0,0,0,7, , ,2,1,0.724992361116129,0,0,0,3,0, , ,6 30 pm, , ,0,0, ,0, , ,0,0, , , , ,0,6, , ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0, ,0, , ,3,0,6, ,0, , ,0, ,0,1,0, , , , , ,0,1, ,0,0, , ,2,0,4,0, ,0,1,0,0,1,0, ,1,9, , ,1,0,4,0,0,8:27:00 PM,0,0,1,0, ,1,0,0,0,0,0,0,0,5, ,0, ,0
110001104,10001104,0, ,1,5,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,2,2,0.774501370559933, ,0,0,3,0, , , ,3, ,1,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,1, , ,3, ,10, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0, , ,4,1, ,0, ,0,1,0,1, ,0, ,1,3, , ,0, ,3,0, ,8:27:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110001595,10001595,0, ,1,5,0, , , ,2, , , , , ,0,1, , , , , ,0, ,0, ,0,1,1,1, , ,1,1,0.858087926607664, ,0,0,3,0, , ,9am, , ,1,1, ,0, , ,0,0, , , , , ,4, , ,0,0, , , , ,1, ,0,0, , ,6, , ,0,0, ,1, , ,3, ,3, ,0, , ,0, ,0,2,0, , , , , , ,1, , ,0, , ,5,1, ,0, ,0,1,0,0,0,0, ,1,8, , ,0, ,2,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,99, ,0, , 
110000275,10000275,0, ,2,5,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,2,0.54612691899137, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,0, , ,3, ,7, ,0, , ,0, ,0,5,0, , , , , , ,1, , ,0, , ,1,1, ,0, ,0,1,0,0, ,0, ,1,3, , ,0, ,2,0, ,8:13:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,4, ,0, , 
110000679,10000679,0, ,1,4,0, ,0, ,1, , , , , , ,1,0, ,2, ,0, ,0,0, ,0,0,1, , , ,2,1,0.652434088019188, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, ,1, , , , ,6,1, ,0,0,1, , ,0,0, ,0,0,1, ,4, ,3,0,0,0,0, , ,3, ,8, ,0,0,0,1, ,0,3,0, ,0,0, , , ,0, , ,0, ,0,2,1, ,0,0,0,1,0,0, ,0, ,1,2,0, ,0, ,1,0, ,8:23:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,1,0,1, , 
110000016,10000016,0, ,1,3,0, , ,0,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,1,11,9am, ,1,2,1.96672826961152, ,0,0,3,0, , , , , ,1,1, ,0, , ,0,0, , , , , ,2, , ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0, ,0, , ,1, ,10, ,1, , ,0, ,0,1,0, , , , , ,1,0, , ,0, , ,1,1, ,0, ,0,2,0,0,0,1, ,2,8, , ,1,0,2,0, ,8:06:00 PM,0,0,3,0, ,1,0,0, ,0,0,0,0,2, ,0, , 
110000939,10000939,0, ,1,5,0, , , ,2, , , , , , ,1, , , , , , , ,1, ,0,0,0, , , ,2,3,0.538729077641761, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, ,5, , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,4, ,5,0,0, ,0, , ,1, ,1, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,1,1, ,0, ,0,3,0,0, ,0, ,2,9, , ,0, , ,1, ,8:25:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,4, ,0, , 
110002233,10002233,0, ,2,3,0, , ,0,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,18,7:30am, ,2,2,1.84625237691991, ,0,0,3,0, , , , , ,0,0, ,0, , ,0,0, , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0, ,1, , ,3, ,2, ,0, , ,0, ,0,1,0, , , , , ,0,0, , ,0, , ,2,1, ,0, ,0,3,0,0,0,0, ,1,3, , ,1,0, ,0, ,8:31:00 PM,0,1,2,0, ,0,0,0, ,0,0,1,0,3, ,0, , 
110000678,10000678,0, ,1,4,0, , ,0,1, ,0,0, , ,0,1, , ,1,0,0,0, ,0, ,0,0,1,7, , ,2,1,0.465533443699637, ,0,0,3,0, , ,7:45am,3, ,0,0, ,0, ,0,0,0, , , , , ,6,1,0,0,0, ,0, ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,4, ,1, , ,0,0,0,3,0, ,0,0,0, ,0,0, , ,0, , ,2,1, ,0,0,1,1,0,1,1,1, ,6,9,0,0,0,0,4,0, ,8:23:00 PM,0,0,1,0, ,1,0,1, ,0,0,0,200,4, ,1,1, 
110002092,10002092,0, ,1,3,0, ,0, ,1, , , , , , ,1,0, , , ,0, ,0,0, ,0,0,0, , , ,1,2,0.481832955545136, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,1, , , , , , ,5,0, ,0,0,0, , ,0,0, ,0,0,0, ,2, , ,0,0,0,0, , ,3, ,2, ,0,0,0,1, ,0,4,0, ,0,1, , , ,0, , ,0, ,0,4,1, ,0,0,0,1,0,0, ,1, ,2,3,0, ,1, , ,0, ,8:31:00 PM,0, ,5,0, ,0,0,0, ,0,0,0,0,3,0,2, , 
110001629,10001629,0, ,1,1,0, , , ,2, ,0,0, , , ,1, , , ,0,0, , ,0, ,0,0,1, , , ,1,1,2.39434130875856, ,0,0,3,0, ,0, ,1, ,0,0, ,0, ,0,0, , , , , , ,3,0,0,0,0, ,0,0, ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,8,1,1, , ,0,0,0,1,0, ,1, ,0, , ,0,0, ,0,2, ,2,1, ,0, ,0,2,0,0, ,0,0,3,2, ,0, , , ,0, ,8:31:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,2, ,1,1, 
110000494,10000494,0, ,2,1,0, , ,0,1, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,15, , ,2,2,0.825624916277687, ,0,0,3,0, , ,5;30am, , ,0,1, ,0, , ,0,0,3, , , , ,6, , ,0,0, , , ,0,0, ,0,0, , ,6, ,3,0,0, ,0, , ,3, ,6, ,0, , ,0, ,1,2,0, , ,0, , ,0,0, , ,0, , ,2,1, ,1,0,0,2,0,1,1,0, ,7,9,0, ,0,0, ,0, ,8:15:00 PM,0,0,1,0, ,0,0,1, ,0,0,0,0,2, ,0, , 
110001198,10001198,0, ,2,3,0, , ,0,1, ,0,0, , ,0,1, , , ,0, ,0, ,0, ,0,0,1,11,9am, ,2,2,1.18786580642416, ,0,0,3,0, , , , , ,1,1, ,0, ,0,0,0,2, , , , ,6, ,0,0,0, ,0, ,0,0, ,0,0, , ,4, ,2,0,0, ,0, , ,3, ,7, ,0, , ,0,0,0,2,0, , ,0,0, ,0,1, , ,0, , ,2,1, ,0,0,0,2,0,1,0,1, ,1,5,0,0,1,0,3,0, ,8:28:00 PM,0,1,1,0, ,1,0,0, ,0,0,1,0,99, ,0,1, 
110001613,10001613,0, ,2,1,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,1, , , ,2,1,1.20135341325759, ,0,0,3,0, , , , , ,1,0, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,0, , ,3, ,3, ,1, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,1,1, ,0, ,1,3,0,1, ,1, ,3,9, , ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,2, ,0, , 
110001140,10001140,0, ,2,2,0, , , ,1, , , , , , ,1, , , , ,0, , ,1, ,0,1,0, , , ,2,2,0.391599974099148, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,4, ,0, , ,0, ,0,5,0, ,1,0, , , ,1, , ,0, , ,1,1, ,0,0,0,2,0,0, ,0, ,5,2,0, ,0, ,3,0, ,8:27:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,1, ,1, , 
110000685,10000685,0, ,1,5,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,2,4,0.863393790253454, ,0,0,3,0, , , , , ,0,0, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,3, , ,0,0, ,0, , ,3, ,1, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,2,1, ,1, ,0,1,0,0, ,0, ,1,4, , ,0, ,3,0, ,8:23:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,2, ,0, , 
110000945,10000945,0, ,2,2,0, , , ,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,4, , ,2,2,0.814725187544095, ,0,0,3,0, , ,9am,3, ,0,1, ,0, , ,0,0, , , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,1, ,0, , ,0, ,0,3,0, ,0,1, , , ,0, , ,0, , ,5,1, ,0,0,0,2,0,0,0,0, ,2,2,0, ,0, , ,0, ,8:25:00 PM,0,0,1,0, ,0,0,1, ,0,0,0,0,1, ,3, , 
110001706,10001706,0, ,2,5,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,1,2,0.772209258832275, ,0,0,3,0, , , ,3, ,1,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,8, ,1, , ,0, ,0,4,0, ,0,1, , , ,0, , ,0, , ,2,1, ,1,0,0,1,0,1, ,1, ,1,3,0, ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,0,1,0,1, ,3, , 
110001433,10001433,0, ,2,5,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,1,0, , , ,2,3,0.796554261897498, ,0,0,3,0, , , , , ,0,0, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,1, ,0, , ,1, ,9, ,0, , ,0, ,0,1,0, , , , , , ,1, , ,0, , ,3,1, ,1, ,0,1,1,0, ,0, ,5,8, , ,0, , ,0, ,8:30:00 PM,1, ,5,0, ,0,0,0, ,0,0,0,0,2, ,0, , 
110001444,10001444,0, ,1,3,1, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,1, , , ,2,2,0.761748903579889, ,0,0,3,0, , , ,3, ,1,1, ,0, , ,0, ,1, , , , ,6,0, ,0,0, , , ,0,0, ,0,1, , ,6, ,2,0,0,0,1, , ,3, ,4, ,0, , ,0, ,0,2,0, ,0,1, , , ,0, , ,0, , ,2,1, ,1,0,1,2,0,1, ,1, ,2,2,0, ,0, , ,0, ,8:30:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110002290,10002290,0, ,2,2,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,2,0.461418733665113, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0, , , ,0,1, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,7, ,0, , ,0, ,0,3,0, ,0,0, , , ,1, , ,0, , ,2,1, ,0,0,1,2,1,0, ,0, ,1,2,0, ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,0,1,0,5, ,1, , 
110000501,10000501,0, ,2,3,0, , , ,2, , , , , , ,1, , , , ,1, , ,0, ,0,0,0, , , ,1,2,0.637630052439725, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,1, ,0, , ,0, ,0,3,0, ,0, , , , ,0, , ,0, , ,3,1, ,0, ,0,2,0,0, ,1, ,2,5, , ,0, , ,0, ,8:15:00 PM,1, ,5,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110002257,10002257,0, ,2,5,0, , , ,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,1,18,10 30 pm, ,1,2,0.858087926607664, ,0,0,3,0, , , , , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,0, , ,3, ,6, ,1, , ,0, ,0,3,0, , , , , , ,1, , ,0, , ,1,1, ,0, ,0,1,0,1,0,0, ,1,9, , ,0, , ,0, ,8:31:00 PM,1,1,1,0, ,1,0,0, ,0,0,0,0,4, ,0, , 
110000221,10000221,0, ,2,4,1, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,1,2.88639876889216, ,0,0,2,0, , , , , ,0,0,10031,0, , ,0, ,1,3, , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, ,1,0,1, ,0, , ,3, ,9, ,0, , ,0, ,0,2,0, , , , , , ,1, , ,0, , ,1,1, ,0, ,0,1,0,0, ,0, ,1,9, , ,0, , ,0, ,8:12:00 PM,0, ,1,0, ,1,0,1, ,0,0,0,0,4, ,0, , 
110000873,10000873,0, ,1,3,0, , , ,2, ,0,0, , , ,1, , , ,0, , , ,0, ,0,0,1, , , ,2,2,0.407097223107708, ,0,0,3,0, , , , , ,0,1, ,0, ,0,0, , , , , , ,3, ,0,0,0, ,0, , ,0, ,0,0, , ,3, , ,0,0, ,0, , ,3, ,2, ,1, , ,0,0,1,2,0, , , ,0, , ,0, , ,0, , ,2,1, ,1, ,0,2,0,1, ,1, ,2,3, ,0,1, , ,0, ,8:25:00 PM,1, ,1,0, ,0,0,0, ,0,0,1,0,2, ,0,1, 
110001600,10001600,0, ,2,4,0, , , ,2, , , , , ,0,1, , , , , ,0, ,0, ,0,0,0,1,7a.m., ,2,2,0.615657062538697, ,0,0,3,0, , ,7a.m., , ,0,1, ,0, , ,0,0, , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,0, , ,3, ,8, ,0, , ,0, ,0,3,0, , , , , , ,0, , ,0, , ,4,1, ,0, ,0,2,0,0,0,0, ,2,9, , ,1, ,2,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,1,0,5, ,0, , 
110000961,10000961,0, ,2,1,0, ,0,0,1, , , , , ,0,1,0, ,2, ,0,0,0,0, ,0,0,1,7, , ,2,3,0.461418733665113, ,0,0,3,0, , ,7am,1, ,0,0, ,0, , ,0,0,1, , , , ,6,0, ,0,2,0, , ,0,0, ,0,0,1, ,6, ,2,0,0,0,0, , ,3, ,7, ,1,0,0,1, ,0,1,0, ,0,1, , ,0,0, , ,0,2,0,2,1, ,0,0,0,1,0,0,0,0, ,1,3,0, ,0,0, ,0, ,8:25:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2,0,1, , 
110001887,10001887,0, ,2,99,1, ,0, ,2, , , , , ,0,1,0, , , ,0,0,0,0, ,0,0,0,7, , ,2,2,0.634824505748908, ,0,0,3,0, , ,8am,3, ,0,0, ,0, , ,0,0, , , , , ,6,0, ,0,0,1, , , ,0, ,0,0,1, ,6, , ,0,0,1,0, , ,3, ,7, ,0,0,0,1, ,0,3,0, ,0, , , , ,1, , ,0, ,0,1,1, ,0, ,0,2,0,1,0,0, ,1,2, , ,0, ,3,0, ,8:31:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2,0,1, , 
110002105,10002105,0, ,2,4,0, , ,0,2, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,10,00, ,2,1,1.84625237691991, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0,0, , , , , ,4,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,8, ,0, , ,0, ,0,99,0, ,0, , , ,0,0, , ,0, , ,2,1, ,0, ,0,1,0,0,0,0, ,1,4, , ,0,0, ,0, ,8:31:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,2, ,2, , 
110001400,10001400,1, ,2,2,0, , , ,2, , , , , , ,1, , ,1, ,0, , ,0, ,0,0,1, , , ,2,4,0.814241322903622, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,1, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,1, ,6, ,0, , ,0, ,0,1,0, ,0, , , , ,0, , ,0, , ,1,1, ,1, ,0,4,0,0, ,1, ,5,8, , ,0, , ,0, ,8:29:00 PM,0, ,5,0, ,0,0,0, ,0,0,0,440,2, ,1, , 
