latitude,longitude,bin,comparable_rental_2_address,comparable_rental_1_total_units,comparable_rental_2_full_market_value,community_council,queens_cooperatives_comparable_properties_gross_sqft,comparable_rental_2_dist_from_coop_in_miles,comparable_rental_1_address,comparable_rental_1_boro_block_lot,queens_cooperatives_comparable_properties_est_gross_income,comparable_rental_1_dist_from_coop_in_miles,census_tract
40.720713,-73.83815,4052716.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",67,3530000.0,29.0,96280,0.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 33 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02235-0047,1444200,0.15,75701.0
40.742696,-73.881647,4037500.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""65 09 99 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",194,4710000.0,25.0,116400,1.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 45"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01581-0001,1548120,0.25,271.0
40.71505,-73.775916,4213292.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 29 163 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",110,3310000.0,24.0,58350,1.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""175 21 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09834-0056,688530,0.55,472.0
40.72878,-73.811095,4451595.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""141 50 85 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",186,5790000.0,24.0,299456,1.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""150 05 UNION TURNPIKE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06712-0001,4192384,0.65,122702.0
40.753148,-73.715047,4456643.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,126240,5.8,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,1514880,4.45,155102.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,,114600,0.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1317900,0.45,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 54 83 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",47,2170000.0,,53394,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 53 82 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01456-0046,662090,0.35,
40.736278,-73.744199,4453359.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""175 21 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",76,4150000.0,23.0,214152,2.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""164 10 84 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09858-0014,2505578,3.25,129102.0
40.724489,-73.854076,4075088.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""64 21 BOOTH STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",72,2640000.0,29.0,142650,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""63 50 WETHEROLE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03094-0034,1854450,0.6,71306.0
40.710915,-73.797262,4210459.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 29 163 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",110,3310000.0,24.0,35970,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""175 21 88 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09834-0056,424446,0.55,454.0
40.757365,-73.735217,4440432.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,23.0,103032,3.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,1287900,2.55,152901.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""12 13 NEILSON STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",240,1640000.0,,16380,12.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 09 65 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02103-0001,147092,2.25,
40.740709,-73.757148,4453089.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,23.0,152364,2.65,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,1904550,1.9,129104.0
40.768123,-73.931689,4005912.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""43 23 40 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",63,2850000.0,22.0,28704,1.65,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""32 02 29 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00580-0030,388652,0.4,79.0
40.723128,-73.856255,4074628.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 01 67 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",1327,15500000.0,29.0,54336,0.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""104 20 QUEENS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03175-0001,836774,0.4,711.0
40.784746,-73.803328,4562786.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 35 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,608000.0,19.0,42382,2.15,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,508584,1.55,1029.0
40.742683,-73.881658,4037501.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 65 85 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",49,2420000.0,25.0,58500,0.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""33 52 85 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01432-0034,778050,0.8,271.0
40.715663,-73.852956,4076285.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 15 73 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",60,3110000.0,29.0,43599,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""20 24 CRESCENT STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00871-0030,741183,5.4,707.0
40.721263,-73.851453,4076629.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 10 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,3200000.0,29.0,24408,0.9,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""68 50 BURNS STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03205-0024,344152,0.0,711.0
40.708618,-73.827669,4080137.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""111 09 76 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,2950000.0,29.0,54404,0.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,859583,1.65,138.0
40.720486,-73.836563,4052718.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,29.0,122606,0.7,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1790047,0.75,75701.0
40.727424,-73.828908,4142267.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,2240000.0,24.0,16940,3.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,201586,2.7,77902.0
40.736098,-73.871739,4045971.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 07 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2770000.0,25.0,114642,1.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 10 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01475-0001,1261062,0.95,457.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,,132300,2.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,1653750,1.75,
40.712352,-73.793128,4210557.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 32 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",84,2730000.0,24.0,22260,1.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 50 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-10821-0070,244860,1.4,454.0
40.714678,-73.797038,4210898.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 32 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",84,2730000.0,24.0,133175,1.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""91 50 195 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-10821-0070,1464925,1.6,454.0
40.717776,-73.835953,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""139 55 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",108,4320000.0,29.0,112500,3.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 16 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02236-0012,1575000,0.6,76901.0
40.708812,-73.816645,4207717.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 57 118 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",180,8990000.0,24.0,36942,0.95,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""83 31 116 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03321-0061,435915,1.05,214.0
40.742941,-73.879467,4039013.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""92 01 LAMONT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",74,3280000.0,25.0,71196,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 07 WHITNEY AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01566-0001,804514,0.35,469.0
40.744486,-73.884451,4037308.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""80 01 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",144,6950000.0,25.0,77358,0.45,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""94 02 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01468-0001,1044333,0.8,26902.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""14 50 GATEWAY BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",71,4790000.0,,58280,13.5,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 07 169 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09803-0015,519858,6.9,
40.763108,-73.821268,4113672.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 25 ROOSEVELT AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",37,5930000.0,20.0,151084,0.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 15 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05015-0006,2190718,0.05,863.0
40.73141,-73.844817,4432134.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 26 80 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,730000.0,29.0,105201,2.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 15 102 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01743-0047,1341312,1.85,747.0
40.753749,-73.873322,4035803.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 07 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2770000.0,21.0,72324,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 10 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01475-0001,796000,0.45,273.0
40.75012,-73.716196,4461117.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,145656,5.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,1747872,4.35,155102.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,,273711,0.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,3900381,0.55,
40.762769,-73.794213,4119924.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""143 28 SMART STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,497000.0,19.0,10805,1.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 09 191 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05306-0018,145000,0.2,1175.0
40.75355,-73.826091,4115899.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""132 35 SANFORD AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",208,8370000.0,20.0,270499,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 67 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05025-0050,3419107,0.6,79701.0
,,,,353,,,207086,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""40 22 BEACH CHANNEL DRIVE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-15960-0060,1903120,12.6,
40.721095,-73.840515,4052572.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",67,3530000.0,29.0,64770,0.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""110 33 72 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02235-0047,939165,0.0,75702.0
40.724684,-73.84537,4052235.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,29.0,185650,0.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,2617665,0.15,739.0
40.79452,-73.831318,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""38 15 BOWNE STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",42,2290000.0,19.0,40692,2.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 04 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05013-0031,467958,2.55,945.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""12 13 NEILSON STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",240,1640000.0,,16800,12.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""98 09 65 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02103-0001,150864,2.25,
40.782606,-73.803703,4107653.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""45 35 PARSONS BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",14,608000.0,19.0,3496,1.95,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""35 14 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05005-0042,41952,1.4,1029.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""116 30"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",3724,10200000.0,,72868,7.2,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""14 56 BEACH CHANNEL DRIVE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-15501-0002,1050027,12.1,
40.725417,-73.845722,4052261.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""97 25 64 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",92,4280000.0,29.0,76200,0.85,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""75 05 113 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02265-0079,960120,0.7,739.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",54,380000.0,,55374,3.35,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""42 18 201 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-06258-0016,692175,2.6,
40.711038,-73.814439,4207734.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""88 35 162 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",96,1850000.0,24.0,67000,0.85,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""89 29 163 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-09793-0033,790600,1.0,232.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""20 55 SEAGIRT BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",257,15300000.0,,76595,4.75,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""20 28 SEAGIRT BOULEVARD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-15780-0100,1075393,4.8,
40.759489,-73.825368,4114652.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""144 31 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,5310000.0,20.0,65922,0.3,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""143 01 41 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05023-0001,906427,0.15,855.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 18 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,480000.0,,18985,0.55,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""37 14 72 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01282-0191,205797,0.55,
40.75993,-73.722731,4456097.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""79 04 149 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",16,1260000.0,23.0,70124,5.6,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""36 03 168 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-05295-0047,841488,3.9,152902.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 71 DENMAN STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",26,778000.0,,15600,0.8,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""80 30"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01526-0010,179400,0.7,
40.727008,-73.851538,4432049.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""105 05 69 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",105,5190000.0,29.0,127416,0.25,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-02138-0011,1783824,0.2,71303.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""103 26 68 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",130,6510000.0,,70000,0.4,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""66 22 FLEET STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-03161-0001,1106000,0.55,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""156 01 NORTH CONDUIT AVEN"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",40,2020000.0,,112500,3.95,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""116 27 169 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-12351-0011,1329750,4.3,
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 19 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",50,2100000.0,,53500,0.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""41 29 41 STREET"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00184-0009,648955,0.1,
40.752396,-73.878966,4035665.0,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 07 35 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",88,2770000.0,25.0,73900,0.05,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""87 10 37 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-01475-0001,811800,0.3,277.0
,,,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""61 17 68 AVENUE"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",20,4630000.0,,13371,3.1,"{'latitude': '40.749436300045', 'longitude': '-73.797299799846', 'human_address': '{""address"": ""24 15 44 ROAD"", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": """"}'}",4-00435-0029,144941,2.8,
