hh_id,no_freq_bike_nyc_other,school_mode_rail,school_bike_park,home_park_cost,no_bike_share_2,citi_bike_alt_mode,harassment_change_3,bike_purp_2,disability_follow_1,vehicle,kid_mode_scooter,kid_egress,work_mode_bike,no_bike_share_997,race_2,work_mode,second_home,harassment_change_10,person_weight,school_mode_taxi,kid_mode,kid_accompany,person_num,no_bike_nyc_997,share_4,share_3,school_mode_scooter,home_park_1,harassment_change_996,no_bike_share_4,second_home_county,kid_mode_ferry,harassment_change_8,home_park_2,worker,kid_mode_auto,harassment_change_1,kid_mode_bike,no_bike_nyc_1,school_mode_bus,no_bike_share_6,work_park_amount,micromobility_devices_83,share_6,disability_follow_996,work_mode_auto,share_2,school_mode_bike,no_bike_share_5,second_home_freq,share_996,school_mode,no_bike_nyc_2,home_park_3,school_mode_ferry,kid_access,school_in_region,commute_freq,disability,harassment_change_997,kid_mode_bus,harassment_change_4,bike_purp_5,work_park_pay,kid_mode_taxi,no_bike_share_7,work_mode_own,micromobility_devices_996,no_bike_nyc_6
22045760,995,995,995,1,995,995,995,995,995,6,995,995,995,995,0,995,0,995,649.7312581,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,1,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22060312,995,995,995,995,995,995,995,995,995,7,995,995,995,995,0,100,0,995,970.7304559,995,995,995,1,0,0,0,995,1,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,0,995,995,995,1,0,995,995,995,995,1,995,995,7,1,0
22063724,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,101,0,995,20945.20742,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,33,0,995,995,995,1,995,0,1,995,995,995,1,0,995,995,995,995,2,995,995,995,1,0
22022814,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,1,995,2994.657068,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,2,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22057861,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,105,0,995,10407.24382,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,1,995,995,995,1,999,995,995,995,995,995,995,995,995,1,0
22048536,995,995,995,995,995,105,995,1,995,995,995,995,2,995,0,103,1,995,3647.613734,995,995,995,1,995,0,1,995,995,995,995,36081.0,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,0,995,995,6,0,995,995,995,995,995,995,2,0,995,995,995,0,995,995,995,995,1,995
22019621,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,3001.8012,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22054081,995,30,995,995,995,105,0,1,995,6,995,995,995,995,0,105,0,1,915.551788,995,995,995,1,995,0,1,995,0,0,995,,995,0,0,1,995,1,995,995,995,995,,0,0,995,995,0,995,995,995,0,105,995,1,995,995,1,3,0,0,995,1,0,995,995,995,995,1,995
22054155,995,995,995,3,0,995,0,0,995,6,995,995,995,0,0,105,0,1,1773.074094,995,995,995,1,995,0,0,995,1,0,0,,995,0,0,1,995,0,995,995,995,1,,0,0,995,995,0,995,0,995,0,995,995,0,995,995,995,2,0,0,995,0,0,995,995,0,995,1,995
22047703,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,3417.041474,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,1,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22048925,995,995,995,995,995,1,0,1,995,6,995,995,995,995,0,995,0,0,1922.19143,995,995,995,1,995,0,1,995,0,0,995,,995,0,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,1,995,995,995,995,0,0,995,0,0,995,995,995,995,1,995
22049891,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,1,0,0,7939.981722,995,995,995,1,0,0,0,995,995,1,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22029287,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,2084.864951,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,1,995,995,995,995,999,995,995,995,995,995,995,995,995,1,0
22014212,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,995,0,995,1186.190928,995,995,995,1,0,0,0,995,0,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,1,995,995,995,996,0,995,995,995,995,995,995,995,995,1,0
22049664,995,995,995,995,995,105,995,1,995,995,995,995,2,995,0,103,0,995,559.8017865,995,995,995,1,995,0,1,995,995,995,995,,995,995,995,1,995,995,995,995,995,995,,0,0,995,995,1,995,995,995,0,995,995,995,995,995,995,1,0,995,995,995,0,995,995,995,995,1,995
22021752,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,1,0,1,820.5977876,995,995,995,1,0,0,0,995,995,0,995,,995,1,995,1,995,1,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,1,995,995,995,995,2,0,0,995,1,995,995,995,995,995,1,0
22050664,995,995,995,995,1,995,1,0,995,6,995,995,995,1,0,100,0,1,855.6871414,995,995,995,1,995,0,0,995,0,0,1,,995,0,0,1,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,1,0,0,995,0,0,1,995,0,6,1,995
22047150,995,995,995,995,1,995,1,0,995,995,995,995,995,0,0,995,0,0,3614.240386,995,995,995,1,995,0,0,995,995,0,0,,995,0,995,0,995,1,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,995,995,995,1,995,999,0,995,1,0,995,995,0,995,1,995
22044569,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,0,0,1222.453191,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,1,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,3,0,0,995,0,995,995,995,995,995,1,0
22005666,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,0,177.1113756,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,1
22054258,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,692.7380031,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22028863,995,58,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,203.8170011,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,105,0,995,995,995,0,1,0,995,995,995,995,995,995,995,995,1,0
22000460,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,177.3704643,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,1,995,995,995,995,2,999,995,995,995,995,995,995,995,995,1,0
22047139,995,995,995,995,995,1,0,0,995,6,995,995,995,995,0,105,1,0,984.8776892,995,995,995,1,995,0,1,995,0,1,995,36111.0,995,0,1,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,6,0,995,995,0,995,995,995,3,0,0,995,0,0,995,995,995,995,1,995
22034535,995,995,995,995,0,995,1,0,995,6,995,995,2,0,0,103,1,1,271.9565973,995,995,995,1,995,0,0,995,1,0,1,,995,0,0,1,995,1,995,995,995,0,,0,0,995,995,0,995,0,2,0,995,995,0,995,995,995,1,0,0,995,1,0,995,995,0,995,1,995
22065297,995,995,995,995,995,106,0,1,995,6,995,995,2,995,0,103,0,0,1600.327335,995,995,995,1,995,0,1,995,0,0,995,,995,0,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,1,995,995,995,3,0,0,995,0,0,995,995,995,995,1,995
22050419,995,995,995,995,995,105,1,0,995,6,995,995,995,995,0,105,0,0,390.433311,995,995,995,1,995,0,1,995,0,0,995,,995,1,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,1,995,995,995,3,0,0,995,0,0,995,995,995,995,1,995
22038103,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,0,995,198.9363167,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,0,995,0,995,995,995,1,995,0,995,995,995,995,995,1,995,995,995,995,995,995,995,995,1,0
22049656,995,995,995,995,995,995,995,995,0,995,995,995,995,995,0,995,1,995,980.3558805,995,995,995,1,995,995,995,995,995,995,995,36103.0,995,995,995,0,995,995,995,995,995,995,,995,995,1,995,995,995,995,5,995,995,995,995,995,995,995,995,1,995,995,995,995,995,995,995,995,995,995
22036289,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,995,0,1,232.6900888,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,1,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,1,995,0,0,995,0,995,995,995,995,995,1,0
22013842,995,995,995,995,995,995,1,995,0,995,995,995,995,995,0,105,0,1,177.1201769,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,1,995,1,23,995,,0,0,0,995,0,995,995,995,0,102,0,995,995,995,1,1,1,0,995,0,995,995,995,995,995,1,0
22018486,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,3155.036741,995,995,995,1,1,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22031759,995,995,995,995,0,995,995,0,995,995,995,995,995,0,0,102,0,995,336.3724151,995,995,995,1,995,0,0,995,995,995,0,,995,995,995,1,995,995,995,995,995,0,,0,0,995,995,1,995,0,995,0,995,995,995,995,995,995,1,0,995,995,995,0,995,995,0,995,0,995
22025962,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,566.5639826,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22005853,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,0,995,6784.517239,995,995,995,1,1,0,0,995,995,995,995,,995,995,995,0,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,995,995,995,995,995,995,995,995,1,0
22032772,995,995,995,995,0,995,1,0,995,7,995,995,995,0,0,995,0,0,940.0083362,995,995,995,1,995,0,0,995,1,0,1,,995,1,0,0,995,1,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,0,995,995,995,995,0,0,995,0,0,995,995,0,995,1,995
22052632,995,995,995,995,995,995,1,995,0,995,995,995,995,995,0,995,0,1,4003.614006,995,995,995,1,0,0,1,995,995,0,995,,995,1,995,0,995,1,995,1,995,995,,0,1,0,995,0,995,995,995,0,995,0,995,995,995,995,995,1,0,995,1,995,995,995,995,995,1,0
22052059,995,995,995,995,0,995,0,0,995,6,995,995,2,0,0,103,0,0,319.452182,995,995,995,1,995,0,0,995,0,1,1,,995,0,0,1,995,0,995,995,995,0,,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,4,0,0,995,0,0,995,995,0,995,1,995
22035487,995,30,995,995,995,995,0,995,995,995,995,995,995,995,0,105,1,0,1137.206369,995,995,995,1,0,0,0,995,995,0,995,36047.0,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,2,0,105,0,995,995,995,1,5,0,0,995,0,995,995,995,995,995,0,0
22029216,995,995,995,3,995,995,0,995,995,7,995,995,995,995,0,995,0,0,201.1396716,995,995,995,1,0,0,0,995,0,0,995,,995,0,0,1,995,1,995,1,995,995,,0,0,995,995,1,995,995,995,0,995,1,1,995,995,995,995,999,0,995,0,995,995,995,995,995,1,0
22051223,995,995,995,995,995,105,1,0,995,995,995,995,995,995,0,995,0,0,305.8083591,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,995,995,995,995,995,0,0,995,0,0,995,995,995,995,1,995
22007889,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,105,0,995,765.6306309,995,995,995,1,0,0,0,995,995,995,995,,995,995,995,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,1,0,995,995,995,995,995,995,995,995,1,0
22044148,995,30,995,995,995,105,0,1,995,995,995,995,995,995,0,995,0,0,1531.961983,995,995,995,1,995,0,1,995,995,0,995,,995,0,995,0,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,105,995,995,995,995,1,995,0,0,995,0,0,995,995,995,995,1,995
22052411,995,30,995,995,0,105,995,1,995,6,995,995,995,0,0,105,0,995,3109.871248,995,995,995,1,995,0,0,995,1,995,0,,995,995,0,1,995,995,995,995,995,1,,0,0,995,995,0,995,1,995,0,105,995,0,995,995,1,1,0,995,995,995,0,995,995,0,995,0,995
22016439,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,0,177.4440306,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22053882,995,995,995,995,995,1,1,0,995,995,995,995,995,995,0,105,0,1,373.7578797,995,995,995,1,995,0,1,995,995,0,995,,995,1,995,1,995,1,995,995,995,995,,0,1,995,995,0,995,995,995,0,995,995,995,995,995,995,3,0,0,995,1,0,995,995,995,995,0,995
22005983,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,0,177.4923338,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,1,995,995,995,995,995,1,0
22018317,995,995,995,995,0,995,995,0,995,6,995,995,995,0,0,100,0,995,177.2040186,995,995,995,1,995,0,0,995,0,995,0,,995,995,0,1,995,995,995,995,995,0,0.04,0,0,995,995,0,995,0,995,1,995,995,1,995,995,995,2,0,995,995,995,0,5,995,0,6,1,995
22048953,995,995,995,3,995,105,1,0,995,6,995,995,995,995,0,105,0,0,377.9641991,995,995,995,1,995,0,1,995,1,0,995,,995,0,0,1,995,0,995,995,995,995,,0,0,995,995,0,995,995,995,0,995,995,0,995,995,995,3,0,0,995,1,0,995,995,995,995,1,995
22050433,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,670.6227093,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,0,995,1,995,1,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,0,995,1,995,995,995,995,995,1,0
22062917,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,1,995,2459.998906,995,995,995,1,0,0,0,995,995,995,995,36047.0,995,995,995,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,2,0,995,0,995,995,995,995,996,0,995,995,995,995,995,995,995,995,1,0
22050575,995,995,995,995,995,995,1,995,995,995,995,995,995,995,0,105,0,0,813.5867345,995,995,995,1,1,0,1,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,995,995,995,995,2,0,0,995,0,995,995,995,995,995,1,0
22049562,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,105,0,0,209.8070585,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,1,995,995,,0,0,995,995,0,995,995,995,0,995,1,995,995,995,995,2,0,0,995,0,995,995,995,995,995,1,0
22015856,995,30,995,995,0,995,995,1,995,995,995,995,995,0,0,105,0,995,1592.432757,995,995,995,1,995,0,0,995,995,995,0,,995,995,995,1,995,995,995,995,995,1,,0,0,995,995,0,995,0,995,0,105,995,995,995,995,1,2,0,995,995,995,0,995,995,0,995,0,995
22014064,995,995,995,995,995,995,0,995,995,6,995,995,995,995,0,105,0,0,7931.398297,995,995,995,1,0,0,1,995,0,0,995,,995,0,0,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,0,100,0,1,995,995,1,1,0,0,995,1,995,995,995,995,995,1,0
22002570,995,995,995,995,1,995,995,0,995,995,995,995,995,0,1,995,0,995,652.0751304,995,995,995,1,995,0,0,995,995,995,0,,995,995,995,1,995,995,995,995,995,0,,0,0,995,995,0,995,0,995,0,995,995,995,995,995,995,996,0,995,995,995,0,995,995,0,995,0,995
22005994,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,995,0,0,259.4026153,995,995,995,1,1,0,0,995,995,0,995,,995,0,995,0,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,995,0,0,995,0,995,995,995,995,995,1,0
22011330,995,995,995,995,995,995,0,995,995,995,995,995,995,995,0,102,0,0,2417.915062,995,995,995,1,0,0,0,995,995,0,995,,995,0,995,1,995,0,995,0,995,995,,0,0,995,995,0,995,995,995,1,995,0,995,995,995,995,1,0,0,995,0,995,995,995,995,995,1,0
22066282,995,995,995,995,995,995,995,995,995,6,995,995,995,995,0,100,0,995,2093.772662,995,995,995,1,0,0,0,995,1,995,995,,995,995,0,1,995,995,995,0,995,995,,0,0,995,995,0,995,995,995,0,995,0,0,995,995,995,1,0,995,995,995,995,1,995,995,6,1,0
