person_id,ethnicity_cms,changed_other,attitude_open_street,bike_type_bike_share,bike_purpose_work,exercise_park,trip_purpose_social,work_mode,trip_purpose_shopping,food_mode,shopping_food_restaurant,bus_attitude_limit_passengers,age_12_under_reported,mode_change_food,bus_attitude_temperature,subway_attitude_empty_seats,modes_before_other_vehicle,modes_during_walk,exercise_trail,delivery_small_retailer,industry_before,modes_before_household_vehicle,medical_none,modes_used_subway,disability_concentrating,delivery_work,trip_purpose_drop_off,bike_num_days_cms,bike_purpose_transit_cms,employment_change_laid_off,num_vehicles_combined,disability_dressing_cms,bike_purpose_recreation,race_native_hawaiian_cms,employment,trip_purpose_food,shopping_food_restaurant_1,race_black_cms,bike_purpose_commute_cms,age_18_64_reported,bike_purpose_errands_cms,employment_change_left_job,modes_before_subway,residence_type,weight,disability_seeing_cms,income_cms,medical_mode,modes_before_bus,disability_mobility_cms,bike_purpose_grocery,num_people_combined,modes_used_rail,exercise_other,income_combined,attitude_walk,exercise_plaza,modes_used_scooter,bike_type_other
1971918701,1,0,1,995,995,995,0,4,3,4,0,1,1,1,2,995,0,1,995,0,8,0,0,0,0,0,0,0,995,0,0,0,995,0,1,3,0,1,995,2,995,0,0,1,226.8652,0,3,995,1,0,995,3,0,995,2,2,995,0,995
1975599601,1,0,1,995,995,1,0,2,2,9,2,1,0,1,1,995,0,1,0,2,15,0,0,0,0,0,0,995,0,0,0,0,995,0,1,0,0,0,1,1,0,0,1,1,342.49167,0,2,995,1,0,995,2,0,0,2,1,0,0,995
1946881201,1,0,4,995,995,1,0,5,2,995,0,995,0,2,995,1,0,1,1,1,8,0,0,4,0,0,0,995,0,0,1,0,995,0,1,0,1,0,0,1,0,0,1,6,430.09121,0,5,995,0,0,995,1,0,0,5,2,0,0,995
1940886101,1,0,2,995,995,0,1,995,0,2,0,3,0,1,3,995,0,1,0,0,995,1,0,0,0,0,0,995,-9998,995,1,0,995,0,6,0,0,0,-9998,0,-9998,995,1,1,1431.51097,0,4,995,1,0,995,1,0,1,4,3,0,0,995
1943786201,1,0,1,995,995,0,2,995,2,9,0,4,0,1,4,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,6,1,0,0,995,3,995,995,1,1,2991.8718,0,3,995,1,0,995,2,0,0,3,1,0,0,995
1971599801,3,0,1,995,995,1,0,995,2,9,0,1,2,1,1,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,6,0,3,0,995,3,995,995,0,1,87333.09457,0,2,995,1,0,995,5,0,0,1,1,0,0,995
1992754001,1,0,1,995,995,0,0,995,0,995,0,1,0,2,1,995,0,0,0,0,8,0,0,0,0,0,0,995,995,0,0,0,995,0,5,0,0,0,995,0,995,0,1,1,4633.95167,0,4,9,1,0,995,1,0,0,4,1,1,0,995
1980585001,1,0,3,995,995,0,0,995,2,995,2,995,0,2,995,2,0,0,0,0,995,1,0,0,0,0,3,0,995,995,1,0,995,0,6,2,0,0,995,1,995,995,0,1,1897.85138,0,4,995,0,0,995,3,0,0,4,2,0,0,995
1954252201,1,0,1,995,995,0,0,995,3,995,2,1,0,2,3,995,0,0,0,0,995,0,0,0,0,0,0,1,0,995,0,0,995,999,6,2,0,999,0,1,0,995,1,1,452.79246,0,3,995,1,0,995,1,0,1,3,1,0,0,995
1958650501,1,0,1,995,995,1,0,995,2,9,2,995,1,1,995,2,0,1,1,0,4,1,0,0,0,0,0,0,995,0,1,0,995,0,1,2,0,0,995,2,995,0,1,1,2213.28013,0,5,995,0,0,995,3,0,0,5,2,0,0,995
1983030901,1,0,1,0,0,1,0,995,0,995,0,1,0,2,1,995,1,0,0,0,995,0,1,0,0,0,0,995,1,995,1,0,1,0,5,0,0,0,1,3,1,995,1,1,17262.96067,0,1,995,1,0,0,3,0,0,1,1,0,0,0
1917361701,997,0,1,995,995,1,0,995,2,9,0,2,0,1,2,995,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,995,0,1,0,2,0,0,2,0,0,1,1,427.55902,0,5,995,1,0,995,2,0,0,5,2,0,0,995
1920208401,1,0,4,0,1,995,0,9,3,10,0,995,0,1,995,4,0,0,995,0,997,0,0,0,0,0,0,995,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1022.21074,0,4,995,1,0,1,1,0,995,4,4,995,0,0
1970202901,1,0,3,995,995,0,0,995,1,1,0,995,0,1,995,2,0,1,0,0,11,0,1,0,0,0,0,995,0,0,0,0,995,0,2,0,0,0,0,1,1,0,1,1,1715.43787,0,1,995,1,0,995,1,0,0,1,2,0,0,995
1902018801,997,0,2,995,995,0,0,1,2,2,1,995,2,1,995,2,0,1,0,0,8,1,0,0,0,0,1,995,0,0,2,0,995,0,2,1,1,0,0,3,0,1,1,3,432.9636,0,1,2,1,0,995,5,0,0,1,3,0,0,995
1902956101,1,1,2,995,995,995,0,4,2,1,2,1,0,1,1,995,0,0,995,1,8,0,0,0,0,0,0,995,0,0,0,0,995,0,1,3,3,1,0,5,1,0,0,1,129687.91412,0,3,9,1,0,995,5,0,995,3,3,995,0,995
1914943801,1,0,1,995,995,995,0,995,2,995,1,995,0,2,995,2,0,0,995,0,995,1,0,0,0,0,0,0,0,995,2,0,995,0,6,0,0,0,0,1,0,995,1,1,3638.71372,0,1,995,0,0,995,3,0,995,1,1,995,0,995
1943394401,1,0,2,995,995,1,1,995,0,2,0,2,1,1,2,995,1,0,0,0,13,1,1,0,0,0,0,995,995,0,2,0,995,0,3,0,0,0,995,2,995,0,1,1,499.42008,0,5,995,1,0,995,3,0,0,5,3,0,0,995
1952747101,1,0,4,995,995,1,0,995,1,995,0,995,0,2,995,2,0,1,0,0,997,0,1,0,0,0,0,995,995,0,0,0,995,0,2,0,2,0,995,2,995,0,1,1,411.71576,0,3,995,1,0,995,2,0,0,2,1,0,0,995
1987427201,1,1,1,0,0,1,6,995,2,1,0,995,0,1,995,2,0,1,0,1,8,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,6,10474.09671,0,5,995,1,0,1,2,0,0,5,1,0,2,0
1992693801,1,0,3,995,995,0,1,995,1,995,1,995,2,2,995,3,0,1,0,0,7,1,0,0,0,0,0,995,995,0,1,0,995,0,1,1,0,0,995,2,995,0,0,1,475.29024,0,999,995,0,0,995,4,0,0,999,3,0,0,995
1969667001,1,0,1,995,995,0,0,995,1,1,0,995,1,1,995,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,995,0,1,0,1,0,1,4,0,0,1,1,434.47577,0,6,9,0,0,995,5,0,0,6,1,0,0,995
1943564201,1,0,5,995,995,0,0,995,2,995,0,2,0,2,2,995,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,995,0,2,0,0,0,0,1,0,0,1,1,2086.12379,0,1,995,1,0,995,2,0,0,2,3,0,0,995
1974162701,1,0,3,995,995,0,0,995,3,9,0,995,0,1,995,3,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,6,0,0,0,995,2,995,995,1,1,300.29251,0,999,995,1,0,995,4,0,0,999,3,0,0,995
1982429901,1,0,1,995,995,995,0,3,1,3,0,1,0,1,1,995,0,0,995,0,8,0,0,0,0,0,0,995,0,0,0,0,995,0,2,0,1,0,0,4,0,0,1,1,15107.66668,0,1,995,1,0,995,5,0,995,1,2,995,0,995
1909743601,1,0,5,995,995,0,0,995,1,9,0,995,0,1,995,1,0,1,0,0,995,1,1,0,0,0,0,995,995,995,1,0,995,0,6,0,0,0,995,0,995,995,1,1,351.04985,0,999,995,1,0,995,2,0,0,999,1,0,0,995
19081143701,997,0,2,995,995,0,0,995,1,995,0,3,0,2,3,995,0,0,0,0,995,0,1,0,0,0,0,995,995,995,0,0,995,0,5,0,0,1,995,1,995,995,1,1,16601.41192,0,1,995,1,0,995,1,0,0,1,2,0,0,995
1987400401,997,0,3,995,995,0,0,995,1,995,0,995,0,2,995,2,1,1,0,0,7,0,0,0,0,0,0,995,995,0,0,0,995,0,5,0,0,0,995,2,995,0,1,1,202.90477,0,1,995,1,0,995,2,0,0,1,1,0,0,995
1922865201,3,0,2,995,995,0,0,995,2,3,0,2,6,1,2,995,0,0,0,0,5,1,0,0,0,0,0,0,995,1,0,0,995,0,6,0,0,1,995,2,995,0,0,1,10019.7347,0,2,4,1,0,995,9,0,0,2,2,0,0,995
1937649701,1,0,3,995,995,0,0,995,1,6,0,995,0,1,995,2,0,1,0,1,8,0,1,1,0,0,0,995,995,1,0,0,995,0,5,1,1,0,995,2,995,0,1,1,265.7795,0,6,995,1,0,995,2,0,0,6,3,0,0,995
1929233701,997,1,2,995,995,0,0,995,4,995,2,5,0,2,5,995,0,1,0,0,11,1,0,0,0,0,0,995,995,0,0,0,995,0,5,3,4,0,995,4,995,0,1,1,1074.44448,0,2,995,1,0,995,4,0,0,2,2,0,0,995
1948644401,1,0,3,0,0,1,7,995,2,995,1,995,1,2,995,3,0,0,1,1,995,1,0,0,0,0,0,0,0,995,1,0,0,0,6,2,0,0,0,2,0,995,1,1,2101.08891,0,5,995,0,0,0,3,0,0,5,3,1,0,0
1959938201,1,0,3,995,995,0,0,995,1,995,0,4,0,2,4,995,0,1,0,0,995,0,0,0,999,0,0,995,995,995,0,999,995,0,6,0,0,1,995,1,995,995,0,1,1650.77832,999,1,995,1,999,995,1,0,0,1,2,0,0,995
1919342701,1,0,1,995,995,0,0,995,0,9,0,995,1,1,995,5,0,0,0,0,16,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,0,0,995,2,995,0,1,1,411.71576,0,999,995,0,0,995,3,0,0,999,1,0,0,995
1930427501,1,1,1,995,995,0,0,995,0,995,0,3,0,2,3,995,0,1,0,1,9,0,0,0,0,0,0,995,995,0,0,0,995,999,1,0,0,999,995,1,995,0,1,1,1092.1747,0,2,995,1,0,995,1,0,0,2,3,0,0,995
1974833101,1,0,1,0,0,0,0,995,1,995,1,1,1,2,2,995,0,0,0,1,7,1,0,0,0,0,0,995,995,0,1,0,0,0,1,2,1,1,995,1,995,0,0,1,2503.23009,0,3,2,0,0,0,3,0,0,3,2,0,0,0
1981738101,1,0,2,995,995,1,0,995,1,995,0,995,0,2,995,1,0,0,0,0,10,0,1,1,0,0,0,995,995,0,0,0,995,0,3,0,0,0,995,0,995,0,1,1,1221.95937,0,2,995,0,0,995,1,0,0,2,3,0,0,995
1952300301,997,0,4,995,995,0,0,995,0,995,0,1,2,2,3,995,1,0,0,0,995,0,0,0,0,2,1,995,995,995,0,0,995,0,6,0,3,1,995,2,995,995,0,3,2007.2275,0,1,3,0,1,995,5,0,1,1,5,0,0,995
1929193101,1,0,1,995,995,1,0,995,1,995,0,995,1,2,995,1,1,0,0,1,8,1,0,0,0,0,0,995,995,0,1,0,995,0,1,1,1,1,995,1,995,0,1,1,504.23438,0,2,1,1,0,995,1,0,0,2,1,0,0,995
1916350701,997,0,2,0,0,1,1,1,1,5,4,2,2,1,2,995,0,0,0,2,13,1,0,2,0,0,2,995,0,0,0,0,1,0,1,2,2,0,0,2,0,0,0,1,911.48043,0,2,995,1,0,1,1,0,0,2,2,0,0,0
1969761601,999,0,3,995,995,0,0,995,4,995,0,995,0,2,995,3,1,0,0,0,995,0,0,0,0,0,0,995,995,995,0,0,995,0,5,0,0,0,995,1,995,995,1,1,211.93449,0,999,995,0,0,995,1,0,0,999,3,0,0,995
1991664401,1,0,3,995,995,0,0,995,3,4,0,995,0,1,995,1,1,1,0,3,16,1,1,5,0,4,0,995,995,0,1,0,995,0,5,4,6,1,995,2,995,0,0,3,326.60664,0,2,995,0,0,995,4,0,0,2,5,0,0,995
1977581501,1,0,3,995,995,1,0,995,2,2,0,995,2,1,995,3,0,0,0,0,17,1,0,0,0,0,0,0,995,0,1,0,995,0,1,0,0,0,995,2,995,0,1,1,647.64864,0,3,2,0,0,995,4,0,0,3,2,0,0,995
1908025701,997,0,2,995,995,0,0,995,1,995,0,995,1,2,995,2,0,0,0,1,16,0,0,0,0,0,0,995,995,0,1,0,995,0,1,1,2,0,995,1,995,0,1,1,1077.05568,0,3,6,1,0,995,3,0,0,3,3,0,0,995
1972211601,1,0,3,995,995,0,0,5,3,995,0,2,0,2,5,995,0,0,0,0,997,0,1,5,0,0,0,995,995,0,1,0,995,0,2,1,0,0,995,1,995,0,1,997,1588.13684,0,4,995,1,0,995,2,0,1,4,5,0,0,995
1958611701,1,0,3,995,995,0,0,995,2,995,0,1,1,2,3,995,1,0,0,0,11,0,0,0,0,0,0,995,995,0,0,0,995,0,5,1,1,1,995,1,995,0,1,1,1075.35218,0,1,5,1,0,995,2,0,0,1,3,0,0,995
1915915801,1,0,1,995,995,0,1,995,5,10,1,5,0,1,5,995,0,0,0,0,995,1,0,0,0,0,0,0,0,995,3,0,995,0,6,2,0,0,0,1,0,995,0,5,1486.67681,0,999,995,0,0,995,3,0,1,999,3,0,0,995
1986792201,1,1,5,995,995,0,0,995,1,1,0,995,0,1,995,5,0,1,0,0,995,1,0,0,0,0,0,995,995,995,1,0,995,0,6,0,4,0,995,0,995,995,0,1,352.61099,0,5,995,0,1,995,2,0,0,5,5,0,0,995
1974568801,1,0,2,995,995,0,0,995,1,9,0,995,0,1,995,4,0,1,0,0,4,0,0,0,0,1,0,995,995,0,0,0,995,0,3,0,2,0,995,1,995,0,1,1,757.88082,0,2,995,0,0,995,1,0,0,3,2,0,0,995
1933055001,999,0,3,995,995,995,0,995,0,9,0,995,0,1,995,3,1,1,995,0,995,0,0,0,1,0,0,995,995,995,0,0,995,999,6,0,1,999,995,1,995,995,1,1,5550.11301,0,1,995,1,0,995,1,0,995,1,2,995,0,995
1993410001,1,0,1,995,995,0,2,995,1,995,0,995,0,2,995,4,0,1,0,2,17,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,2,0,995,1,995,0,1,1,574.17591,0,5,995,0,0,995,1,0,0,5,1,0,0,995
1942210601,1,0,1,0,0,1,0,995,2,995,2,4,1,2,4,995,0,1,1,0,17,0,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0,0,1,2,1,0,1,1,6517.44789,0,6,995,1,0,0,3,0,0,6,2,0,0,0
19352764201,1,0,2,995,995,0,0,5,2,995,0,995,1,2,995,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,995,0,1,1,0,0,0,2,0,0,1,1,61533.35359,0,5,995,1,0,995,3,0,0,5,4,0,0,995
1941442701,1,0,3,995,995,0,0,995,3,9,0,995,0,1,995,1,0,1,0,0,15,1,0,0,0,0,0,0,995,0,1,0,995,0,1,0,0,0,995,0,995,0,1,1,424.90048,0,5,6,0,0,995,2,0,0,5,2,0,0,995
1974589601,1,0,3,995,995,1,2,995,4,995,1,995,0,2,995,1,0,1,0,1,995,0,0,2,0,0,0,995,995,0,0,0,995,0,2,3,0,0,995,3,995,0,1,2,3836.34605,0,4,995,1,0,995,3,0,0,4,1,0,0,995
1987294401,1,0,2,995,995,0,0,995,0,995,0,4,0,2,4,995,0,0,0,0,997,0,1,0,0,2,0,0,0,0,0,0,995,0,1,0,0,1,0,2,0,0,1,1,17987.32835,0,5,995,1,0,995,3,0,1,5,2,0,0,995
19828343701,1,0,5,995,995,0,0,995,2,2,0,995,0,1,995,1,0,0,0,0,2,0,0,0,0,0,0,995,995,0,1,0,995,0,1,0,0,0,995,2,995,0,1,1,416.42631,0,4,2,0,0,995,2,0,0,4,2,0,0,995
1980479401,1,0,1,995,995,995,0,995,0,995,0,995,0,2,995,1,0,0,995,5,7,0,1,0,0,0,0,995,995,0,0,0,995,0,5,0,3,1,995,3,995,0,1,1,663.5306,0,2,995,1,0,995,4,0,995,2,1,995,0,995
1906607801,1,0,1,0,0,0,0,995,1,995,0,995,0,2,995,4,0,1,0,1,995,0,1,0,0,0,0,0,0,995,0,0,0,0,5,0,0,0,0,2,1,995,1,1,15586.11898,0,6,995,0,0,1,2,0,0,6,1,0,0,0
1954719201,997,0,4,995,995,0,0,995,0,9,0,2,0,1,2,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,6,0,0,1,995,3,995,995,1,1,768.37666,0,2,995,1,0,995,2,0,1,2,3,0,0,995
1962408101,1,0,4,995,995,0,0,995,1,995,0,5,0,2,5,995,0,0,0,0,995,1,0,0,0,0,0,995,995,995,1,0,995,0,6,0,2,0,995,0,995,995,0,1,15772.93927,0,4,995,0,0,995,2,0,0,4,1,0,0,995
1975553401,1,0,3,995,995,1,1,995,1,1,0,4,0,1,4,995,0,1,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,5,0,2,0,995,3,995,995,1,1,10587.95136,0,5,9,1,0,995,3,0,0,999,2,0,0,995
1983901701,1,0,3,995,995,0,1,995,2,995,1,995,1,2,995,5,0,0,1,0,11,1,1,0,0,0,0,995,995,0,2,0,995,0,6,1,1,0,995,2,995,0,0,1,462.69878,0,5,995,0,0,995,3,0,0,5,4,0,0,995
1920269001,1,0,1,995,995,0,0,997,4,9,0,2,0,1,1,995,0,0,0,2,997,0,0,0,0,0,0,995,995,0,0,0,995,0,1,0,0,1,995,1,995,0,0,1,435.93537,0,3,997,1,0,995,1,0,0,3,5,0,0,995
1902741501,1,0,3,995,995,995,0,995,1,995,2,995,0,2,995,4,1,0,995,2,995,1,0,0,0,0,0,0,995,995,1,0,995,0,6,2,0,0,995,1,995,995,1,1,450.29044,0,999,995,0,0,995,1,0,995,999,3,995,0,995
1956294001,1,0,4,995,995,0,0,995,0,997,0,2,1,1,2,995,0,0,0,1,995,1,0,0,0,0,0,0,0,995,1,0,995,0,6,0,0,0,0,0,0,995,0,1,1458.86998,0,4,995,0,0,995,2,0,1,4,3,0,0,995
1929465701,1,0,1,0,0,1,0,995,1,2,0,1,0,1,1,995,0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,1,1,216.81567,0,3,995,1,0,0,1,0,0,3,2,0,0,0
1941999301,1,0,3,995,995,0,0,2,1,9,0,1,0,1,1,995,1,1,0,0,8,1,0,0,0,0,0,995,995,0,1,0,995,999,1,1,0,999,995,1,995,0,1,1,243.80266,0,999,995,1,0,995,1,0,0,999,1,0,0,995
1987387801,2,0,1,995,995,0,1,995,1,9,1,995,0,1,995,3,0,1,0,0,2,0,1,0,999,0,2,0,995,0,0,999,995,0,3,1,0,1,995,1,995,0,1,1,326.68385,999,3,995,1,999,995,1,0,0,3,1,0,0,995
1975124401,997,0,2,995,995,0,0,995,1,9,0,1,0,1,1,995,0,1,0,0,995,0,0,0,1,0,0,995,995,995,1,0,995,0,6,1,0,0,995,0,995,995,0,3,11687.956,0,4,995,1,0,995,2,0,0,4,2,0,0,995
1910267101,1,0,2,995,995,0,1,1,1,995,1,995,1,2,995,3,0,1,0,0,8,1,1,0,0,0,0,0,995,0,2,0,995,0,1,2,4,0,995,2,995,0,1,1,90663.5611,0,6,995,0,0,995,5,0,0,6,3,0,0,995
1964320101,999,0,1,995,995,995,0,995,1,995,0,4,0,2,4,995,0,0,995,0,17,1,0,0,0,0,0,995,995,1,1,0,995,999,5,0,0,999,995,3,995,0,0,1,536.2308,0,999,2,0,0,995,2,0,995,999,3,995,0,995
1905850801,1,0,1,995,995,0,0,997,5,3,0,1,0,1,1,995,0,1,0,1,16,0,0,2,0,0,0,995,995,0,0,0,995,0,1,0,2,0,995,1,995,0,1,1,455.69735,0,2,3,1,0,995,1,2,0,3,3,0,0,995
1994518301,1,0,3,995,995,0,0,1,2,995,2,995,0,2,995,1,0,0,0,0,13,1,0,0,0,0,0,0,995,0,2,0,995,0,1,1,0,0,995,2,995,0,1,1,174.02441,0,5,995,1,0,995,2,0,0,5,3,0,0,995
1952419301,1,0,3,995,995,1,0,995,3,2,1,2,0,1,3,995,0,1,0,0,4,1,0,0,0,0,0,995,995,0,1,0,995,0,1,1,0,0,995,2,995,0,1,1,1164.25528,0,5,995,1,0,995,2,0,1,5,2,0,0,995
1965512501,1,0,3,995,995,995,0,995,0,995,0,1,0,2,1,995,0,0,995,0,995,0,0,0,0,0,0,995,995,995,0,0,995,0,6,0,0,0,995,0,995,995,1,1,2068.48493,0,3,995,1,0,995,1,0,995,3,2,995,0,995
1927584601,1,0,1,995,995,1,0,995,2,9,0,1,0,1,1,995,0,1,1,0,997,1,0,0,0,0,0,995,995,0,2,0,995,0,6,0,0,0,995,0,995,0,1,1,532.97369,0,5,995,1,0,995,2,0,0,5,1,0,0,995
1964568701,1,0,4,995,995,1,0,995,3,995,2,3,0,2,3,995,0,0,0,2,7,1,1,0,0,0,0,995,0,0,3,0,995,0,1,2,0,0,0,3,0,0,0,1,2592.31192,0,4,995,0,0,995,4,0,0,4,4,0,0,995
1931386701,3,0,3,995,995,0,0,995,0,2,0,995,0,1,995,5,0,0,0,0,995,1,0,0,0,0,1,0,995,995,1,0,995,0,5,0,0,0,995,2,995,995,0,1,2272.92603,0,2,995,0,0,995,3,0,1,2,5,0,0,995
1984710601,1,1,1,995,995,1,1,995,4,995,1,1,0,2,2,995,0,1,0,1,995,0,0,0,0,0,0,3,0,995,0,0,995,0,5,1,0,0,0,1,0,995,1,1,5480.59086,0,999,995,1,0,995,1,0,1,999,1,0,0,995
1977757801,1,0,3,995,995,1,0,3,0,4,1,995,0,1,995,4,0,0,0,0,18,0,0,0,0,0,0,995,995,0,0,0,995,0,3,1,0,0,995,1,995,0,1,1,850.8533,0,3,995,0,0,995,1,0,0,3,2,0,0,995
1972336601,1,0,2,995,995,0,0,995,3,4,0,2,1,1,4,995,0,1,0,0,5,0,0,3,0,0,0,995,995,1,0,0,995,0,5,0,1,1,995,0,995,0,1,1,901.62497,0,1,995,1,0,995,2,0,0,1,2,0,0,995
1950358201,3,0,3,995,995,0,0,995,1,995,0,995,0,2,995,3,0,0,0,0,995,0,0,0,0,0,0,0,995,995,0,0,995,0,5,0,2,0,995,2,995,995,1,1,429.51398,0,999,995,1,0,995,2,0,0,999,1,0,0,995
1911328401,1,0,4,995,995,0,0,5,4,9,0,995,0,1,995,1,0,0,0,0,15,0,0,6,0,0,0,995,995,0,0,0,995,0,1,0,1,1,995,3,995,0,1,1,814.56226,0,4,995,0,0,995,3,0,0,4,3,0,0,995
1901804901,1,0,1,0,0,1,5,995,5,10,2,995,0,1,995,4,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,5,1,0,0,2,1,0,1,1,1502.69082,0,6,995,0,0,1,2,0,0,6,3,0,0,0
1911457701,1,1,1,995,995,995,0,995,1,9,0,4,0,1,4,995,0,1,995,0,10,0,0,0,0,0,0,995,995,0,0,0,995,0,3,0,0,0,995,1,995,0,1,1,442.02099,0,3,995,1,0,995,1,0,995,1,1,995,0,995
1943583501,1,0,1,995,995,0,0,995,0,1,0,995,0,1,995,1,1,1,0,1,997,0,0,0,0,0,0,0,995,0,1,0,995,0,1,0,0,0,995,2,995,0,1,1,265.93779,0,4,995,0,0,995,2,0,0,4,1,0,0,995
1902376601,1,0,4,0,0,0,0,995,0,995,0,2,1,2,2,995,1,0,0,1,2,1,0,0,0,0,0,995,0,0,1,0,1,0,6,0,0,0,0,4,0,0,0,3,671.44851,0,4,995,0,0,0,5,0,1,2,2,0,0,0
1927988601,3,0,2,995,995,1,0,995,2,995,1,995,0,2,995,5,0,0,0,0,997,1,0,0,0,0,0,0,0,0,1,0,995,0,1,1,0,1,0,1,0,0,1,1,2094.71045,0,5,995,0,0,995,1,0,0,5,2,0,0,995
1984955101,2,0,3,995,995,0,0,8,1,9,2,995,0,1,995,1,1,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,995,0,1,2,0,0,0,1,0,0,1,3,16650.67402,0,1,1,1,0,995,3,0,0,1,1,0,0,995
1976762001,1,0,3,995,995,0,0,995,0,995,0,2,1,2,4,995,0,0,0,1,7,1,1,0,0,0,0,995,995,0,0,0,995,0,2,0,0,0,995,2,995,0,1,1,499.60977,0,1,995,1,0,995,3,0,0,1,3,0,0,995
1942055001,1,0,5,995,995,0,0,995,3,995,0,995,0,2,995,4,0,0,0,0,4,0,1,0,0,0,0,995,995,0,0,0,995,0,5,0,0,0,995,1,995,0,1,1,344.8196,0,2,995,0,0,995,1,0,0,2,1,0,0,995
1903845901,1,1,2,995,995,995,0,995,1,995,0,995,0,2,995,3,0,0,995,0,995,0,1,0,0,0,0,995,995,995,0,0,995,0,6,0,0,0,995,1,995,995,1,1,1075.34027,0,5,995,1,0,995,1,0,995,5,2,995,0,995
19884036201,1,0,1,995,995,0,0,995,0,995,0,1,0,2,4,995,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,995,0,1,0,0,0,1,1,0,0,1,1,10239.81237,0,5,995,1,0,995,2,0,0,5,3,0,0,995
1993969701,2,0,1,995,995,995,0,995,1,995,0,3,0,2,2,995,0,0,995,1,1,1,0,0,0,0,0,995,995,0,2,0,995,0,1,0,1,0,995,2,995,0,1,1,550.04406,0,5,1,1,0,995,2,0,995,5,5,995,0,995
1918159801,2,0,2,995,995,0,0,995,3,3,1,2,1,1,2,995,0,0,0,0,997,1,0,0,0,0,7,995,995,1,1,0,995,999,5,5,1,999,995,6,995,0,1,1,911.29437,0,1,3,1,0,995,6,0,0,1,1,0,1,995
1930442601,3,0,1,995,995,0,0,995,1,3,1,4,1,1,4,995,1,0,0,0,995,0,0,0,1,0,0,0,995,995,0,0,995,0,6,1,3,0,995,3,995,995,0,1,306.10015,0,999,4,1,0,995,2,0,0,999,1,0,0,995
1986988101,1,0,2,995,995,0,0,995,1,995,2,995,0,2,995,2,0,1,0,0,15,1,0,0,0,0,0,995,995,0,1,0,995,0,1,2,0,1,995,1,995,0,1,1,284.97341,0,4,995,0,0,995,1,0,0,4,1,0,0,995
1943354801,1,0,3,995,995,0,0,1,2,995,0,995,0,2,995,3,0,1,1,0,997,1,0,0,0,0,0,995,995,0,2,0,995,0,1,0,0,0,995,2,995,0,0,1,612.65195,0,5,997,0,0,995,2,0,0,5,2,0,0,995
1960816801,1,0,1,995,995,1,0,1,2,995,0,2,1,2,2,995,0,1,1,0,11,1,1,0,0,0,0,995,995,0,2,0,995,0,1,5,0,0,995,2,995,0,0,1,2352.66453,0,3,995,0,0,995,5,0,0,3,1,0,0,995
1932834801,999,0,3,995,995,0,0,1,3,2,2,5,1,1,5,995,0,0,0,1,8,1,0,0,0,0,0,995,995,0,1,0,995,999,1,5,0,999,995,1,995,0,0,7,126976.11116,0,3,2,0,0,995,3,0,0,3,2,0,0,995
1936395001,999,0,5,995,995,1,0,995,3,9,1,995,0,1,995,3,0,1,0,0,1,1,0,0,999,0,0,995,995,0,4,999,995,999,1,2,0,999,995,4,995,0,0,1,1907.93839,999,999,2,0,999,995,4,0,0,999,4,0,0,995
1923712801,1,0,5,995,995,995,0,995,4,995,0,2,0,2,2,995,0,0,995,0,995,1,0,0,0,0,0,0,995,995,2,0,995,0,5,0,1,1,995,2,995,995,0,1,248.01291,0,5,2,0,0,995,3,0,995,5,4,995,0,995
1903546501,1,0,3,995,995,0,0,995,2,9,0,995,0,1,995,1,0,1,0,0,995,0,0,1,0,0,0,0,995,995,0,0,995,0,5,0,0,1,995,1,995,995,1,1,1084.28335,0,1,6,0,0,995,1,0,0,1,1,0,0,995
1970638901,1,0,2,995,995,0,0,1,2,995,2,995,1,2,995,2,0,0,0,0,13,1,1,0,0,0,7,995,995,0,1,0,995,0,1,2,1,0,995,2,995,0,0,1,262.15161,0,5,995,0,0,995,3,0,0,5,3,0,0,995
1906644501,1,0,2,995,995,995,0,1,1,1,0,5,4,1,5,995,1,0,995,1,1,1,0,0,0,4,0,2,0,0,1,0,995,0,1,0,0,0,0,2,0,0,0,1,29818.48406,0,3,995,1,0,995,5,0,995,3,4,995,0,995
