person_id,hh_id,lime_freq,no_bike_share_docks,num_tnc_trips,tnc_mode_taxi,gender,jump_freq,cms_zone,num_taxi_trips,harassment_defense,tnc_purpose,car_share_zipcar,num_days,bike_purpose_appointment,bike_num_days,work_cms_zone,work_park_amount_day,school_mode_bus,work_mode,school_egress,car_share_user,work_park_amount_month,no_bike_share_stations,bike_freq,work_park_location,harassment_mode,harassment_transit,harassment_time,tnc_mode_bus,work_mode_bus,no_bike_share_personal_bike,school_mode,tnc_use_via,num_trips,is_participant,work_mode_ferry,school_bike_park,disability_hearing,tnc_mode_scooter,race_asian,made_trips,no_bike_nyc_paving,packages,school_scooter_park,missing_school_location,car_share_car2go,num_walk_trips,harassment_private_car,school_park_amount_day,num_bike_trips,bike_share_none,race_white,car_share_none,work_mode_bike,disability_walking,disability_none,bike_purpose_transit,car_share_other,work_vehicle_pass_period
1981055203,19810552,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1920086101,19200861,995,0,0.0,60,1,995,Northern Manhattan,0.0,0,50,0,7.0,995,995,Southern Bronx,,995,100,995,0,,0,5,4,0,0,0,995,995,0,995,0,41.0,1,995,995,0,995,0,1.0,0,2,995,0,0,3.0,1,,0.0,1,0,1,995,0,1,995,0,995
1928397201,19283972,995,0,2.0,995,1,995,Northern Bronx,0.0,995,4,0,7.0,995,995,,,995,105,995,0,,0,5,995,995,995,995,23,995,0,995,0,37.0,1,995,995,0,995,1,1.0,0,2,995,0,0,15.0,995,,0.0,1,0,1,995,0,1,995,0,995
1974219402,19742194,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19325111102,193251111,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1939707401,19397074,995,-9998,0.0,995,2,995,Inner Queens,0.0,-9998,995,-9998,7.0,-9998,995,,,995,105,995,-9998,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,-9998,5.0,1,995,995,0,995,0,1.0,995,-9998,995,0,-9998,2.0,-9998,,0.0,-9998,0,-9998,995,0,1,-9998,-9998,995
19081143703,190811437,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1908298701,19082987,995,0,4.0,60,1,995,Middle Queens,0.0,0,50,0,7.0,995,0,Inner Queens,,995,100,995,0,,0,5,4,0,0,0,995,995,1,995,0,17.0,1,995,995,0,995,0,1.0,1,2,995,0,0,9.0,0,,0.0,1,1,1,995,0,1,995,0,995
1937944602,19379446,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1946305901,19463059,995,-9998,0.0,36,2,995,Manhattan Core,0.0,995,7,0,7.0,0,995,Manhattan Core,,995,105,995,0,,-9998,3,995,995,995,995,995,995,-9998,995,0,25.0,1,995,995,0,995,0,1.0,995,3,995,0,0,15.0,995,,0.0,0,1,1,995,0,1,0,0,995
1991520901,19915209,995,0,0.0,36,1,995,Inner Brooklyn,0.0,0,7,0,7.0,1,995,Manhattan Core,,995,105,995,0,,0,4,995,0,0,0,995,995,0,995,0,42.0,1,995,995,0,995,0,1.0,995,1,995,0,0,29.0,0,,0.0,1,1,1,995,0,1,0,0,995
1982561305,19825613,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1984042403,19840424,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1904608802,19046088,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1901849902,19018499,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1932963802,19329638,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1985395304,19853953,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1906024102,19060241,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1962817503,19628175,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933768001,19337680,995,0,0.0,995,1,995,Inner Queens,0.0,995,995,0,7.0,0,0,,,995,995,995,0,,0,3,995,995,995,995,995,995,0,995,0,8.0,1,995,995,0,995,0,1.0,995,2,995,0,0,1.0,995,,0.0,1,1,1,995,1,0,0,0,995
1927887304,19278873,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1963334201,19633342,995,0,2.0,995,1,995,Inner Brooklyn,0.0,995,4,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,23,995,0,106,0,8.0,1,995,995,0,995,0,1.0,0,4,995,1,0,0.0,995,,0.0,1,0,1,995,0,1,995,0,995
1941707003,19417070,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1929061801,19290618,995,-9998,1.0,995,2,995,Manhattan Core,1.0,0,1,0,7.0,0,2,Manhattan Core,,995,105,995,0,,-9998,3,995,0,0,1,995,995,-9998,995,0,46.0,1,995,995,0,995,0,1.0,995,1,995,0,0,27.0,0,,2.0,0,1,1,995,0,1,0,0,995
19736538601,197365386,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,995,0,7.0,995,0,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,58.0,1,995,995,0,995,0,1.0,0,2,995,0,0,15.0,995,,0.0,1,0,1,995,0,1,995,0,995
1905439001,19054390,995,0,7.0,995,1,995,Northern Bronx,0.0,995,2,0,7.0,995,0,Northern Bronx,,995,106,995,0,,0,5,995,995,995,995,23,995,0,995,0,22.0,1,995,995,0,995,0,1.0,0,4,995,0,0,10.0,995,,0.0,1,0,1,995,0,1,995,0,995
1935243101,19352431,995,0,0.0,995,2,995,Inner Brooklyn,0.0,995,7,0,7.0,0,0,Inner Brooklyn,,995,100,995,0,,1,4,4,995,995,995,995,995,1,995,1,66.0,1,995,995,0,995,0,1.0,995,1,995,0,0,23.0,995,,0.0,1,0,1,995,0,1,0,0,995
1934723401,19347234,995,-9998,0.0,995,1,995,Northern Manhattan,1.0,995,995,-9998,7.0,-9998,995,,,995,995,995,-9998,,-9998,-9998,995,995,995,995,995,995,-9998,995,-9998,37.0,1,995,995,0,995,0,1.0,995,8,995,0,-9998,5.0,995,,0.0,-9998,0,-9998,995,1,0,-9998,-9998,995
1995320101,19953201,995,1,3.0,995,1,995,Inner Brooklyn,0.0,0,1,0,7.0,0,0,Manhattan Core,,995,105,995,0,,0,4,995,1,0,0,995,995,1,995,0,50.0,1,995,995,0,995,0,1.0,995,2,995,0,0,37.0,1,,0.0,1,1,1,995,0,1,1,0,995
1906145201,19061452,995,-9998,0.0,995,2,995,Northern Bronx,0.0,0,995,-9998,7.0,-9998,995,,,995,995,995,-9998,,-9998,-9998,995,0,0,0,995,995,-9998,995,-9998,67.0,1,995,995,0,995,999,1.0,995,5,995,0,-9998,36.0,0,,0.0,-9998,999,-9998,995,0,1,-9998,-9998,995
1931578801,19315788,995,0,0.0,995,1,995,Northern Manhattan,0.0,995,995,0,7.0,995,995,Upper Manhattan,,995,1,995,0,,0,5,995,995,995,995,995,995,0,995,0,27.0,1,995,995,0,995,0,1.0,0,2,995,0,0,18.0,995,,0.0,1,1,1,995,0,1,995,0,995
1953514702,19535147,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1943881004,19438810,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,24,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1973213402,19732134,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1980777302,19807773,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1915143702,19151437,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1968981301,19689813,995,0,0.0,995,1,995,Inner Brooklyn,0.0,995,995,0,7.0,995,995,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,4.0,1,995,995,0,995,0,1.0,0,6,995,0,0,1.0,995,,0.0,1,0,1,995,0,1,995,0,995
1998076303,19980763,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1987481701,19874817,995,0,0.0,995,2,995,Manhattan Core,0.0,995,4,1,7.0,995,995,Manhattan Core,,995,1,995,1,,0,5,995,995,995,995,995,995,0,995,0,36.0,1,995,995,0,995,1,1.0,0,3,995,0,0,23.0,995,,0.0,1,0,0,995,0,1,995,0,995
1926179902,19261799,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934651004,19346510,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1983946201,19839462,995,0,0.0,60,1,995,Inner Queens,0.0,0,1,0,7.0,995,995,,,995,105,995,0,,0,5,995,1,0,0,995,995,0,995,0,3.0,1,995,995,0,995,0,1.0,0,4,995,0,0,0.0,0,,0.0,1,0,1,995,0,1,995,0,995
1991524702,19915247,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1999408004,19994080,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1906484801,19064848,995,0,2.0,36,1,995,Inner Brooklyn,0.0,995,1,0,7.0,995,0,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,27.0,1,995,995,0,995,0,1.0,0,6,995,0,0,14.0,995,,0.0,1,1,1,995,0,1,995,0,995
19736538602,197365386,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933565703,19335657,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1933527801,19335278,995,0,2.0,995,2,995,Inner Brooklyn,0.0,995,2,0,7.0,995,995,,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,64.0,1,995,995,0,995,0,1.0,1,1,995,0,0,24.0,995,,0.0,1,1,1,995,0,1,995,0,995
1946572105,19465721,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,100,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1915634603,19156346,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,23,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1961928904,19619289,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1947903901,19479039,995,-9998,0.0,60,1,995,Inner Queens,0.0,-9998,2,0,7.0,-9998,995,Manhattan Core,,995,105,995,0,,-9998,-9998,995,-9998,-9998,-9998,995,995,-9998,995,0,20.0,1,995,995,0,995,1,1.0,995,-9998,995,0,0,7.0,-9998,,0.0,-9998,0,1,995,0,1,-9998,0,995
1961928903,19619289,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,24,995,1,995,,995,995,995,995,995,995,995,995,995,102,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1967687301,19676873,995,0,0.0,995,2,995,Middle Queens,0.0,995,995,0,7.0,0,1,,,995,995,995,0,,0,2,995,995,995,995,995,995,0,995,0,45.0,1,995,995,0,995,1,1.0,995,2,995,0,0,6.0,995,,5.0,1,0,1,995,0,1,0,0,995
1911318206,19113182,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1966985601,19669856,995,0,0.0,995,1,995,Inner Brooklyn,0.0,0,4,0,7.0,995,0,,,995,995,995,1,,0,6,995,0,0,1,995,995,0,995,0,25.0,1,995,995,0,995,0,1.0,995,1,995,0,1,17.0,0,,0.0,1,1,0,995,0,1,995,0,995
1940136201,19401362,995,-9998,0.0,995,2,995,Middle Queens,0.0,995,4,0,7.0,995,0,,,995,995,995,0,,-9998,5,995,995,995,995,995,995,-9998,995,0,39.0,1,995,995,0,995,1,1.0,0,2,995,0,0,9.0,995,,0.0,0,0,1,995,0,1,995,0,995
1997106501,19971065,995,0,0.0,995,2,995,Inner Queens,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,1,995,0,29.0,1,995,995,1,995,1,1.0,0,2,995,0,0,11.0,995,,0.0,1,0,1,995,0,0,995,0,995
19614106301,196141063,995,-9998,0.0,995,2,995,Manhattan Core,0.0,995,995,0,7.0,0,5,Manhattan Core,,995,103,995,0,,-9998,1,995,995,995,995,995,995,-9998,995,0,34.0,1,995,995,0,995,1,1.0,995,3,995,0,0,16.0,995,,8.0,0,0,1,2,0,1,0,0,995
1990964103,19909641,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1972439603,19724396,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934651001,19346510,995,0,5.0,60,1,995,Northern Manhattan,0.0,0,2,0,7.0,995,0,Upper Manhattan,,995,102,995,0,,1,5,995,0,0,0,995,23,0,995,0,38.0,1,995,995,0,995,0,1.0,0,4,995,0,0,16.0,0,,0.0,1,0,1,995,0,1,995,0,995
1910128202,19101282,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1951668501,19516685,995,-9998,1.0,36,2,995,Manhattan Core,0.0,0,7,0,7.0,0,0,Manhattan Core,,995,105,995,0,,-9998,4,995,0,0,0,995,995,-9998,995,0,46.0,1,995,995,0,995,0,1.0,995,1,995,0,0,33.0,0,,0.0,0,1,1,995,0,1,0,0,995
1919187901,19191879,995,-9998,0.0,108,1,995,Inner Brooklyn,0.0,995,50,0,7.0,1,995,,,995,105,995,1,,-9998,1,995,995,995,995,995,995,-9998,995,0,23.0,1,995,995,0,995,0,1.0,995,6,995,0,1,16.0,995,,5.0,0,1,0,995,0,1,1,0,995
1997970801,19979708,995,-9998,0.0,995,2,995,Northern Bronx,0.0,1,1,1,7.0,1,995,,,995,995,995,1,,-9998,1,995,0,0,0,995,995,-9998,105,0,28.0,1,995,995,0,995,0,1.0,995,2,995,0,0,10.0,0,,7.0,0,1,0,995,0,1,1,0,995
19570605901,195706059,995,0,0.0,995,2,995,Northern Manhattan,0.0,0,995,0,7.0,0,995,,,995,103,995,0,,0,1,995,0,0,0,995,995,1,995,0,33.0,1,995,995,0,995,999,1.0,995,5,995,0,0,0.0,0,,1.0,1,999,1,2,0,1,0,0,995
1990964104,19909641,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19350117103,193501171,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,1,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1931760202,19317602,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1960843103,19608431,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1931079501,19310795,995,0,0.0,995,1,995,Northern Bronx,0.0,995,60,0,7.0,995,0,Northern Bronx,,995,100,995,0,,1,5,3,995,995,995,995,995,0,995,0,20.0,1,995,995,999,995,999,1.0,0,3,995,0,0,3.0,995,,0.0,1,999,1,995,999,999,995,0,995
1929558501,19295585,995,0,0.0,995,2,995,Outer Brooklyn,0.0,0,995,0,7.0,995,995,,,995,100,995,0,,0,5,3,0,0,0,995,995,0,995,0,35.0,1,995,995,0,995,1,1.0,0,2,995,0,0,10.0,0,,0.0,1,0,1,995,0,1,995,0,995
1953514705,19535147,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1964486104,19644861,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1959905102,19599051,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1913990701,19139907,995,-9998,1.0,36,2,995,Inner Brooklyn,0.0,995,7,0,7.0,1,6,Manhattan Core,,995,103,995,1,,-9998,1,995,995,995,995,995,995,-9998,995,1,27.0,1,995,995,0,995,0,1.0,995,2,995,0,1,7.0,995,,17.0,0,1,0,2,0,1,0,0,995
1905187901,19051879,995,0,0.0,995,1,995,Northern Bronx,0.0,995,7,0,7.0,995,0,Southern Bronx,,995,100,995,0,,0,5,4,995,995,995,995,995,0,995,0,41.0,1,995,995,0,995,0,1.0,0,1,995,0,0,7.0,995,,0.0,1,1,1,995,0,1,995,0,995
1952506401,19525064,995,0,0.0,995,999,995,Middle Queens,0.0,995,99,0,7.0,995,995,Manhattan Core,,995,105,995,0,,0,5,995,995,995,995,995,995,0,995,0,22.0,1,995,995,0,995,1,1.0,0,7,995,0,0,10.0,995,,0.0,1,0,1,995,0,1,995,0,995
1985821201,19858212,995,0,1.0,995,1,995,Middle Queens,0.0,995,1,1,7.0,995,0,Inner Queens,,995,105,995,1,,1,5,995,995,995,995,995,995,0,995,0,42.0,1,995,995,0,995,0,1.0,1,6,995,0,1,7.0,995,,0.0,1,1,0,995,0,1,995,0,995
1952065501,19520655,995,0,2.0,995,4,995,Middle Queens,0.0,995,1,0,7.0,0,0,,,995,105,995,0,,0,4,995,995,995,995,995,995,1,105,0,16.0,1,995,995,999,995,0,1.0,995,2,995,1,0,10.0,995,,0.0,1,1,1,995,999,999,0,0,995
1941410203,19414102,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
19661067801,196610678,995,-9998,2.0,36,2,995,Northern Manhattan,0.0,995,1,0,7.0,0,995,,,995,105,995,0,,-9998,4,995,995,995,995,995,995,-9998,995,0,40.0,1,995,995,0,995,0,1.0,995,1,995,0,0,14.0,995,,0.0,0,1,1,995,0,1,0,0,995
1947271201,19472712,995,-9998,0.0,36,2,995,Inner Brooklyn,1.0,995,4,0,7.0,0,995,Manhattan Core,,995,105,995,0,,-9998,2,995,995,995,995,995,995,-9998,995,0,33.0,1,995,995,0,995,0,1.0,995,1,995,0,0,6.0,995,,6.0,0,1,1,995,0,1,1,0,995
1920086102,19200861,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,100,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1928428103,19284281,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1966264604,19662646,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1912549402,19125494,995,995,,995,995,995,Manhattan Core,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1999408002,19994080,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1930034601,19300346,995,0,0.0,995,1,995,Northern Bronx,0.0,995,995,0,7.0,995,0,Upper Manhattan,,995,102,995,0,,0,5,995,995,995,995,995,23,0,995,0,40.0,1,995,995,0,995,0,1.0,0,2,995,0,0,15.0,995,,0.0,1,0,1,995,0,1,995,0,995
1964486109,19644861,995,995,,995,995,995,Outer Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1986682705,19866827,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934354803,19343548,995,995,,995,995,995,Middle Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1960056301,19600563,995,-9998,0.0,995,2,995,Northern Bronx,0.0,-9998,1,0,7.0,1,995,Manhattan Core,,995,105,995,0,,-9998,2,995,-9998,-9998,-9998,995,995,-9998,995,0,47.0,1,995,995,0,995,0,1.0,995,-9998,995,0,0,15.0,-9998,,2.0,0,1,1,995,0,1,1,0,995
19325111101,193251111,995,-9998,1.0,36,1,7,Manhattan Core,0.0,995,1,0,7.0,1,995,Manhattan Core,,995,105,995,0,,-9998,2,995,995,995,995,995,995,-9998,995,0,36.0,1,995,995,0,995,1,1.0,995,7,995,0,0,29.0,995,,0.0,0,0,1,995,0,1,1,0,995
1919187902,19191879,995,995,,995,995,995,Inner Brooklyn,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1957773001,19577730,995,0,0.0,995,2,995,Middle Queens,0.0,995,1,0,7.0,995,995,Middle Queens,,995,105,995,0,,1,5,995,995,995,995,995,995,0,995,0,38.0,1,995,995,0,995,0,1.0,0,6,995,0,0,16.0,995,,0.0,1,1,1,995,0,1,995,0,995
1961396902,19613969,995,995,,995,995,995,Northern Bronx,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1977114104,19771141,995,995,,995,995,995,Inner Queens,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,995,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1934723404,19347234,995,995,,995,995,995,Northern Manhattan,,995,995,995,,995,995,,,995,995,995,995,,995,995,995,995,995,995,995,995,995,-9998,995,,0,995,995,995,995,995,,995,995,995,0,995,,995,,,995,995,995,995,995,995,995,995,995
1905878901,19058789,995,0,0.0,995,2,995,Middle Queens,0.0,995,995,0,7.0,995,0,,,995,995,995,0,,0,5,995,995,995,995,995,995,0,995,0,7.0,1,995,995,0,995,1,1.0,0,2,995,0,0,0.0,995,,0.0,1,0,1,995,0,1,995,0,995
