hh_id,no_bike_nyc_storage,work_mode_auto,kid_accompany,school_mode_bike,no_bike_nyc_unable,tnc_freq,tnc_use_lyft,harassment_neighborhood,bike_share_jump,job_type,school_mode_ferry,citi_bike_freq,tnc_mode_rail,no_bike_share_unfamiliar,planning_apps,last_travel_date,school_park_amount_week,tnc_use_none,no_bike_share_other,bike_purpose_recreation,no_bike_nyc_showers,disability_concentrating,harassment_none,education,no_bike_share_expensive,race_black,ethnicity,school_access,num_complete_weekend_days,worker,person_num,work_mode_rail,first_travel_date,school_mode_auto,tnc_mode_auto,harassment_other,relationship,bike_share_citi_bike,bike_stolen,congestion,tnc_user,no_bike_nyc_long_trips,smartphone_type
19915247,995,995,995,995,995,995,-9998,-9998,-9998,1,995,995,995,-9998,-9998,2019-06-22T00:00:00.000,,-9998,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,1.0,1,1,30,2019-06-16T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,-9998,995,2
19650489,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,2,995,2019-06-24T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19376497,1,995,995,995,0,5,1,995,0,2,995,8,995,-9998,4,2019-05-31T00:00:00.000,,0,-9998,995,1,0,995,7,-9998,0,1,995,2.0,1,1,30,2019-05-25T00:00:00.000,995,995,995,0,1,0,2,1,0,2
19393754,995,995,995,995,995,4,0,995,0,2,995,1,30,-9998,7,2019-06-09T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,995,2019-06-03T00:00:00.000,995,995,995,0,1,0,2,1,995,2
19530649,995,995,995,995,995,7,1,995,0,1,995,7,30,-9998,3,2019-06-13T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,30,2019-06-07T00:00:00.000,995,995,995,0,1,0,2,1,995,2
19648225,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-01T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19649076,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-05-24T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19438810,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-20T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-14T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19112052,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-01T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19218728,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-01T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19545969,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-01T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19281197,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-31T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-05-25T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19061244,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-08T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19417070,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-03T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19226156,995,995,995,995,995,7,1,0,0,1,995,995,995,0,2,2019-06-23T00:00:00.000,,0,1,995,995,0,0,6,0,0,1,995,2.0,1,1,30,2019-06-17T00:00:00.000,995,76,0,0,0,0,4,1,995,2
19218728,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-01T00:00:00.000,995,995,995,1,995,995,995,995,995,995
193988968,995,995,995,995,995,6,1,-9998,0,1,995,1,995,-9998,-9998,2019-06-28T00:00:00.000,,0,-9998,1,995,0,-9998,-9998,-9998,0,1,995,2.0,1,1,995,2019-06-22T00:00:00.000,995,995,-9998,0,1,0,2,1,995,2
19141659,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-18T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-12T00:00:00.000,995,995,995,2,995,995,995,995,995,995
197159897,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-28T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-22T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19999683,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-01T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19397074,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-29T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19164984,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,2,995,2019-06-11T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19525271,0,995,995,995,0,5,1,995,0,995,995,995,30,0,1,2019-06-27T00:00:00.000,,0,0,995,0,0,995,2,0,1,1,995,2.0,0,1,995,2019-06-21T00:00:00.000,995,995,995,0,0,0,4,1,0,2
19503582,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-03T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19677064,0,995,995,995,0,6,1,0,0,1,995,995,30,0,4,2019-06-09T00:00:00.000,,0,0,995,0,0,0,6,0,0,1,995,2.0,1,1,30,2019-06-03T00:00:00.000,995,995,0,0,0,0,2,1,0,1
19234611,0,995,995,995,0,7,0,995,0,1,995,995,30,0,1,2019-06-18T00:00:00.000,,0,0,995,0,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-12T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19300346,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,8,995,2019-06-11T00:00:00.000,995,995,995,3,995,995,995,995,995,995
192434956,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-24T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19539413,995,995,995,995,995,4,1,0,-9998,995,995,995,995,-9998,2,2019-06-01T00:00:00.000,,0,-9998,-9998,995,0,1,-9998,-9998,0,2,995,1.0,0,1,995,2019-05-26T00:00:00.000,995,995,0,0,-9998,-9998,-9998,1,995,1
19468812,995,995,995,995,995,6,1,0,0,1,995,995,110,0,2,2019-06-19T00:00:00.000,,0,0,1,995,0,0,7,0,0,1,995,1.0,1,1,30,2019-06-13T00:00:00.000,995,995,0,0,0,0,1,1,995,2
19424808,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-04T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19463059,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-19T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-13T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19401362,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-24T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19759230,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,5,995,2019-06-02T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19917434,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,3,995,2019-06-04T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19995729,995,995,995,995,995,3,0,995,0,1,995,4,30,-9998,1,2019-06-22T00:00:00.000,,0,-9998,0,995,0,995,6,-9998,0,1,995,2.0,1,1,995,2019-06-16T00:00:00.000,995,995,995,0,1,0,1,1,995,2
19610206,1,995,995,995,0,7,1,995,0,2,995,995,995,0,1,2019-06-02T00:00:00.000,,0,0,995,0,0,995,7,1,0,1,995,2.0,1,1,995,2019-05-27T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19347234,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,7,995,2019-05-24T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19192814,0,995,995,995,0,995,0,0,0,1,995,995,995,0,4,2019-06-17T00:00:00.000,,1,0,995,0,0,0,5,0,999,2,995,2.0,1,1,30,2019-06-11T00:00:00.000,995,995,0,0,0,0,2,0,1,2
19018442,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-09T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19417070,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,5,995,2019-06-03T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19156090,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-05T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19156346,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-12T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,4,995,2019-06-06T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19649076,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-05-24T00:00:00.000,995,995,995,3,995,995,995,995,995,995
197587091,0,995,995,995,0,4,0,995,0,1,995,995,995,0,4,2019-06-30T00:00:00.000,,0,1,995,0,0,995,7,0,0,1,995,2.0,1,1,30,2019-06-24T00:00:00.000,995,995,995,0,0,0,1,1,0,2
19300346,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,5,995,2019-06-11T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19805087,995,995,995,995,995,995,0,-9998,-9998,995,995,995,995,-9998,-9998,2019-06-14T00:00:00.000,,1,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,2.0,0,1,995,2019-06-08T00:00:00.000,995,995,-9998,0,-9998,-9998,3,0,995,1
19295585,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-21T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-15T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19630116,0,995,995,995,0,995,0,995,0,995,995,995,995,0,8,2019-06-22T00:00:00.000,,1,0,995,0,999,995,3,0,0,1,995,2.0,0,1,995,2019-06-16T00:00:00.000,995,995,995,0,0,0,2,0,0,1
19648614,995,995,1,2,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-05T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19915953,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,6,995,2019-06-07T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19586505,1,995,995,995,0,7,1,995,0,1,995,995,995,0,5,2019-06-08T00:00:00.000,,0,0,995,0,0,995,7,0,0,1,995,2.0,1,1,30,2019-06-02T00:00:00.000,995,18,995,0,0,0,1,1,0,1
19347234,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-30T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-05-24T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19274380,0,995,995,995,0,6,1,995,0,995,995,995,30,0,1,2019-06-07T00:00:00.000,,0,1,995,0,0,995,3,0,0,1,995,2.0,0,1,995,2019-06-01T00:00:00.000,995,995,995,0,0,0,1,1,0,1
19983560,1,995,995,995,0,7,1,0,0,1,995,995,30,1,6,2019-06-08T00:00:00.000,,0,0,995,0,0,1,3,0,0,1,995,2.0,1,1,995,2019-06-02T00:00:00.000,995,995,0,0,0,0,1,1,0,2
19407941,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,6,995,2019-06-08T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19037286,995,995,995,995,995,3,0,995,0,1,995,7,995,-9998,1,2019-06-13T00:00:00.000,,0,-9998,0,995,0,995,1,-9998,0,1,995,2.0,1,1,30,2019-06-07T00:00:00.000,995,995,995,0,1,0,1,1,995,1
19161362,0,995,995,995,0,7,0,995,0,1,995,995,30,0,1,2019-06-17T00:00:00.000,,0,0,995,0,0,995,6,1,0,1,995,1.0,1,1,30,2019-06-11T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19839462,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,3,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19903438,995,995,995,995,995,995,-9998,-9998,-9998,995,995,995,995,-9998,-9998,2019-06-14T00:00:00.000,,-9998,-9998,-9998,995,0,-9998,-9998,-9998,0,1,995,1.0,0,1,995,2019-06-08T00:00:00.000,995,995,-9998,0,-9998,-9998,-9998,-9998,995,2
19033517,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,3,995,2019-06-01T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19033517,995,995,995,995,995,7,0,995,0,1,995,995,30,0,6,2019-06-07T00:00:00.000,,0,0,1,995,0,995,6,0,0,1,995,1.0,1,1,30,2019-06-01T00:00:00.000,995,995,995,0,0,0,1,1,995,2
197439069,995,995,995,995,995,6,1,995,0,2,995,995,995,0,1,2019-06-27T00:00:00.000,,0,0,1,995,0,995,7,1,0,1,995,2.0,1,1,30,2019-06-21T00:00:00.000,995,995,995,0,0,0,2,1,995,2
19862508,0,995,995,995,0,8,1,0,0,995,995,995,995,0,5,2019-06-08T00:00:00.000,,0,0,995,0,0,0,7,0,0,1,995,2.0,0,1,995,2019-06-02T00:00:00.000,995,17,0,0,0,0,1,1,0,2
19012312,0,995,995,995,0,4,1,995,0,2,995,7,30,-9998,1,2019-06-13T00:00:00.000,,0,-9998,995,0,0,995,7,-9998,0,1,995,2.0,1,1,30,2019-06-07T00:00:00.000,995,995,995,0,1,0,5,1,0,2
19732134,995,995,995,995,995,7,0,0,0,995,995,995,30,0,5,2019-06-11T00:00:00.000,,0,1,1,995,0,0,3,1,1,1,995,2.0,0,1,995,2019-06-05T00:00:00.000,995,995,0,0,0,0,4,1,995,2
19715316,0,995,995,995,0,6,1,0,0,1,995,7,995,-9998,1,2019-06-13T00:00:00.000,,0,-9998,995,1,0,0,7,-9998,0,2,995,1.0,1,1,30,2019-06-07T00:00:00.000,995,995,0,0,1,0,2,1,1,2
19411674,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,2,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19352760,0,995,995,995,0,7,1,995,0,1,995,995,30,0,2,2019-06-15T00:00:00.000,,0,0,995,1,0,995,6,0,0,4,995,1.0,1,1,30,2019-06-09T00:00:00.000,995,995,995,0,0,0,2,1,1,1
19558891,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-07T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19118148,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-03T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19101282,1,995,995,995,0,6,0,0,0,1,995,995,995,0,1,2019-06-09T00:00:00.000,,0,0,995,1,0,0,7,0,999,1,995,2.0,1,1,30,2019-06-03T00:00:00.000,995,995,0,0,0,0,2,1,0,2
19465721,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-03T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-05-28T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19051563,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-16T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-10T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19207879,995,17,995,995,995,4,1,995,0,2,995,7,995,-9998,1,2019-06-26T00:00:00.000,,0,-9998,1,995,0,995,6,-9998,0,1,995,2.0,1,1,995,2019-06-20T00:00:00.000,995,995,995,0,1,0,4,1,995,2
19953546,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,4,995,2019-05-29T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19300346,995,995,1,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-17T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-06-11T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19613773,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-02T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19835408,0,995,995,995,0,6,1,995,0,1,995,995,995,0,4,2019-06-11T00:00:00.000,,0,0,995,0,0,995,7,0,1,1,995,2.0,1,1,110,2019-06-05T00:00:00.000,995,995,995,0,0,0,2,1,0,1
19594620,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-31T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,3,995,2019-05-25T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19953546,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-04T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,1,,995,3,995,2019-05-29T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19525271,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-27T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,2,995,2019-06-21T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19054390,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-07T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,3,995,2019-06-01T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19980553,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,5,,995,3,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19283972,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,4,995,2019-06-07T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19192971,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-08T00:00:00.000,995,995,995,6,995,995,995,995,995,995
19417003,995,995,995,995,995,5,1,995,0,1,995,995,30,0,1,2019-06-14T00:00:00.000,,0,0,1,995,0,995,7,0,0,1,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,5,1,995,2
19076837,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-31T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-05-25T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19046088,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-05-31T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,995,5,995,2019-05-25T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19915953,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,7,995,2019-06-07T00:00:00.000,995,995,995,997,995,995,995,995,995,995
19524193,0,995,995,995,0,7,0,995,0,1,995,995,995,0,1,2019-06-24T00:00:00.000,,0,1,995,0,0,995,3,0,0,1,995,2.0,1,1,30,2019-06-18T00:00:00.000,995,995,995,0,0,0,2,1,0,2
19611103,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-01T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-05-26T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19328348,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-02T00:00:00.000,995,995,995,1,995,995,995,995,995,995
19955235,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-14T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,3,995,2019-06-08T00:00:00.000,995,995,995,5,995,995,995,995,995,995
19825613,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-08T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,0,4,995,2019-06-02T00:00:00.000,995,995,995,4,995,995,995,995,995,995
19296365,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-10T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-04T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19817790,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-13T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-07T00:00:00.000,995,995,995,2,995,995,995,995,995,995
19060241,1,995,995,995,0,6,1,995,0,1,995,995,30,0,4,2019-06-14T00:00:00.000,,0,0,995,0,0,995,7,0,0,1,995,2.0,1,1,58,2019-06-08T00:00:00.000,995,995,995,0,0,0,1,1,1,1
19724396,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-11T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-05T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
19981904,0,995,995,995,0,6,1,-9998,0,1,995,995,995,0,-9998,2019-06-07T00:00:00.000,,0,0,995,0,0,-9998,6,0,0,1,995,2.0,1,1,30,2019-06-01T00:00:00.000,995,995,-9998,0,0,0,4,1,0,2
19107283,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-15T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,3,995,2019-06-09T00:00:00.000,995,995,995,3,995,995,995,995,995,995
19413362,995,995,995,995,995,7,1,995,0,1,995,995,995,0,1,2019-06-10T00:00:00.000,,0,0,0,995,0,995,6,0,0,1,995,2.0,1,1,30,2019-06-04T00:00:00.000,995,995,995,0,0,0,4,1,995,2
19828214,0,995,995,995,0,995,0,0,0,2,995,995,995,0,3,2019-06-18T00:00:00.000,,1,0,995,1,0,0,7,0,0,1,995,2.0,1,1,30,2019-06-12T00:00:00.000,995,995,1,0,0,0,1,0,0,2
19941789,995,995,995,995,995,4,1,995,0,2,995,995,30,0,1,2019-06-14T00:00:00.000,,0,0,1,995,0,995,6,1,0,1,995,2.0,1,1,995,2019-06-08T00:00:00.000,995,995,995,0,0,0,3,1,995,2
19662646,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2019-06-09T00:00:00.000,,995,995,995,995,995,995,995,995,995,995,995,,1,2,995,2019-06-03T00:00:00.000,995,995,995,-9998,995,995,995,995,995,995
