source_relation,date_day,organization_id,organization_name,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_id,keyword_text,match_type,currency,keyword_status,taps,new_downloads,tap_new_downloads,redownloads,tap_redownloads,total_downloads,tap_total_downloads,conversions,tap_installs,impressions,spend
"",2025-07-14,3219110,Tip Tap Cat,973923058,Holiday Sale,983960456,Retargeting,983951547,simulation,BROAD,USD,PAUSED,4,0,0,0,0,0,0,0,0,121,6.83
"",2021-12-23,3219110,Tip Tap Cat,973923059,Spring Launch,983960457,High Value,983951549,play,BROAD,USD,ACTIVE,1,1,1,0,0,1,1,1,1,24,4.58
"",2022-11-26,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951514,kids,EXACT,USD,ACTIVE,24,7,7,0,0,7,7,7,7,172,11.58
"",2024-08-30,3219111,Gaming Studio,973923063,Summer Special,983960467,Premium Users,983951577,simulation,BROAD,USD,ACTIVE,1,1,1,0,0,1,1,1,1,73,12.62
"",2022-06-05,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951496,strategy,BROAD,USD,ACTIVE,8,4,4,0,0,4,4,4,4,82,18.27
"",2025-09-01,3219111,Gaming Studio,973923061,New Feature,983960462,Retargeting,983951562,strategy,BROAD,USD,ACTIVE,21,5,5,0,0,5,5,5,5,169,18.69
"",2024-11-26,3219110,Tip Tap Cat,973923057,Holiday Sale,983960454,Retargeting,983951540,strategy,EXACT,USD,ACTIVE,4,1,1,0,0,1,1,1,1,39,4.73
"",2021-12-17,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093310,tap tap,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,5,0
"",2021-12-19,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,25,0
"",2024-05-21,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093313,tip cat,BROAD,USD,ACTIVE,7,1,1,0,0,1,1,1,1,105,13.47
"",2025-01-22,3219110,Tip Tap Cat,973923060,User Acquisition,983960459,New Users,983951554,simulation,BROAD,USD,ACTIVE,1,1,1,0,0,1,1,1,1,12,4.3
"",2023-08-25,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951499,photo,EXACT,USD,PAUSED,2,1,1,0,0,1,1,1,1,112,2.13
"",2023-10-30,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951492,relax games,BROAD,USD,ACTIVE,1,0,0,0,0,0,0,0,0,13,0.58
"",2025-09-17,3219111,Gaming Studio,973923062,Holiday Sale,983960464,Premium Users,983951570,game,BROAD,USD,ACTIVE,2,1,1,0,0,1,1,1,1,44,13.85
"",2024-07-23,3219110,Tip Tap Cat,973923057,Holiday Sale,983960455,Premium Users,983951543,puzzle,EXACT,USD,ACTIVE,1,1,1,0,0,1,1,1,1,110,1.16
"",2022-02-20,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951501,casual,BROAD,USD,PAUSED,13,5,5,0,0,5,5,5,5,158,18.2
"",2025-08-24,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960452,Premium Users,983951536,free,BROAD,USD,ACTIVE,16,8,8,0,0,8,8,8,8,171,4.19
"",2021-12-20,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093307,kitty,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,1,0
"",2025-08-10,3219110,Tip Tap Cat,973923054,Tap Away,983960447,Retargeting,983951521,action,BROAD,USD,ACTIVE,16,2,2,0,0,2,2,2,2,151,3.64
"",2024-07-20,3219110,Tip Tap Cat,973923057,Holiday Sale,983960454,Retargeting,983951541,fun,BROAD,USD,ACTIVE,8,3,3,0,0,3,3,3,3,154,13.88
"",2023-12-31,3219111,Gaming Studio,973923063,Summer Special,983960466,Premium Users,983951573,puzzle,EXACT,USD,ACTIVE,14,3,3,0,0,3,3,3,3,111,13.28
"",2022-05-10,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951500,app,EXACT,USD,PAUSED,10,2,2,0,0,2,2,2,2,116,19.8
"",2025-08-24,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960452,Premium Users,983951535,app,EXACT,USD,ACTIVE,5,0,0,0,0,0,0,0,0,117,6.97
"",2023-07-29,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951500,app,EXACT,USD,PAUSED,10,1,1,0,0,1,1,1,1,70,11.96
"",2025-01-18,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951503,arcade,BROAD,USD,PAUSED,6,1,1,0,0,1,1,1,1,152,18.75
"",2023-07-29,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951502,sports,EXACT,USD,PAUSED,24,1,1,0,0,1,1,1,1,177,14.34
"",2021-12-09,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,4,0,0,0,0,0,0,0,0,119,2.47
"",2023-07-20,3219110,Tip Tap Cat,973923058,Holiday Sale,983960456,Retargeting,983951545,simulation,BROAD,USD,ACTIVE,19,7,7,0,0,7,7,7,7,160,6.33
"",2022-12-12,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951499,photo,EXACT,USD,PAUSED,10,5,5,0,0,5,5,5,5,73,2.01
"",2024-10-16,3219111,Gaming Studio,973923061,New Feature,983960462,Retargeting,983951561,download,EXACT,USD,ACTIVE,16,8,8,0,0,8,8,8,8,193,6.36
"",2022-12-31,3219110,Tip Tap Cat,973923059,Spring Launch,983960457,High Value,983951549,play,BROAD,USD,ACTIVE,16,1,1,0,0,1,1,1,1,121,10.01
"",2022-07-28,3219110,Tip Tap Cat,973923058,Holiday Sale,983960456,Retargeting,983951545,simulation,BROAD,USD,ACTIVE,16,8,8,0,0,8,8,8,8,110,13.47
"",2024-08-17,3219110,Tip Tap Cat,973923057,Holiday Sale,983960453,High Value,983951539,strategy,BROAD,USD,PAUSED,1,1,1,0,0,1,1,1,1,13,16.51
"",2021-12-15,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093305,pet cat,BROAD,USD,ACTIVE,1,0,0,0,0,0,0,0,0,39,1.47
"",2024-11-25,3219110,Tip Tap Cat,973923060,User Acquisition,983960458,New Users,983951552,kids,BROAD,USD,PAUSED,2,0,0,0,0,0,0,0,0,133,19.14
"",2023-02-23,3219110,Tip Tap Cat,973923054,Tap Away,983960447,Retargeting,983951521,action,BROAD,USD,ACTIVE,7,0,0,0,0,0,0,0,0,107,11.66
"",2023-12-23,3219110,Tip Tap Cat,973923054,Tap Away,983960444,Retargeting,983951512,kids,BROAD,USD,PAUSED,11,2,2,0,0,2,2,2,2,84,8.64
"",2021-12-14,3219110,Tip Tap Cat,973923058,Holiday Sale,983960456,Retargeting,983951546,play,EXACT,USD,ACTIVE,1,0,0,0,0,0,0,0,0,19,3.85
"",2022-12-18,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951516,action,EXACT,USD,ACTIVE,5,0,0,0,0,0,0,0,0,34,17.54
"",2025-02-16,3219111,Gaming Studio,973923063,Summer Special,983960465,Retargeting,983951571,kids,BROAD,USD,PAUSED,13,0,0,0,0,0,0,0,0,196,16.93
"",2023-05-05,3219110,Tip Tap Cat,973923060,User Acquisition,983960459,New Users,983951556,puzzle,EXACT,USD,PAUSED,12,6,6,0,0,6,6,6,6,125,6.57
"",2024-10-05,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951497,play,BROAD,USD,PAUSED,2,0,0,0,0,0,0,0,0,31,0.78
"",2022-07-11,3219110,Tip Tap Cat,973923058,Holiday Sale,983960456,Retargeting,983951545,simulation,BROAD,USD,ACTIVE,8,0,0,0,0,0,0,0,0,172,9.65
"",2025-07-12,3219111,Gaming Studio,973923062,Holiday Sale,983960464,Premium Users,983951568,strategy,BROAD,USD,ACTIVE,24,2,2,0,0,2,2,2,2,170,2.94
"",2023-09-19,3219110,Tip Tap Cat,973923054,Tap Away,983960443,Retargeting,983951507,action,BROAD,USD,ACTIVE,10,3,3,0,0,3,3,3,3,121,13
"",2025-06-27,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,6,3,3,0,0,3,3,3,3,115,6.03
"",2022-05-08,3162550,Joseph Markiewicz,973923055,Summer Special,983960449,High Value,983951526,family,BROAD,USD,ACTIVE,12,6,6,0,0,6,6,6,6,150,11.68
"",2022-10-25,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951501,casual,BROAD,USD,PAUSED,11,4,4,0,0,4,4,4,4,97,5.28
"",2023-09-09,3219111,Gaming Studio,973923061,New Feature,983960462,Retargeting,983951562,strategy,BROAD,USD,ACTIVE,6,3,3,0,0,3,3,3,3,140,3.91
"",2024-09-20,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951497,play,BROAD,USD,PAUSED,7,0,0,0,0,0,0,0,0,53,5.27
"",2021-12-09,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093311,cat game,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,14,0
"",2023-11-17,3219110,Tip Tap Cat,973923060,User Acquisition,983960460,Retargeting,983951558,arcade,BROAD,USD,PAUSED,15,7,7,0,0,7,7,7,7,105,14.05
"",2023-11-17,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951514,kids,EXACT,USD,ACTIVE,3,1,1,0,0,1,1,1,1,44,19.73
"",2022-10-06,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960451,Retargeting,983951531,strategy,BROAD,USD,PAUSED,7,1,1,0,0,1,1,1,1,63,18.87
"",2024-08-22,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951494,bored,BROAD,USD,ACTIVE,7,1,1,0,0,1,1,1,1,152,2.26
"",2021-12-16,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093306,kitty games,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,1,0
"",2022-09-15,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951494,bored,BROAD,USD,ACTIVE,7,2,2,0,0,2,2,2,2,49,15.89
"",2023-09-06,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093305,pet cat,BROAD,USD,ACTIVE,3,0,0,0,0,0,0,0,0,76,9.55
"",2025-04-22,3219111,Gaming Studio,973923063,Summer Special,983960467,Premium Users,983951577,simulation,BROAD,USD,ACTIVE,8,4,4,0,0,4,4,4,4,55,12.39
"",2023-11-20,3219110,Tip Tap Cat,973923057,Holiday Sale,983960454,Retargeting,983951541,fun,BROAD,USD,ACTIVE,18,5,5,0,0,5,5,5,5,170,16.47
"",2023-01-12,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951505,puzzle,EXACT,USD,PAUSED,14,0,0,0,0,0,0,0,0,193,6.46
"",2021-12-19,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093306,kitty games,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,5,0
"",2022-02-15,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093305,pet cat,BROAD,USD,ACTIVE,12,2,2,0,0,2,2,2,2,171,1.7
"",2023-06-08,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,14,6,6,0,0,6,6,6,6,112,14.91
"",2021-12-09,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093310,tap tap,BROAD,USD,ACTIVE,2,0,0,0,0,0,0,0,0,134,0.78
"",2021-12-11,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093309,cat games for cats,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,15,0
"",2024-12-08,3219111,Gaming Studio,973923063,Summer Special,983960466,Premium Users,983951576,music,BROAD,USD,ACTIVE,5,1,1,0,0,1,1,1,1,49,14.41
"",2022-10-08,3219111,Gaming Studio,973923062,Holiday Sale,983960464,Premium Users,983951567,download,EXACT,USD,ACTIVE,7,0,0,0,0,0,0,0,0,53,5.52
"",2024-07-22,3219111,Gaming Studio,973923061,New Feature,983960461,Retargeting,983951560,puzzle,BROAD,USD,PAUSED,9,2,2,0,0,2,2,2,2,132,10.06
"",2024-10-26,3219110,Tip Tap Cat,973923054,Tap Away,983960447,Retargeting,983951521,action,BROAD,USD,ACTIVE,4,2,2,0,0,2,2,2,2,156,13.72
"",2023-03-19,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951491,im bored,BROAD,USD,ACTIVE,10,5,5,0,0,5,5,5,5,113,9.02
"",2025-05-08,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951500,app,EXACT,USD,PAUSED,14,4,4,0,0,4,4,4,4,162,8.74
"",2022-11-01,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951501,casual,BROAD,USD,PAUSED,22,11,11,0,0,11,11,11,11,156,6.14
"",2023-09-23,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951504,game,BROAD,USD,ACTIVE,6,1,1,0,0,1,1,1,1,160,4.32
"",2024-06-12,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951495,sports,BROAD,USD,PAUSED,5,1,1,0,0,1,1,1,1,39,12.35
"",2024-02-23,3219111,Gaming Studio,973923061,New Feature,983960462,Retargeting,983951561,download,EXACT,USD,ACTIVE,2,0,0,0,0,0,0,0,0,43,19.18
"",2024-09-06,3219111,Gaming Studio,973923061,New Feature,983960463,Budget Segment,983951563,game,BROAD,USD,PAUSED,8,4,4,0,0,4,4,4,4,93,19.52
"",2025-06-10,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093305,pet cat,BROAD,USD,ACTIVE,6,3,3,0,0,3,3,3,3,63,9.77
"",2021-12-11,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093305,pet cat,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,19,0
"",2021-12-15,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093304,kitten,BROAD,USD,ACTIVE,3,2,2,0,0,2,2,2,2,33,0.84
"",2022-01-15,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951500,app,EXACT,USD,PAUSED,1,1,1,0,0,1,1,1,1,19,4.8
"",2025-09-02,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951498,education,BROAD,USD,ACTIVE,1,1,1,0,0,1,1,1,1,30,1.7
"",2024-04-29,3219110,Tip Tap Cat,973923060,User Acquisition,983960459,New Users,983951555,music,BROAD,USD,ACTIVE,14,7,7,0,0,7,7,7,7,108,1.86
"",2025-08-03,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951514,kids,EXACT,USD,ACTIVE,22,1,1,0,0,1,1,1,1,184,10.15
"",2024-10-14,3219111,Gaming Studio,973923061,New Feature,983960463,Budget Segment,983951563,game,BROAD,USD,PAUSED,12,5,5,0,0,5,5,5,5,140,9.2
"",2023-04-03,3219110,Tip Tap Cat,973923054,Tap Away,983960443,Retargeting,983951509,play,EXACT,USD,ACTIVE,10,2,2,0,0,2,2,2,2,197,18.57
"",2021-12-13,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093312,games for cats,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,38,0
"",2024-08-05,3219110,Tip Tap Cat,973923054,Tap Away,983960444,Retargeting,983951511,racing,EXACT,USD,ACTIVE,20,10,10,0,0,10,10,10,10,183,13.19
"",2023-08-21,3219111,Gaming Studio,973923063,Summer Special,983960467,Premium Users,983951577,simulation,BROAD,USD,ACTIVE,4,2,2,0,0,2,2,2,2,29,1.02
"",2023-07-02,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960451,Retargeting,983951532,adventure,EXACT,USD,ACTIVE,7,2,2,0,0,2,2,2,2,71,8.23
"",2021-12-19,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093312,games for cats,BROAD,USD,ACTIVE,5,3,3,0,0,3,3,3,3,56,1.49
"",2025-05-15,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951513,music,BROAD,USD,ACTIVE,15,0,0,0,0,0,0,0,0,124,2.09
"",2025-12-04,3219110,Tip Tap Cat,973923059,Spring Launch,983960457,High Value,983951549,play,BROAD,USD,ACTIVE,2,0,0,0,0,0,0,0,0,84,10.68
"",2022-11-14,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951499,photo,EXACT,USD,PAUSED,12,3,3,0,0,3,3,3,3,113,13.76
"",2023-08-17,3219111,Gaming Studio,973923063,Summer Special,983960465,Retargeting,983951571,kids,BROAD,USD,PAUSED,8,2,2,0,0,2,2,2,2,125,16.72
"",2025-03-23,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951496,strategy,BROAD,USD,ACTIVE,9,3,3,0,0,3,3,3,3,105,7.69
"",2025-11-03,3219111,Gaming Studio,973923063,Summer Special,983960466,Premium Users,983951573,puzzle,EXACT,USD,ACTIVE,5,1,1,0,0,1,1,1,1,48,2.55
"",2025-09-09,3219110,Tip Tap Cat,973923057,Holiday Sale,983960455,Premium Users,983951544,arcade,BROAD,USD,PAUSED,7,2,2,0,0,2,2,2,2,66,4.19
"",2025-09-28,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093311,cat game,BROAD,USD,ACTIVE,2,1,1,0,0,1,1,1,1,89,2.96
"",2025-01-26,3162550,Joseph Markiewicz,973923055,Summer Special,983960449,High Value,983951527,play,EXACT,USD,ACTIVE,9,1,1,0,0,1,1,1,1,134,17.64
"",2022-09-04,3162550,Joseph Markiewicz,973923055,Summer Special,983960448,High Value,983951522,fun,EXACT,USD,ACTIVE,3,1,1,0,0,1,1,1,1,61,16.34
"",2022-11-12,3219110,Tip Tap Cat,973923057,Holiday Sale,983960455,Premium Users,983951544,arcade,BROAD,USD,PAUSED,6,2,2,0,0,2,2,2,2,192,9.33
"",2024-05-23,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951499,photo,EXACT,USD,PAUSED,8,1,1,0,0,1,1,1,1,103,3.44
"",2021-12-16,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093311,cat game,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,4,0
"",2022-08-20,3162550,Joseph Markiewicz,973923055,Summer Special,983960448,High Value,983951524,music,EXACT,USD,ACTIVE,2,1,1,0,0,1,1,1,1,33,18.99
"",2023-11-21,3219110,Tip Tap Cat,973923054,Tap Away,983960443,Retargeting,983951509,play,EXACT,USD,ACTIVE,16,5,5,0,0,5,5,5,5,142,10.2
"",2025-09-17,3219110,Tip Tap Cat,973923057,Holiday Sale,983960455,Premium Users,983951543,puzzle,EXACT,USD,ACTIVE,8,3,3,0,0,3,3,3,3,127,3.46
"",2023-12-10,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951513,music,BROAD,USD,ACTIVE,5,0,0,0,0,0,0,0,0,59,9.05
"",2025-02-11,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951496,strategy,BROAD,USD,ACTIVE,12,5,5,0,0,5,5,5,5,111,1.5
"",2023-08-12,3219111,Gaming Studio,973923061,New Feature,983960463,Budget Segment,983951565,play,EXACT,USD,PAUSED,17,6,6,0,0,6,6,6,6,128,16.62
"",2021-12-20,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093312,games for cats,BROAD,USD,ACTIVE,1,0,0,0,0,0,0,0,0,10,0.13
"",2024-06-01,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093306,kitty games,BROAD,USD,ACTIVE,1,1,1,0,0,1,1,1,1,12,14.57
"",2021-12-15,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093309,cat games for cats,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,34,0
"",2024-04-25,3219111,Gaming Studio,973923061,New Feature,983960463,Budget Segment,983951563,game,BROAD,USD,PAUSED,13,5,5,0,0,5,5,5,5,137,9.34
"",2024-12-16,3219111,Gaming Studio,973923061,New Feature,983960461,Retargeting,983951559,action,BROAD,USD,ACTIVE,2,0,0,0,0,0,0,0,0,45,6.17
"",2021-12-15,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,1,0,0,0,0,0,0,0,0,56,0.82
"",2023-08-08,3219110,Tip Tap Cat,973923059,Spring Launch,983960457,High Value,983951548,puzzle,EXACT,USD,ACTIVE,11,3,3,0,0,3,3,3,3,150,2.76
"",2022-05-16,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960450,Premium Users,983951530,game,BROAD,USD,ACTIVE,7,0,0,0,0,0,0,0,0,51,13.24
"",2021-12-13,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093308,cat,BROAD,USD,ACTIVE,0,0,0,0,0,0,0,0,0,49,0
"",2025-11-19,3219110,Tip Tap Cat,973923060,User Acquisition,983960458,New Users,983951551,puzzle,EXACT,USD,ACTIVE,15,2,2,0,0,2,2,2,2,130,14.55
"",2021-12-11,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093310,tap tap,BROAD,USD,ACTIVE,1,0,0,0,0,0,0,0,0,28,1.14
"",2023-11-13,3219110,Tip Tap Cat,973923054,Tap Away,983960445,Budget Segment,983951513,music,BROAD,USD,ACTIVE,11,3,3,0,0,3,3,3,3,84,12.32
"",2025-02-11,3219110,Tip Tap Cat,973923059,Spring Launch,983960457,High Value,983951549,play,BROAD,USD,ACTIVE,26,2,2,0,0,2,2,2,2,181,12
"",2023-05-13,3219111,Gaming Studio,973923063,Summer Special,983960466,Premium Users,983951575,family,BROAD,USD,ACTIVE,19,2,2,0,0,2,2,2,2,189,5.73
"",2023-08-24,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,983951496,strategy,BROAD,USD,ACTIVE,18,4,4,0,0,4,4,4,4,139,3.11
"",2023-11-06,3219111,Gaming Studio,973923061,New Feature,983960463,Budget Segment,983951563,game,BROAD,USD,PAUSED,5,2,2,0,0,2,2,2,2,70,11.75
"",2024-03-22,3219111,Gaming Studio,973923063,Summer Special,983960465,Retargeting,983951572,adventure,BROAD,USD,PAUSED,20,4,4,0,0,4,4,4,4,180,6.92
"",2025-02-14,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960452,Premium Users,983951535,app,EXACT,USD,ACTIVE,5,2,2,0,0,2,2,2,2,63,6.81
"",2022-07-03,3162550,Joseph Markiewicz,973923056,Holiday Sale,983960451,Retargeting,983951533,music,EXACT,USD,ACTIVE,7,3,3,0,0,3,3,3,3,143,4.57
"",2025-06-17,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093306,kitty games,BROAD,USD,ACTIVE,3,0,0,0,0,0,0,0,0,24,13.87
"",2022-03-15,3219110,Tip Tap Cat,973923060,User Acquisition,983960459,New Users,983951556,puzzle,EXACT,USD,PAUSED,7,0,0,0,0,0,0,0,0,65,9.33
"",2023-08-01,3219110,Tip Tap Cat,973923054,Tap Away,983960442,Bored Ad Group,983951500,app,EXACT,USD,PAUSED,15,2,2,0,0,2,2,2,2,159,9.32
"",2025-12-03,3219110,Tip Tap Cat,973923054,Tap Away,976005125,Kitty Cat Tap,976093310,tap tap,BROAD,USD,ACTIVE,28,1,1,0,0,1,1,1,1,191,15.17
"",2023-01-16,3219110,Tip Tap Cat,973923057,Holiday Sale,983960454,Retargeting,983951542,photo,BROAD,USD,ACTIVE,12,5,5,0,0,5,5,5,5,157,4.1
