property_id,property_name,address_1,difference_from_national_2,strip_mall_gross_floor_area,estimated_data_flag_1,difference_from_national_1,hospital_general_medical_8,alert_meter_has_overlaps,office_gross_floor_area_ft,estimated_values,data_center_pdu_output_meter,electricity_use_grid_purchase,office_number_of_workers,medical_office_mri_machine,municipally_supplied_potable,primary_property_type_self,data_quality_checker_date,hospital_general_medical_15,financial_office_number_of,electricity_use_grid_purchase_1,estimated_data_flag_fuel_1,fuel_oil_5_6_use_kbtu,hospital_general_medical_14,metered_areas_energy,energy_cost,performing_arts_gross_floor,convention_center_gross_floor,costar_property_id,fitness_center_health_club,direct_ghg_emissions_metric,hotel_worker_density_number,energy_star_certification_3,college_university_gross,multifamily_housing_number_6,weather_normalized_site_energy,medical_office_number_of_1,data_center_it_equipment,natural_gas_cost,data_quality_checker_run,multifamily_housing_total_1,restaurant_gross_floor_area,multifamily_housing_total,other_number_of_workers_on,weather_normalized_site_1,energy_star_certification_1,medical_office_number_of,hospital_general_medical_2,nyc_building_identification,k_12_school_gross_floor_area,release_date,ambulatory_surgical_center,office_percent_that_can_be,energy_star_certification_2,community_board,fuel_oil_4_use_kbtu,office_worker_density_number,national_median_energy_cost,retail_store_open_or_closed,national_median_site_eui,electricity_use_generated_2,estimated_savings_from_energy,default_values,district_steam_use_kbtu,hospital_general_medical_11,bank_branch_number_of,difference_from_national,county,multifamily_housing_number,data_center_ups_system
2388489,129 East 82nd Street,129 East 82nd Street,Not Available,Not Available,Not Available,-4.7,Not Available,Ok,Not Available,No,Not Available,1104888.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1104888.9,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,218.3,Not Available,No,Not Available,0,3884621.6,Not Available,Not Available,Not Available,No,0.46896,Not Available,23,Not Available,0,Not Available,Not Available,Not Available,1073038,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,108.0,2836356.7,Not Available,Not Available,0,80.2,Not Available,0,Yes,Not Available,Not Available,Not Available,-4.7,Not Available,84,Not Available
2638956,305-311 Cherry St.,305-311 Cherry Street,Not Available,Not Available,Not Available,-10.2,Not Available,Ok,Not Available,No,Not Available,898458.8,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,898458.8,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,272.1,Not Available,No,Not Available,0,5769587.4,Not Available,Not Available,0,No,0.85523,Not Available,57,Not Available,0.7,Not Available,Not Available,Not Available,1083383;1083382;1084524,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,103.0,Not Available,Not Available,0,Not Available,100.6,Not Available,0,No,Not Available,Not Available,Not Available,-10.2,Not Available,150,Not Available
2595928,225-25 Housing Corp.,225 West 25th St.,Not Available,Not Available,Not Available,-0.9,Not Available,Ok,Not Available,No,Not Available,811889.5,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-21,Not Available,Not Available,811889.5,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,359.9,Not Available,No,Not Available,0,5453782.9,Not Available,Not Available,Not Available,Yes,1.2,Not Available,75.1,Not Available,0,Not Available,Not Available,Not Available,1014200,Not Available,2015-04-25T14:00:09.000,Not Available,Not Available,Not Available,104.0,4673605.2,Not Available,Not Available,Not Available,90.9,Not Available,0,Yes,Not Available,Not Available,Not Available,-0.9,USA,87.62,Not Available
2561079,Freeman Simpson Plaza apts,1238 Simpson St,Not Available,Not Available,Not Available,2.9,Not Available,Ok,Not Available,No,Not Available,1282383.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1282383.1,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,345.9,Not Available,No,Not Available,85,7463844,Not Available,Not Available,Not Available,No,1.25026,Not Available,85,Not Available,0.9,Not Available,Not Available,Not Available,2103548,Not Available,2015-04-30T16:26:59.000,Not Available,Not Available,Not Available,203.0,Not Available,Not Available,Not Available,Not Available,111.4,Not Available,0,No,Not Available,Not Available,Not Available,2.9,Not Available,151,Not Available
2595892,202-214 West 85th Owners Corp.,202-214 West 85th St.,Not Available,Not Available,Not Available,12.4,Not Available,Ok,Not Available,No,Not Available,1164493.9,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-25,Not Available,Not Available,1164493.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,343.7,Not Available,No,Not Available,0,7262771.8,Not Available,Not Available,Not Available,Yes,1.2,Not Available,93.14,Not Available,0.8,Not Available,Not Available,Not Available,1033114;1033115;1033116;1033117;1033118;1033119;1033120,Not Available,2015-04-25T14:00:09.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,Not Available,Not Available,87.5,Not Available,0,Yes,Not Available,Not Available,Not Available,12.4,USA,108.67,Not Available
1423569,1 Whitehall Street L.P.,1 Whitehall Street,Not Available,Not Available,Not Available,-18.2,Not Available,Ok,322760,No,Not Available,16156834.2,929,Not Available,Not Available,Office,2015-04-28,Not Available,Not Available,16156833.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,34288356,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1000027,Not Available,2015-04-30T12:33:54.000,Not Available,100,Not Available,101.0,Not Available,2.8783,Not Available,Not Available,130.5,Not Available,0,No,19073874.3,Not Available,Not Available,-18.2,Manhattan,Not Available,Not Available
2539063,Winter- 26 W 17th St,26 W 17th St,Not Available,Not Available,Not Available,-61.2,Not Available,Ok,107967,No,Not Available,3064377.4,516,Not Available,Not Available,Office,2015-04-22,Not Available,Not Available,3064377.3,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,117.5,Not Available,Yes,Not Available,Not Available,4390921.4,Not Available,Not Available,404.35,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1015400,Not Available,2015-04-22T15:21:30.000,Not Available,100,Not Available,105.0,1559645,4.77924,Not Available,Not Available,110.4,Not Available,0,No,Not Available,Not Available,Not Available,-61.2,Not Available,Not Available,Not Available
2386839,235 East 73rd Street,235 East 73rd Street,Not Available,Not Available,Not Available,-28.7,Not Available,Ok,Not Available,No,Not Available,1548556.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1548556.3,Not Available,3071683.4,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,241.1,Not Available,No,Not Available,0,4633028.5,Not Available,Not Available,Not Available,No,0.80377,Not Available,77,Not Available,0,Not Available,Not Available,Not Available,1043992,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,108.0,Not Available,Not Available,Not Available,Not Available,70.3,Not Available,0,No,Not Available,Not Available,Not Available,-28.7,Not Available,95,Not Available
2563021,"ROSENBERG: 1480 Popham Realty, L.L.C.",1919 Williamsbridge Road,Not Available,Not Available,Not Available,-31.8,Not Available,Ok,Not Available,No,Not Available,1181029.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1181029.7,No,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,358.9,Not Available,Yes,Not Available,74,5824734.8,Not Available,Not Available,0,No,1.0225,Not Available,74,Not Available,0.1,Not Available,Not Available,Not Available,2008874,Not Available,2015-04-30T20:46:12.000,Not Available,Not Available,Not Available,211.0,4448605.3,Not Available,0,Not Available,123.1,Not Available,0,No,Not Available,Not Available,Not Available,-31.8,Bronx,231,Not Available
1463890,150 East  58th Street,150 East 58th Street,Not Available,Not Available,Not Available,-30.2,Not Available,Ok,538334,No,Not Available,24558827.8,2000,Not Available,Not Available,Office,Not Available,Not Available,Not Available,24558828.8,Not Available,Not Available,Not Available,Whole Building,1588694.42,Not Available,Not Available,Not Available,Not Available,0,Not Available,Yes,Not Available,Not Available,53781459.9,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,7,Not Available,09/11/2012,Not Available,Not Available,1036915,Not Available,2015-04-30T19:15:21.000,Not Available,100,05/31/2013,106.0,Not Available,3.71517,2277256.83,0,137.8,Not Available,0,No,30567223.7,Not Available,Not Available,-30.2,Not Available,Not Available,Not Available
2612468,Walter & Samuels - 315 W 36th,315 W 36th,Not Available,Not Available,Not Available,-18,Not Available,Ok,125752,No,Not Available,6712939.5,472,Not Available,Not Available,Office,2015-04-16,Not Available,Not Available,6712939.4,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,580.5,Not Available,No,Not Available,Not Available,14107374.7,Not Available,Not Available,Not Available,Yes,Not Available,2068,Not Available,Not Available,0.1,Not Available,Not Available,Not Available,1013595,Not Available,2015-04-20T15:37:25.000,Not Available,100,Not Available,,6969164,3.75342,Not Available,Not Available,140.5,Not Available,0,No,Not Available,Not Available,Not Available,-18,Not Available,Not Available,Not Available
2640535,147-09 71 RD,147-09 71 RD,Not Available,Not Available,Not Available,8.7,Not Available,Ok,Not Available,No,Not Available,711180.8,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-29,Not Available,Not Available,711180.9,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,202,Not Available,No,Not Available,0,4405964.8,Not Available,Not Available,0,Yes,1.08354,Not Available,50,Not Available,0.8,Not Available,Not Available,Not Available,4440172,Not Available,2015-04-30T11:05:26.000,Not Available,Not Available,Not Available,408.0,Not Available,Not Available,0,Not Available,90,Not Available,0,No,Not Available,Not Available,Not Available,8.7,Not Available,80,Not Available
2271553,Pratt Studios,369  Dekalb Ave,Not Available,Not Available,Not Available,19.1,Not Available,Ok,Not Available,No,Not Available,1898709.9,Not Available,Not Available,Not Available,K-12 School,2015-04-24,Not Available,Not Available,1898709.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,191,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,3055114,72000,2015-04-24T12:14:09.000,Not Available,Not Available,Not Available,302.0,Not Available,Not Available,Not Available,Not Available,64.1,Not Available,0,No,Not Available,Not Available,Not Available,19.1,Kings,Not Available,Not Available
1513221,1177 Avenue of the Americas,1177 Avenue of the Americas,Not Available,Not Available,Not Available,-10.5,Not Available,Ok,997901,No,Not Available,72808254.5,3646,Not Available,Not Available,Office,2015-04-28,Not Available,Not Available,72808258.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1076173,Not Available,2015-04-29T10:49:49.000,Not Available,100,Not Available,105.0,Not Available,3.65367,Not Available,Not Available,97.6,Not Available,0,No,14135304.2,Not Available,Not Available,-10.5,Not Available,Not Available,Not Available
1958942,450 Park Avenue,450 Park Avenue,Not Available,Not Available,Not Available,-7.5,Not Available,Ok,324528,No,Not Available,23682657.8,1500,Not Available,57111.19,Office,Not Available,Not Available,Not Available,23682657.9,Not Available,Not Available,Not Available,Whole Building,1766867.96,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,41058191.7,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1035780,Not Available,2015-04-30T10:54:51.000,Not Available,100,Not Available,105.0,Not Available,4.6221,1909182.11,Not Available,137.4,Not Available,0,No,17582818.9,Not Available,Not Available,-7.5,Not Available,Not Available,Not Available
2636736,Rose Hill,441 E Fordham Road,Not Available,Not Available,Not Available,1.4,Not Available,Ok,Not Available,No,Not Available,66093922.4,Not Available,Not Available,Not Available,College/University,Not Available,Not Available,Not Available,66093920.2,No,8525076.1,Not Available,Whole Building,4853658.55,Not Available,Not Available,Not Available,Not Available,9616.5,Not Available,No,1470984,Not Available,235726997.1,Not Available,Not Available,1570075.36,No,Not Available,Not Available,Not Available,Not Available,1.1,Not Available,Not Available,Not Available,2102047;2102046;2102038;2116666;2102050;2102045;2102051;2102031;2097320;2102052;2102025;2102029;2102054;2102037;2116668;2102048;2102055;2102032;2102027;2102033;2102030;2102034;2102035;2102023;2102024;2102026;2116667;2097319;2102036;2101599;2016244;2102056;2016288;2016243,Not Available,2015-04-24T09:45:37.000,Not Available,Not Available,Not Available,206.0,3880304.1,Not Available,4786384.41,Not Available,162.2,Not Available,0,No,Not Available,Not Available,Not Available,1.4,Bronx,Not Available,Not Available
2556696,65-75 W96th Tower West,65-75 West 96th Street,Not Available,Not Available,Not Available,-4.7,Not Available,Ok,Not Available,No,Not Available,5560877.6,Not Available,Not Available,Not Available,Multifamily Housing,2015-05-01,Not Available,Not Available,5560877.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,46.2,Not Available,No,Not Available,0,21524898.2,Not Available,Not Available,Not Available,Yes,0.73118,Not Available,217,Not Available,0,Not Available,Not Available,Not Available,1055254,Not Available,2015-05-01T21:11:13.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,Not Available,0.14693,76.9,Not Available,0,Yes,15821947.7,Not Available,Not Available,-4.7,Not Available,380,Not Available
2549353,880 Thieriot (Carol Gardens),880 Thieriot Ave.,Not Available,Not Available,Not Available,7.5,Not Available,Ok,Not Available,No,Not Available,4139860.4,Not Available,Not Available,Not Available,Multifamily Housing,2015-05-01,Not Available,Not Available,4139861.5,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,1064.1,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,Yes,0.88985,Not Available,157,Not Available,0,Not Available,Not Available,Not Available,2092758,Not Available,2015-05-01T21:11:13.000,Not Available,Not Available,Not Available,209.0,Not Available,Not Available,Not Available,Not Available,98.7,Not Available,0,No,Not Available,Not Available,Not Available,7.5,Not Available,342,Not Available
2503855,Trinity- 304 Hudson Street,304 Hudson Street,Not Available,Not Available,Not Available,-0.5,Not Available,Ok,207762,No,Not Available,13729751.6,585,Not Available,Not Available,Office,2015-04-24,Not Available,Not Available,13729751.5,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,157.7,Not Available,No,Not Available,Not Available,22603453.1,Not Available,Not Available,36375.57,Yes,Not Available,Not Available,Not Available,Not Available,0.1,Not Available,Not Available,Not Available,1009742,Not Available,2015-04-29T11:46:45.000,Not Available,100,Not Available,102.0,Not Available,2.81572,Not Available,Not Available,114.3,Not Available,0,No,6945656,Not Available,Not Available,-0.5,Not Available,Not Available,Not Available
2383139,11 East 36th Street - Morgan Lofts,11 East 36th Street,Not Available,Not Available,Not Available,88,Not Available,Ok,6600,No,Not Available,4697395.7,15,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,4697395.9,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,233.7,Not Available,No,Not Available,0,9008737.1,Not Available,Not Available,0,No,0.92441,Not Available,58,Not Available,0.6,Not Available,Not Available,Not Available,1017178,Not Available,2015-07-31T15:12:54.000,Not Available,100,Not Available,105.0,Not Available,2.27273,Not Available,0,63.7,Not Available,0,Yes,Not Available,Not Available,Not Available,88,Not Available,80,Not Available
1479144,900 Third Ave,900 Third Ave,Not Available,Not Available,Not Available,-34.9,Not Available,Ok,561772,No,Not Available,30378875,1299,Not Available,Not Available,Office,Not Available,Not Available,Not Available,30378875.1,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,36133743,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,08/04/2014,Not Available,Not Available,1081162,Not Available,2015-04-20T11:15:27.000,Not Available,100,05/31/2015,106.0,Not Available,2.31233,Not Available,0,98.9,Not Available,0,No,7714923.9,Not Available,15,-34.9,Not Available,Not Available,N
2558942,"Pelican: Sheridan One Company, LLC",930 Sheridan Avenue,Not Available,Not Available,Not Available,7.9,Not Available,Ok,Not Available,No,Not Available,1227828.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1227828.7,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,351.4,Not Available,No,Not Available,83,7599774.4,Not Available,Not Available,0,No,1.29396,Not Available,83,Not Available,0.9,Not Available,Not Available,Not Available,2002706,Not Available,2015-04-30T20:49:24.000,Not Available,Not Available,Not Available,204.0,584146,Not Available,Not Available,Not Available,104.9,Not Available,0,No,Not Available,Not Available,Not Available,7.9,Bronx,101,Not Available
2640545,223-25A 65TH AVE,223-25A 65TH AVE,Not Available,Not Available,Not Available,21.1,Not Available,Ok,Not Available,No,Not Available,213458.6,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-29,Not Available,Not Available,213458.6,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,61.3,Not Available,No,Not Available,0,1338252,Not Available,Not Available,0,Yes,1.23457,Not Available,15,Not Available,0.9,Not Available,Not Available,Not Available,4444388,Not Available,2015-04-30T11:05:26.000,Not Available,Not Available,Not Available,411.0,Not Available,Not Available,0,Not Available,93,Not Available,0,No,Not Available,Not Available,Not Available,21.1,Not Available,26,Not Available
2595911,1825 RSD Inc.,1825 Riverside Drive,Not Available,Not Available,Not Available,-15,Not Available,Ok,Not Available,No,Not Available,645811.1,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-25,Not Available,Not Available,645811.1,Not Available,3680080.6,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,284.2,Not Available,No,Not Available,0,4455649.2,Not Available,Not Available,Not Available,Yes,1.2,Not Available,69.36,Not Available,0,Not Available,Not Available,Not Available,1065052,Not Available,2015-04-25T14:00:09.000,Not Available,Not Available,Not Available,112.0,Not Available,Not Available,Not Available,Not Available,90.8,Not Available,0,Yes,Not Available,Not Available,Not Available,-15,USA,80.91,Not Available
2638780,301 E 62 St.,301 E 62 Street,Not Available,Not Available,Not Available,-50,Not Available,Ok,Not Available,No,Not Available,2506773.6,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2506773.5,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,12.3,Not Available,Yes,Not Available,0,2752537,Not Available,Not Available,0,No,1.19455,Not Available,130,Not Available,0,Not Available,Not Available,Not Available,1044360,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,108.0,Not Available,Not Available,0,Not Available,48.3,Not Available,0,No,Not Available,Not Available,Not Available,-50,Not Available,169,Not Available
2505168,645 Madison L.L.C,645 Madison Ave,Not Available,Not Available,Not Available,14.4,Not Available,Ok,148308,No,Not Available,12642688.3,441.46,Not Available,Not Available,Office,2015-04-30,Not Available,Not Available,12642688.3,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,26170441.3,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,22,Not Available,Not Available,Not Available,Not Available,1040762,Not Available,2015-04-30T19:42:16.000,Not Available,100,Not Available,108.0,Not Available,2.97663,Not Available,0,110.9,Not Available,0,Yes,14020172.6,Not Available,Not Available,14.4,Manhattan,Not Available,Not Available
2637885,120 W 70 St.,120 W 70 Street,Not Available,Not Available,Not Available,-1.1,Not Available,Ok,Not Available,No,Not Available,1302352.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1302352.9,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,246.8,Not Available,No,Not Available,0,5554377.5,Not Available,Not Available,0,No,0.56787,Not Available,38,Not Available,0.5,Not Available,Not Available,Not Available,1029650,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,0,Not Available,86.2,Not Available,0,No,Not Available,Not Available,Not Available,-1.1,Not Available,85,Not Available
1548267,STATEN ISLAND (2006),2900 VETERANS RD W,Not Available,Not Available,Not Available,-33,Not Available,Ok,Not Available,No,Not Available,8535934.8,Not Available,Not Available,Not Available,Retail Store,Not Available,Not Available,Not Available,8535933.5,Not Available,Not Available,Not Available,Whole Building,465359.79,Not Available,Not Available,Not Available,Not Available,195.5,Not Available,No,Not Available,Not Available,12032815.1,Not Available,Not Available,46647.66,No,Not Available,Not Available,Not Available,Not Available,0.2,07/08/2014,Not Available,Not Available,5149742,Not Available,2015-06-02T17:13:39.000,Not Available,Not Available,02/28/2015,503.0,Not Available,Not Available,694306.56,0.31277,126.7,Not Available,0,No,Not Available,Not Available,Not Available,-33,Not Available,Not Available,Not Available
1276621,731 Lexington Avenue,731 Lexington Ave,Not Available,Not Available,Not Available,11.1,Not Available,Ok,1037474,No,Not Available,170502706.1,7000,Not Available,Not Available,Office,Not Available,Not Available,Not Available,170502689.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,152,Not Available,No,Not Available,0,206760299.5,Not Available,Not Available,Not Available,No,0.4234,15569,105,Not Available,0,Not Available,Not Available,Not Available,1086160;1037168;1037169;1037171,Not Available,2015-04-30T19:15:21.000,Not Available,100,Not Available,106.0,Not Available,6.74716,Not Available,0,128.4,Not Available,0,Yes,35804523.4,Not Available,33,11.1,Not Available,264,Not Available
2564772,212 East 57th Street,212 East 57th Street,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Not Available,No,Not Available,2169659.8,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2169659.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,No,0.51977,Not Available,38,Not Available,Not Available,Not Available,Not Available,Not Available,1038595,Not Available,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,106.0,Not Available,Not Available,111650.61,0,59.6,Not Available,0,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,82,Not Available
2560563,100 JANE STREET LPC,379 WEST 12TH STREET,Not Available,Not Available,Not Available,8.2,Not Available,Ok,Not Available,No,Not Available,3367578.7,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-29,Not Available,Not Available,3367578.5,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,397,Not Available,No,Not Available,148,10455412.5,Not Available,Not Available,Not Available,Yes,1.19697,Not Available,148,Not Available,0.6,Not Available,Not Available,Not Available,1084803,Not Available,2015-04-30T15:19:06.000,Not Available,Not Available,Not Available,102.0,Not Available,Not Available,Not Available,Not Available,81,Not Available,0,No,Not Available,Not Available,Not Available,8.2,Not Available,171,Not Available
2609658,2315-25 University Avenue LLC (2325),2325 University Avenue,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Not Available,Not Available,5354535.1,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,No,1.2,Not Available,58.8,Not Available,Not Available,Not Available,Not Available,Not Available,2014744,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,207.0,Not Available,Not Available,69760.28,Not Available,59.6,Not Available,0,Yes,Not Available,Not Available,Not Available,Not Available,Not Available,68.6,Not Available
2609616,45 Terrace Realty Associates,45 Wadsworth Terrace,Not Available,Not Available,Not Available,48.8,Not Available,Ok,Not Available,No,Not Available,766277.2,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,766277.2,Not Available,5727150.2,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,450.6,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,No,1.2,Not Available,57.7,Not Available,0.1,Not Available,Not Available,Not Available,1064098,Not Available,2015-05-18T14:13:02.000,Not Available,Not Available,Not Available,112.0,Not Available,Not Available,Not Available,Not Available,95.8,Not Available,0,Yes,Not Available,Not Available,Not Available,48.8,Manhattan,67.32,Not Available
2539077,Winter- 423 W 55th St,423 W 55th St,Not Available,Not Available,Not Available,18.3,Not Available,Ok,177863,No,Not Available,12902813.2,550,Not Available,Not Available,Office,2015-04-22,Not Available,Not Available,12902812.4,No,Not Available,Not Available,Whole Building,1641261.3,Not Available,Not Available,Not Available,Not Available,246,Not Available,No,Not Available,Not Available,16103711.9,Not Available,Not Available,414.39,Yes,Not Available,Not Available,Not Available,15,0,Not Available,Not Available,Not Available,1026842,Not Available,2015-04-22T15:21:30.000,Not Available,100,Not Available,104.0,Not Available,3.09227,1387301.72,0.0642,54.7,Not Available,0,No,Not Available,Not Available,Not Available,18.3,Not Available,Not Available,Not Available
2630982,42 ARLO RD EDF,42 ARLO RD EDF,Not Available,Not Available,Not Available,35.2,Not Available,Ok,Not Available,No,Not Available,309563.6,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,309563.6,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,146.3,Not Available,No,Not Available,0,2987925.6,Not Available,Not Available,0,No,1.22544,Not Available,27,Not Available,1.2,Not Available,Not Available,Not Available,5117073,Not Available,2015-04-30T16:30:39.000,Not Available,Not Available,Not Available,501.0,Not Available,Not Available,0,Not Available,102.8,Not Available,0,No,Not Available,Not Available,Not Available,35.2,Not Available,40,Not Available
2592008,150 WILLIAM STREET L.P.,72 ANN STREET,Not Available,Not Available,Not Available,-8.9,Not Available,Ok,587831,No,Not Available,34184935.9,2900,Not Available,Not Available,Office,2015-04-29,Not Available,Not Available,34184930.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,57.9,Not Available,No,Not Available,Not Available,76088037.4,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1001280,Not Available,2015-04-29T15:54:08.000,Not Available,100,Not Available,101.0,Not Available,4.93339,Not Available,Not Available,142.2,Not Available,0,No,40812706,Not Available,Not Available,-8.9,Not Available,Not Available,Not Available
2640555,225-25 69 AVE,225-25 69 AVE,Not Available,Not Available,Not Available,Not Available,Not Available,Ok,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-29,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,64.9,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,0,Yes,1.28736,Not Available,14,Not Available,1.1,Not Available,Not Available,Not Available,4453039,Not Available,2015-04-30T11:05:26.000,Not Available,Not Available,Not Available,411.0,Not Available,Not Available,15482.51,Not Available,59.6,Not Available,0,No,Not Available,Not Available,Not Available,Not Available,Not Available,24,Not Available
2430729,Trinity- 435 Hudson,435 Hudson St,Not Available,Not Available,Not Available,-0.3,Not Available,Ok,263637,No,Not Available,22234634.6,956.38,Not Available,Not Available,Office,Not Available,Not Available,Not Available,22234635.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,409.4,Not Available,No,Not Available,Not Available,28870795,Not Available,Not Available,20772.12,No,Not Available,5447,Not Available,Not Available,0.2,Not Available,Not Available,Not Available,1010402,Not Available,2015-04-29T11:46:45.000,Not Available,100,Not Available,102.0,Not Available,3.62763,Not Available,Not Available,110.1,Not Available,0,No,Not Available,Not Available,Not Available,-0.3,Not Available,Not Available,Not Available
