trip_id,uniqueid,qsunset,qgender,qday1triptravelcode25,qday1triptravelcode10,qday1triptravelcode16,qborough_end,qdisability7,qday1triptravelcode09,qdisability9,qday1tripstartnoon,qwelfare1,qtemphigh,qday1triptravelcode18,qday1triptransitto1,qdisability5,qday1triptravelcode15,qshare4,qshare6,qday1triptravelcode07,qage,job,qday1triptransitto4,qday1triptransitfrom5,qsustainablemode,qday1triptravelcode05,qntacode_start,qday1triptransitto2,qday1triptravelcode08,qday1tripendcode,qday1triptransitfrom3,qday1triptravelcode06,qday1trippark,qday,qshare2,qshare1,qday1triptravelcode24,qdisability3,qday1triplength_flt,qday1tripend,qdisability2,qday1triptransitto6,surveyzone_end,surveyzone_start,qday1triptravelcode26,qsmartphone
1100031,100031,19.55,Female,No,No,No,Manhattan,Yes,No,No,,No,84.0,No,Yes,No,No,No,Yes,No,43,Online,No,No,Yes,No,BX44,No,No,Work,No,No,,Thursday,No,No,No,No,80,Work,No,No,Manhattan Core,Northern Bronx,No,Yes
1101677,101677,20.12,Female,No,No,No,Manhattan,Yes,No,No,,No,79.0,No,,No,No,No,Yes,No,22,Online,,,Yes,No,MN09,,No,Home,,No,,Sunday,No,No,No,No,10,Home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1100466,100466,20.04,Female,No,No,No,Manhattan,Yes,No,No,,No,54.0,No,Yes,No,No,No,Yes,No,37,Online,No,No,Yes,No,QN99,No,No,School,No,No,,Saturday,No,No,No,No,60,School,No,No,Manhattan Core,NOT CODED,No,Yes
1103413,103413,20.26,Male,No,No,No,Manhattan,Yes,No,No,,No,82.0,No,,No,No,No,Yes,No,30,Online,,,Yes,No,MN04,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Thursday,No,No,No,No,30,"Grocery store or market (including deli, bodega, etc.)",No,,Northern Manhattan,Northern Manhattan,No,Yes
1101810,101810,20.12,Female,No,No,No,Queens,Yes,No,No,,No,79.0,No,,No,No,No,Yes,No,73,Online,,,No,No,QN53,,No,Other,,No,On the street,Sunday,No,No,No,No,12,Other,No,,Middle Queens,Middle Queens,No,No
11201298,10201298,20.12,Female,No,No,No,Brooklyn,Yes,No,No,,No,79.0,No,,No,No,No,Yes,No,46,Phone,,,No,No,,,No,Other,,No,In another parking garage or lot,Sunday,No,No,No,No,20,Other,No,,,,No,Yes
1101959,101959,20.16,Female,No,No,No,Brooklyn,Yes,No,No,,No,86.0,No,,No,No,No,Yes,No,49,Online,,,Yes,No,BK61,,No,Home,,No,,Thursday,No,No,No,No,5,Home,No,,Inner Brooklyn,Inner Brooklyn,No,Yes
1100720,100720,20.08,Male,No,No,No,The Bronx,Yes,No,No,,No,71.0,No,,No,No,No,No,No,19,Online,,,No,No,BX44,,No,School,,No,In another parking garage or lot,Wednesday,Yes,No,No,No,34,School,No,,Northern Bronx,Northern Bronx,No,Yes
1101014,101014,20.1,Male,No,No,No,The Bronx,Yes,No,No,,No,56.0,No,,No,No,No,Yes,No,67,Online,,,Yes,No,BX37,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Friday,No,No,No,No,10,"Grocery store or market (including deli, bodega, etc.)",No,,Northern Bronx,Northern Bronx,No,No
1100121,100121,19.57,Female,No,No,No,Manhattan,Yes,No,No,,No,66.0,No,,No,No,No,Yes,No,27,Online,,,Yes,No,MN13,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Friday,No,No,No,No,30,"Grocery store or market (including deli, bodega, etc.)",No,,Manhattan Core,Manhattan Core,No,Yes
1104248,104248,,Female,No,No,No,The Bronx,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,68,Online,No,No,Yes,No,BX37,No,No,Doctor's office or hospital,No,No,,Monday,No,No,No,No,1,Doctor's office or hospital,No,No,Northern Bronx,Northern Bronx,No,Yes
1105380,105380,,Male,No,No,No,Brooklyn,No,No,No,,No,,No,,No,No,No,Yes,No,69,Online,,,Yes,No,BK31,,No,Other,,No,,Sunday,No,No,No,Yes,2,Other,No,,Outer Brooklyn,Outer Brooklyn,No,No
1104836,104836,,Female,No,No,No,Manhattan,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,63,Online,No,No,Yes,No,MN09,No,No,Work,No,No,,Thursday,No,No,Yes,No,45,Work,No,No,Northern Manhattan,Northern Manhattan,No,Yes
1104083,104083,,Male,No,No,No,Queens,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,37,Online,No,No,Yes,No,QN54,No,No,Work,No,No,,Saturday,No,No,No,No,30,Work,No,No,Middle Queens,Middle Queens,No,Yes
1100478,100478,20.05,Female,No,No,No,Queens,No,No,No,,No,71.0,No,,No,No,No,No,No,28,Online,,,Yes,No,QN37,,No,Work,,No,,Sunday,Yes,No,No,No,23,Work,No,,Inner Queens,Outer Queens,No,Yes
1105467,105467,,Male,No,No,No,Brooklyn,Yes,No,No,,No,,No,,No,No,No,Yes,No,67,Online,,,Yes,No,BK45,,No,Home,,No,,Sunday,No,No,No,No,70,Home,No,,Outer Brooklyn,Outer Brooklyn,No,Yes
1104532,104532,,Male,No,No,No,Manhattan,Yes,No,No,,No,,No,,No,No,No,Yes,No,62,Online,,,Yes,No,MN12,,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",,No,,Wednesday,No,No,No,No,90,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,,Manhattan Core,Manhattan Core,No,Yes
1102312,102312,20.2,Male,No,No,No,Staten Island,Yes,No,No,Outside of New York City,No,78.0,No,,No,No,No,Yes,No,66,Online,,,No,No,SI05,,No,Home,,No,On the street,Tuesday,No,No,No,No,15,Home,No,,Staten Island,Staten Island,No,No
1102620,102620,20.22,Female,No,No,No,Queens,Yes,No,No,,No,66.0,No,Yes,No,No,No,Yes,No,35,Online,No,No,Yes,No,QN28,No,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,No,,Friday,No,No,No,No,25,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,No,Middle Queens,Inner Queens,No,Yes
1104393,104393,,Female,No,No,No,Brooklyn,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,30,Online,No,No,Yes,No,MN06,No,No,Work,No,No,,Tuesday,No,No,No,No,60,Work,No,No,Inner Brooklyn,Northern Manhattan,No,Yes
1103543,103543,20.26,Female,No,No,No,Manhattan,Yes,No,No,,No,83.0,No,Yes,No,No,No,Yes,No,51,Online,No,No,Yes,No,QN63,No,No,Work,No,No,,Friday,No,No,No,No,25,Work,No,No,Manhattan Core,Inner Queens,No,Yes
1100013,100013,19.55,Male,No,No,No,Brooklyn,Yes,No,No,Home,No,84.0,No,,No,No,No,Yes,No,42,Online,,,Yes,No,BK58,,No,Restaurant or bar,,No,,Thursday,No,No,No,No,15,Restaurant or bar,No,,Outer Brooklyn,Outer Brooklyn,No,No
1101826,101826,20.12,Female,No,No,No,Queens,No,No,No,,Yes,79.0,No,Yes,No,No,No,No,No,25,Online,No,No,Yes,No,QN18,No,No,,No,No,,Sunday,Yes,No,No,No,40,,No,No,Middle Queens,Middle Queens,No,Yes
1100532,100532,20.05,Female,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,70,Online,,,Yes,No,MN13,,No,Friend or family member's home,,No,,Sunday,No,No,No,No,5,Friend or family member's home,No,,Manhattan Core,Manhattan Core,No,Yes
1104859,104859,,Male,No,No,No,Queens,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,50,Online,No,No,Yes,No,MN12,No,No,Work,No,No,,Thursday,No,No,No,No,35,Work,No,No,Inner Queens,Manhattan Core,No,Yes
1102286,102286,20.2,Female,No,No,No,Staten Island,Yes,No,No,,No,78.0,No,Yes,No,No,No,Yes,No,30,Online,No,No,Yes,Yes,MN25,No,No,Work,No,No,,Tuesday,No,No,No,No,90,Work,No,No,Staten Island,Manhattan Core,No,Yes
1101809,101809,20.12,Female,No,No,No,The Bronx,No,No,No,,Yes,79.0,No,,No,No,No,Yes,No,23,Online,,,Yes,No,BX39,,No,Other,,No,,Sunday,No,No,No,No,30,Other,No,,Southern Bronx,Southern Bronx,No,Yes
53200787,50200787,20.1,Male,No,No,No,Manhattan,Yes,No,No,Work,No,56.0,No,,No,No,No,No,No,49,Phone,,,Yes,No,,,No,Home,,No,,Friday,No,Yes,No,No,15,Home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1100492,100492,20.05,Male,No,No,No,The Bronx,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,51,Online,,,No,No,BX22,,No,"Grocery store or market (including deli, bodega, etc.)",,No,In another parking garage or lot,Sunday,No,No,No,No,10,"Grocery store or market (including deli, bodega, etc.)",No,,Northern Bronx,Northern Bronx,No,Yes
13202276,10202276,20.2,Female,No,No,No,,Yes,No,No,Park/Recreational area/Gym,No,68.0,No,,No,No,No,Yes,No,27,Phone,,,Yes,No,,,No,Home,,No,,Wednesday,No,No,No,No,30,Home,No,,,,No,Yes
1104492,104492,,Male,No,No,No,Brooklyn,No,No,No,,Yes,,No,,No,No,No,Yes,No,59,Online,,,Yes,No,BK79,,No,Other,,No,,Wednesday,No,No,No,Yes,15,Other,No,,Inner Brooklyn,Inner Brooklyn,No,Yes
4103879,103879,,Male,No,No,No,Manhattan,Yes,No,No,,No,,No,,No,No,No,Yes,No,30,Online,,,Yes,No,MN36,,No,Home,,No,,Monday,No,No,No,No,1,Home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1104574,104574,,Female,No,No,No,Queens,No,No,No,,No,,No,,No,No,No,Yes,No,87,Online,,,No,No,QN18,,No,Doctor's office or hospital,,No,Other,Wednesday,No,No,No,No,10,Doctor's office or hospital,Yes,,Middle Queens,Middle Queens,No,No
1103356,103356,20.26,Female,No,No,No,Manhattan,Yes,No,No,Home,No,82.0,No,Yes,No,No,No,Yes,No,18,Online,No,No,Yes,No,QN60,No,No,"Entertainment event (i.e. sporting event, play, etc.)",No,No,,Wednesday,No,No,No,No,45,"Entertainment event (i.e. sporting event, play, etc.)",No,No,Manhattan Core,Middle Queens,No,Yes
1104640,104640,,Male,No,No,No,Manhattan,Yes,No,No,,No,,No,Yes,No,No,No,No,No,25,Online,No,No,Yes,Yes,SI24,No,No,Work,No,No,,Wednesday,No,No,Yes,No,85,Work,No,No,Manhattan Core,Staten Island,No,Yes
1103454,103454,20.26,Male,No,No,Yes,Manhattan,Yes,No,No,,No,83.0,No,,No,No,No,Yes,No,59,Online,,,No,No,MN35,,No,School,,No,,Thursday,No,No,No,No,40,School,No,,Manhattan Core,Northern Manhattan,No,Yes
1103846,103846,,Female,No,No,No,Staten Island,Yes,No,No,,No,,No,,No,No,No,Yes,No,31,Online,,,No,No,SI45,,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",,No,In another parking garage or lot,Monday,No,No,No,No,30,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,,Staten Island,Staten Island,No,Yes
1105488,105488,,Female,No,No,No,The Bronx,No,No,No,Friend or family member's home,No,,No,Yes,No,No,No,Yes,No,27,Online,No,No,Yes,No,QN50,No,No,Friend or family member's home,No,No,,Sunday,No,No,No,No,90,Friend or family member's home,Yes,No,Southern Bronx,Inner Queens,No,Yes
1100017,100017,19.55,Male,No,No,No,The Bronx,No,No,No,,Yes,84.0,No,No,No,No,No,No,No,35,Online,No,No,Yes,No,QN06,Yes,No,Park/Recreational area/Gym,Yes,No,,Thursday,Yes,No,No,No,3,Park/Recreational area/Gym,No,No,Northern Bronx,Outer Queens,No,No
1101923,101923,20.15,Female,No,No,No,Manhattan,Yes,No,No,,No,83.0,No,Yes,No,No,No,Yes,No,26,Online,No,No,Yes,No,BK60,No,No,Work,No,No,,Wednesday,No,No,No,No,40,Work,No,No,Manhattan Core,Inner Brooklyn,No,Yes
1103285,103285,20.25,Female,No,No,No,Manhattan,No,No,No,,No,71.0,No,Yes,No,No,No,Yes,No,66,Online,No,No,Yes,No,MN09,No,No,Work,No,No,,Wednesday,No,No,No,Yes,60,Work,No,No,Manhattan Core,Northern Manhattan,No,Yes
1101761,101761,20.12,Male,No,No,No,Manhattan,No,No,No,,No,79.0,No,Yes,No,No,No,Yes,No,43,Online,No,No,Yes,No,BX08,No,No,"Entertainment event (i.e. sporting event, play, etc.)",No,No,,Sunday,No,No,No,No,60,"Entertainment event (i.e. sporting event, play, etc.)",No,No,Manhattan Core,Northern Bronx,No,Yes
1100273,100273,20.0,Male,No,No,No,Staten Island,Yes,No,No,Home,No,77.0,No,,No,No,No,Yes,No,34,Online,,,No,No,SI48,,No,"Grocery store or market (including deli, bodega, etc.)",,No,In another parking garage or lot,Tuesday,No,No,No,No,25,"Grocery store or market (including deli, bodega, etc.)",No,,Staten Island,Staten Island,No,Yes
54203033,50203033,,Male,No,No,No,Brooklyn,Yes,No,No,,No,,No,,No,No,No,No,No,43,Phone,,,Yes,No,,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Monday,No,Yes,No,No,30,"Grocery store or market (including deli, bodega, etc.)",No,,Outer Brooklyn,Outer Brooklyn,No,Yes
1103222,103222,20.24,Female,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,No,No,No,No,Yes,No,18,Online,No,No,Yes,No,QN54,No,No,School,No,No,,Tuesday,No,No,No,No,1,School,No,No,Manhattan Core,Middle Queens,No,Yes
11203715,10203715,20.26,Female,No,No,No,Manhattan,Yes,No,No,,No,82.0,No,,No,No,No,Yes,No,78,Phone,,,Yes,No,,,No,Work,,No,,Thursday,No,No,No,No,120,Work,No,,,,No,Yes
1102255,102255,20.19,Female,No,No,No,Staten Island,Yes,No,No,Home,No,89.0,No,,No,No,No,Yes,No,67,Online,,,No,No,SI07,,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",,No,In another parking garage or lot,Monday,No,No,No,No,20,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,,Staten Island,Staten Island,No,Yes
1103401,103401,20.26,Male,No,No,No,Staten Island,Yes,No,No,,No,82.0,No,,No,No,No,Yes,No,21,Online,,,Yes,No,SI48,,No,Home,,No,,Thursday,No,No,No,No,5,Home,No,,Staten Island,Staten Island,No,Yes
1100490,100490,20.05,Male,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,33,Online,,,No,No,MN11,,No,Work,,No,On the street,Sunday,No,No,No,No,20,Work,No,,Manhattan Core,Northern Manhattan,No,Yes
1100794,100794,20.08,Male,No,No,No,The Bronx,Yes,No,No,,No,71.0,No,,No,No,No,No,No,35,Online,,,Yes,No,BX09,,No,"Retail store (e.g. clothing, electronic, hardware, etc.)",,No,,Wednesday,Yes,No,No,No,5,"Retail store (e.g. clothing, electronic, hardware, etc.)",No,,Northern Bronx,Northern Bronx,No,Yes
1100672,100672,20.07,Female,No,No,No,Manhattan,No,No,No,Home,No,64.0,No,,Yes,No,No,Yes,No,69,Online,,,Yes,No,MN11,,No,Home,,No,,Tuesday,No,No,No,No,60,Home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1101914,101914,20.15,Female,No,No,No,Queens,Yes,No,No,,No,83.0,No,,No,No,No,Yes,No,41,Online,,,No,No,SI37,,No,Work,,No,On the street,Wednesday,No,No,No,No,60,Work,No,,Outer Queens,Staten Island,No,Yes
1102992,102992,20.24,Female,No,No,No,Manhattan,Yes,No,No,,No,75.0,No,Yes,No,No,No,Yes,No,19,Online,No,No,Yes,No,QN22,No,No,Home,No,No,,Sunday,No,No,No,No,1,Home,No,No,Manhattan Core,Middle Queens,No,Yes
1101709,101709,20.12,Male,No,No,No,The Bronx,No,No,No,,No,79.0,No,,No,No,No,Yes,No,69,Online,,,No,No,BX10,,No,,,No,On the street,Sunday,No,No,No,No,90,Outside of New York City,No,,Northern Bronx,Northern Bronx,No,Yes
1102884,102884,20.23,Male,No,No,No,Manhattan,No,No,No,,No,71.0,No,,No,No,No,No,No,58,Online,,,No,No,BX36,,No,Work,,No,,Sunday,No,No,Yes,Yes,40,Work,No,,Manhattan Core,Southern Bronx,No,Yes
1100641,100641,20.07,Female,No,No,No,Queens,Yes,No,No,,No,64.0,No,,No,No,No,Yes,No,60,Online,,,No,No,QN42,,No,Park/Recreational area/Gym,,No,In another parking garage or lot,Tuesday,No,No,No,No,15,Park/Recreational area/Gym,No,,Outer Queens,Outer Queens,No,Yes
1102767,102767,20.22,Male,No,No,No,The Bronx,Yes,No,No,,No,66.0,No,,No,No,No,No,No,72,Online,,,Yes,No,BX41,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Saturday,No,Yes,No,No,10,"Grocery store or market (including deli, bodega, etc.)",No,,Southern Bronx,Southern Bronx,No,Yes
11202927,10202927,20.23,Female,No,No,No,Manhattan,Yes,No,No,Home,No,71.0,No,Yes,No,No,No,Yes,No,46,Phone,No,No,Yes,No,,No,No,Work,No,No,,Sunday,No,No,No,No,25,Work,No,No,,,No,Yes
1100526,100526,20.05,Female,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,Yes,No,No,No,Yes,No,42,Online,No,No,Yes,No,BX07,No,No,Work,No,No,,Sunday,No,No,No,No,60,Work,No,No,Manhattan Core,Northern Bronx,No,Yes
1100921,100921,20.1,Female,No,No,No,Brooklyn,Yes,No,No,,No,56.0,No,,No,No,No,Yes,No,47,Online,,,Yes,No,BK61,,No,School,,No,,Friday,No,No,No,No,15,School,No,,Inner Brooklyn,Inner Brooklyn,No,Yes
1100928,100928,20.1,Male,Yes,No,No,Staten Island,Yes,No,No,,No,56.0,No,,No,No,No,Yes,No,67,Online,,,No,No,SI24,,No,Other,,No,,Friday,No,No,No,No,0,Other,No,,Staten Island,Staten Island,No,No
1102048,102048,20.17,Female,No,No,No,Queens,Yes,No,No,,No,80.0,No,,No,No,No,No,No,49,Online,,,Yes,No,QN37,,No,Friend or family member's home,,No,,Saturday,Yes,Yes,No,No,5,Friend or family member's home,No,,Outer Queens,Outer Queens,No,Yes
1103398,103398,20.26,Female,No,No,No,Manhattan,Yes,No,No,,No,82.0,No,Yes,No,No,No,Yes,No,35,Online,No,No,Yes,No,MN03,No,No,Home,No,No,,Thursday,No,No,Yes,No,45,Home,No,No,Northern Manhattan,Northern Manhattan,No,Yes
2100031,100031,19.55,Female,No,No,No,Manhattan,Yes,No,No,,No,84.0,No,,No,No,No,Yes,No,43,Online,,,Yes,No,MN24,,No,Restaurant or bar,,No,,Thursday,No,No,No,No,15,Restaurant or bar,No,,Manhattan Core,Manhattan Core,No,Yes
1103171,103171,20.24,Female,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,Yes,No,No,No,No,No,28,Online,No,No,Yes,No,QN29,No,No,Work,No,No,,Tuesday,No,Yes,No,No,60,Work,No,No,Northern Manhattan,Inner Queens,No,Yes
1102380,102380,20.2,Female,No,No,No,Queens,Yes,No,No,,No,68.0,No,,No,No,No,Yes,No,32,Online,,,No,No,QN76,,No,Home,,No,In another parking garage or lot,Wednesday,No,No,No,No,60,Home,No,,Outer Queens,Outer Queens,No,Yes
11202001,10202001,20.19,Male,No,No,No,Manhattan,Yes,No,No,,No,89.0,No,,No,No,No,No,No,55,Phone,,,Yes,No,,,No,Other,,No,,Monday,No,No,No,No,18,Other,No,,Manhattan Core,Manhattan Core,No,Yes
1100461,100461,20.04,Male,No,No,No,Brooklyn,Yes,No,No,Park/Recreational area/Gym,No,54.0,No,,No,No,No,Yes,No,63,Online,,,No,No,BK82,,No,Park/Recreational area/Gym,,No,On the street,Saturday,No,No,No,No,55,Park/Recreational area/Gym,No,,Outer Brooklyn,Outer Brooklyn,No,Yes
1102759,102759,20.22,Male,No,No,No,Queens,Yes,No,No,,No,66.0,No,Yes,No,No,No,Yes,No,56,Online,No,No,Yes,No,QN28,No,No,Restaurant or bar,No,No,,Saturday,No,No,No,No,25,Restaurant or bar,No,No,Inner Queens,Inner Queens,No,Yes
1103848,103848,,Female,No,No,No,The Bronx,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,23,Online,No,No,Yes,No,BX35,No,No,Other,No,No,,Monday,No,No,No,No,60,Other,No,No,Southern Bronx,Southern Bronx,No,Yes
1104813,104813,,Female,No,No,No,Queens,Yes,No,No,,No,,No,,No,No,No,Yes,No,22,Online,,,Yes,No,QN22,,No,Home,,No,,Thursday,No,No,No,No,0,Home,No,,Outer Queens,Middle Queens,No,Yes
1105397,105397,,Male,No,No,No,Manhattan,No,No,No,,No,,No,Yes,Yes,No,No,No,No,30,Online,No,No,Yes,No,MN13,No,No,Home,No,No,,Sunday,No,Yes,No,No,30,Home,No,No,Manhattan Core,Manhattan Core,No,Yes
1103836,103836,,Female,No,No,No,Staten Island,Yes,No,No,,No,,No,,No,No,No,Yes,No,25,Online,,,Yes,No,SI37,,No,Other,,No,,Monday,No,No,No,No,7,Other,No,,Staten Island,Staten Island,No,Yes
1102448,102448,20.2,Female,No,No,No,Manhattan,No,No,No,,No,68.0,No,,No,No,No,Yes,No,66,Online,,,No,No,MN11,,No,Restaurant or bar,,No,,Wednesday,No,No,Yes,Yes,10,Restaurant or bar,No,,Northern Manhattan,Northern Manhattan,No,Yes
1102364,102364,20.2,Female,No,No,No,Manhattan,Yes,Yes,No,Home,No,68.0,No,Yes,No,No,No,Yes,No,45,Online,No,No,Yes,No,QN42,No,No,"Entertainment event (i.e. sporting event, play, etc.)",No,No,,Wednesday,No,No,No,No,80,"Entertainment event (i.e. sporting event, play, etc.)",No,No,Manhattan Core,Outer Queens,No,Yes
1100757,100757,20.08,Female,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,Yes,No,No,No,Yes,No,43,Online,No,No,Yes,No,QN17,No,No,Work,No,No,,Wednesday,No,No,No,No,45,Work,No,No,Manhattan Core,Middle Queens,No,Yes
51200330,50200330,20.02,Male,No,No,No,Queens,Yes,No,No,,No,73.0,No,,No,No,No,Yes,No,62,Phone,,,Yes,No,,,No,Park/Recreational area/Gym,,No,,Thursday,No,No,No,No,15,Park/Recreational area/Gym,No,,Middle Queens,Middle Queens,No,No
2100091,100091,19.56,Male,No,No,No,Manhattan,Yes,No,No,,No,76.0,No,,No,No,No,No,No,26,Online,,,No,No,SI24,,No,Home,,No,On the street,Friday,No,Yes,No,No,120,Home,No,,Manhattan Core,Staten Island,No,Yes
1103193,103193,20.24,Female,No,No,No,The Bronx,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,27,Online,,,Yes,No,BX39,,No,Park/Recreational area/Gym,,No,,Tuesday,No,No,No,No,15,Park/Recreational area/Gym,No,,Southern Bronx,Southern Bronx,No,Yes
1102621,102621,20.22,Male,No,No,No,Queens,Yes,No,No,,No,66.0,No,Yes,No,No,No,Yes,No,32,Online,No,No,Yes,No,QN63,No,No,Restaurant or bar,No,No,,Friday,No,No,No,No,15,Restaurant or bar,No,No,Inner Queens,Inner Queens,No,Yes
1102222,102222,20.19,Male,No,No,No,Staten Island,Yes,No,No,Home,No,89.0,No,,No,No,No,Yes,No,19,Online,,,No,No,SI05,,No,"Grocery store or market (including deli, bodega, etc.)",,No,In another parking garage or lot,Monday,No,No,No,No,30,"Grocery store or market (including deli, bodega, etc.)",No,,Staten Island,Staten Island,No,Yes
1105475,105475,,Female,No,No,No,Manhattan,Yes,No,No,Friend or family member's home,No,,No,,No,No,No,Yes,No,26,Online,,,No,No,MN04,,No,Friend or family member's home,,No,On the street,Sunday,No,No,No,No,45,Friend or family member's home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1102174,102174,20.18,Female,No,No,No,Staten Island,Yes,No,No,,No,69.0,No,,No,No,No,Yes,No,50,Online,,,No,No,SI25,,No,Work,,No,On the street,Sunday,No,No,No,No,30,Work,No,,Staten Island,Staten Island,No,No
1104609,104609,,Female,No,No,No,The Bronx,Yes,No,No,,No,,No,,No,No,No,Yes,No,71,Online,,,Yes,No,BX29,,No,Work,,No,,Wednesday,No,No,Yes,No,75,Work,No,,Northern Bronx,Northern Bronx,No,Yes
1102313,102313,20.2,Male,No,No,No,Staten Island,No,No,No,,No,78.0,No,,No,No,No,Yes,No,56,Online,,,No,No,SI54,,No,Work,,No,In another parking garage or lot,Tuesday,No,No,No,No,25,Work,No,,Staten Island,Staten Island,No,Yes
1102006,102006,20.17,Female,No,No,No,The Bronx,Yes,No,No,,No,80.0,No,,No,No,No,Yes,No,57,Online,,,Yes,No,BX17,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Friday,No,No,No,No,1,"Grocery store or market (including deli, bodega, etc.)",No,,Southern Bronx,Southern Bronx,No,Yes
1100023,100023,19.55,Male,No,No,No,Manhattan,Yes,No,No,,No,84.0,No,Yes,No,No,No,Yes,No,48,Online,No,No,Yes,No,MN40,No,No,Work,No,No,,Thursday,No,No,No,No,25,Work,No,No,Manhattan Core,Manhattan Core,No,Yes
1100166,100166,19.58,Female,No,No,No,Staten Island,Yes,No,No,Other,No,77.0,No,,No,No,No,Yes,No,64,Online,,,No,No,SI54,,No,Other,,No,In another parking garage or lot,Sunday,No,No,No,No,7,Other,No,,Staten Island,Staten Island,No,Yes
1103536,103536,20.26,Female,No,No,No,Manhattan,No,No,No,,No,83.0,No,Yes,No,No,No,Yes,No,24,Online,No,No,Yes,No,BX17,No,No,Work,No,No,,Friday,No,No,No,No,45,Work,No,No,Manhattan Core,Southern Bronx,No,Yes
12201251,10201251,20.12,Female,No,No,No,,Yes,No,No,,No,79.0,No,,No,No,No,Yes,No,45,Phone,,,Yes,No,,,No,Home,,No,,Sunday,No,No,No,No,45,Home,No,,,,No,Yes
2100079,100079,19.56,Male,No,No,No,Staten Island,Yes,No,No,Work,No,76.0,No,,No,No,No,Yes,No,60,Online,,,No,No,BK09,,No,Home,,No,On the street,Friday,No,No,No,No,85,Home,No,,Staten Island,Inner Brooklyn,No,Yes
51201530,50201530,20.16,Male,No,No,No,Brooklyn,Yes,No,No,,No,86.0,No,,No,No,No,Yes,No,21,Phone,,,Yes,No,,,No,Restaurant or bar,,No,,Thursday,No,No,No,No,120,Restaurant or bar,No,,,,No,Yes
1102110,102110,20.18,Female,No,No,No,Queens,Yes,No,No,Home,No,69.0,No,,No,No,No,Yes,No,38,Online,,,Yes,No,QN72,,No,"Grocery store or market (including deli, bodega, etc.)",,No,,Sunday,No,No,No,No,15,"Grocery store or market (including deli, bodega, etc.)",No,,Inner Queens,Inner Queens,No,Yes
1104602,104602,,Male,No,No,No,Brooklyn,Yes,No,No,,No,,No,Yes,No,No,No,Yes,No,30,Online,No,No,Yes,No,BK73,No,No,Work,No,No,,Wednesday,No,No,No,No,25,Work,No,No,Inner Brooklyn,Inner Brooklyn,No,Yes
1103293,103293,20.25,Male,No,No,No,Manhattan,Yes,No,No,,No,71.0,No,,No,No,No,Yes,No,27,Online,,,Yes,No,MN34,,No,Friend or family member's home,,No,,Wednesday,No,No,No,No,7,Friend or family member's home,No,,Northern Manhattan,Northern Manhattan,No,Yes
1100733,100733,20.08,Male,No,No,No,The Bronx,No,No,No,Home,Yes,71.0,No,,No,No,No,Yes,No,50,Online,,,Yes,No,BX07,,No,Restaurant or bar,,No,,Wednesday,No,No,No,Yes,60,Restaurant or bar,Yes,,Northern Bronx,Northern Bronx,No,Yes
1100112,100112,19.56,Female,No,No,No,Manhattan,Yes,No,No,,No,76.0,No,Yes,No,No,No,Yes,No,21,Online,No,No,Yes,No,MN04,No,No,Work,No,No,,Friday,No,No,No,No,40,Work,No,No,Manhattan Core,Northern Manhattan,No,Yes
3103836,103836,,Female,No,No,No,Manhattan,Yes,No,No,,No,,No,,No,No,No,Yes,No,25,Online,,,Yes,No,MN25,,No,Work,,No,,Monday,No,No,No,No,35,Work,No,,Manhattan Core,Manhattan Core,No,Yes
