cfmc_case_id,qsharetravelcode06,qtripplanning7,gfocusaa1_qfocusaa5_ma5,gcarreduce1_qcarreduce2_ma,gfocusaa1_qfocusaa1_ma4,qtemphigh_append,qsharetravelcode02,qtripplanning2,qusetravelcode15,qagegender,qusetravelcode25,qagecode_final2,qridehail8,qdisability3,qtimehome4,qschooltravelcode02,qziptravel8,qschooltravelcode18,qemployment,qsharepurpose08,qridehail7,qzipwork3,qschooltransitfrom7,gfocusaa1_qfocusaa1_ma8,qshare5,qpreridehailcode09,qbenefits10,gfocusaa1_qfocusaa5b_ma6,weekend_number_of_trips,qschooltransitfrom5,gfocusaa1_qfocusaa5b_ma3,gfreight1_qfreight4_ma,qbikestore1,qschooltransitfrom4,qpreridehailcode12,qschooltravelcode03,qsharetravelcode08,gfocusaa1_qfocusaa6_ma1,qtimehome5,agegenwt,qpreridehailcode20,qbiketype2,qbiketype5,qtemplow_append,qridehailpurpose02,qschooltravelcode22,gfocusaa1_qfocusaa4_ma7,qreachtravel4,qziptravel_other7,qusetravelcode18,gfocusaa1_qfocusaa2_ma2,qbikestore5,qridehailpurpose10,qbikestore9,qwpsurveyzone06,qshare3,qbenefits01,qbikestore_other7,qsharetravelcode03,qwpsurveyzone02,qpreridehailcode10,gfocusaa1_qfocusaa2_ma4,qborough2,qnocitibike5,gimprove1_qimprove5_ma,qshare4,qbenefits08,filt_number_of_trips,gcarincrease1_qcarincrease2_ma,qpreridehailcode21,gfocusaa1_qfocusaa5b_ma4,gcarreduce1_qcarreduce5_ma,qsharetravelcode07,gcarincrease1_qcarincrease6_ma,qschooltravelcode26,qsharepurpose04,qtimehome2,qdisability2,qridehailpurpose_other9,qschooltravelcode04,gfocusaa1_qfocusaa2_ma8,eduwt,qpreridehailcode23,starttime_est,qcarmiles,qbenefits_other11,qcarpark2,gfocusaa1_qfocusaa2_ma6,qpreridehailcode03,weekday_filt_trips,qchildrenschoolzip4,gfocusaa1_qfocusaa4_ma2,qlanguageoe,qborough3,gfocusaa1_qfocusaa1_ma3,qsharepurpose05,qtripplanning1,qtripplanning5,qrace_other6,qpreridehailcode06,qsharepurpose06,qusetravelcode10,qschooltravelcode23,qbikestore2,qusetravelcode04,qnumber_of_trips_taken,qsharetravelcode04,gfocusaa1_qfocusaa5_ma3,qridehail_freq,gfocusaa1_qfocusaa3_ma2,qprecipitation_append,qtimehome6,qridehailpurpose01,qnocitibike6,qsharetravelcode25,qridehailpurpose03,gfocusaa1_qfocusaa4_ma5,qridehailpurpose08,gfreight1_qfreight2_ma,qbiketype1,qbenefits06,gfocusaa1_qfocusaa2_ma3,qnocitibike7,qschooltravelcode09,qsafety6,qbenefits12,qnocitibike4,gfocusaa1_qfocusaa3_ma8,qschooltransitfrom3,qbikestore3,qziptravel6,qusetravelcode13,boroughwt,qtimework3,qage,qborough4,qwelfare2,qemployment_other10,gfocusaa1_qfocusaa1_ma1,qpreridehailcode24,qbikestore7,qschooltravelcode25,qziptravel3,gfocusaa1_qfocusaa6_ma3,qrent,qsharepurpose03,qschooltransitto_other5,qusetravelcode23,qtimehome1,qusetravelcode02,qsharetravelcode10,qagecode_final5,gcarincrease1_qcarincrease5_ma,gcarreduce1_qcarreduce6_ma,qpreridehailcode15,qzipcmb,gfocusaa1_qfocusaa5b_ma1
10000172,0,0,0, ,0,65,0,0,0,13,1,0,0,0, , , , ,8,0,0, , ,0,0, , ,1,2, ,0,6, , , , ,0,0, ,6, , , ,55, , ,0,0, ,0,0, , , , ,0, , ,0, , ,0,0,1,3,0, ,2, , ,0, ,0, , ,0, ,0, , ,0,1, ,2017-05-21T00:00:00.000, , , ,0, , , ,0,1,1,0,0,0,1, , ,1,0, , ,0,2.0,0,0, ,0,0.01, , ,0,0, ,0, ,4, , ,0,0, , , ,0,0, , , ,0,3, ,91,0,0, ,0, , , , ,0,1.0,0, ,0, ,0,0,0, , , ,11106,0
10001130, ,0,0,2,1,85, ,0,0,12,0,0,0,0,7pm, , , ,1, ,0, , ,0,0, ,0,0,0, ,0,5,0, , , , ,1, ,6, ,0,0,66, , ,0, , ,0,1,0, ,0,0,0,0, , ,0, ,1,0,0,1,0,0, , , ,0,5, , , , , ,0, , ,0,2, ,2017-06-11T00:00:00.000,7, ,0,1, , , ,0,1,0,1, ,0,1, , , ,0, ,0,1,0.0, ,0, ,0,0.0, , ,0, , ,0, ,6,1,0,1,0, ,5,0,0,0, ,0, ,0,4, ,61,0,0, ,1, ,0, , ,0,1.0, , ,0,10am,1, ,1, ,5, ,10467,0
10001490, ,0,1, ,1,68, ,0,0,5,0,0,0,0, , , , ,1, ,0, , ,0,0,0,1,0, , ,1,4, , ,0, , ,0, ,3,0, , ,63,0, ,0, , ,0,0, ,0, , ,0,0, , , ,0,0,0,0,3,0,0,4, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-17T00:00:00.000,2, ,0,0,0,4, ,0,1,1,0, ,0,1, ,0, ,0, , ,0,4.0, ,1,3,0,0.0, ,0,0, ,0,0,0,3, ,0,0,0, ,2,0,1,0, , , ,0,3, ,55,0,0, ,0,0, , , ,0,2.0, , ,0,7pm,1, ,1, , ,1,11375,1
10001417, ,0,0, ,0,84, ,0,0,3,0,0,0,0, ,0,0,0,1,0,0, , ,0,0, ,1,0, , ,0,5,0, , ,0, ,1, ,2, ,0,0,69, ,0,0, , ,0,0,0, ,0, ,1,0, , , , ,0,0,0,1,0,0,4, , ,0, , , ,0,0, ,0, ,0,0,1, ,2017-06-15T00:00:00.000, , , ,1, ,4, ,1,2,1,0,1,0,1, , ,0,0,0,0,0,4.0, ,0, ,0,0.29, , ,0, , ,0, ,2,1,0,0,0,0, ,0,0,0, ,0,1,0,3, ,40,0,0, ,0, ,0,0,0,0,2.0,0, ,0,4:30pm,0, ,0, , , ,11385,1
10001078, ,0,0, ,1,80, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,0, , ,1,6, , ,0, , ,0, ,6,0, , ,53,0, ,1, , ,0,0, ,0, , ,0, , , , ,0,0,1,0,2,0, ,1, ,0,0, , , , , , ,0, , ,0,2,0,2017-06-10T00:00:00.000, , , ,0,0,1, ,0,1,0,0, ,1,0, ,0, ,0, , ,0,1.0, ,0,3,0,0.0, ,0,0, ,0,0,0,4, , ,0,0, , , ,1,0, , , ,0,1, ,67,0,0, ,0,0, , , ,0,1.0, , ,0, ,0, ,0, , ,1,10036,0
10001456, ,0,0, ,1,76, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,1, , ,0,4,0, , , , ,1, ,6, ,0,0,64, , ,0, , ,0,0,0, ,0, ,0, , , , , ,1,0,0,3,0, ,2, , ,0, , , , , , ,0, , ,0,2, ,2017-06-16T00:00:00.000,4, ,1,0, ,2, ,0,1,1,0, ,1,0, , , ,0, ,1,0,2.0, ,1, ,0,0.0, , ,0, , ,1, ,6,1, ,0,0, ,2, ,0,0, ,0, ,0,3, ,68,0,0, ,1, ,0, , ,0,2.0, , ,0, ,1, ,0, , , ,11354,0
10000348, ,0,0, ,0,61, ,0,0, ,0,0,0,0, , , , ,10, ,0, , ,0,0, , ,0, , ,0,99,0, , , , ,0, ,8, ,0,0,53, , ,0, , ,0,0,0, ,0, ,0, , , , , ,0,1,0,2,0, ,2, , ,0, , , , , , ,0, , ,0,2, ,2017-05-23T00:00:00.000, , , ,0, ,2, ,0,1,0,0, ,0,0, , , ,0, ,1,0,2.0, ,0, ,0,0.59, , ,0, , ,0, ,6,0, ,1,0, , , ,0,0, ,0, ,0,1, ,53,0,0, ,1, ,0, , ,0,1.0, , ,0, ,1, ,0, , , ,10033,0
10000094, ,0,0, ,1,90, ,0,0,6,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,3, , , ,65, , ,1, , ,0,1, , , , ,0, , , , , ,1,1,0,3,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-05-18T00:00:00.000,1, ,0,1, , , ,0,20,0,1, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.0, , ,0, , ,0, ,6, , ,1,0, ,4, ,1,0, , , ,0,1, ,89,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10044,0
10000451, ,0,0, ,0,69, ,0,0,13,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,56, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,1,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-05-24T00:00:00.000,2, ,0,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,0.0, ,0, ,0,0.0, , ,0, , ,0, ,4, , ,0,0, ,2, ,0,0, , , ,0,2, ,81,0,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,11220,0
10001065, ,0,0, ,0,80, ,0,0,2,0,1,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4, , , , , ,0, ,1, , , ,53, , ,0, , ,0,1, , , ,0,0,0, , ,0, ,0,0,0,2,0,0,1, , ,0, , , , , , ,0, , ,0,2, ,2017-06-10T00:00:00.000,2, ,0,0, ,1, ,0,1,1,0, ,1,0, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,4, ,0,0,0, ,2,0,1,0, , , ,0,3, ,34,0,0, ,1, , , , ,0,1.0, , ,0,3pm,1, ,0, , , ,11373,0
10002150, ,0,1, ,0,78, ,0,0,13,0,0,0,1, , , , ,3, ,0, , ,0,0, , ,0, , ,0,5, , , , , ,0, ,6, , , ,61, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,1,0, , , , ,0, , , , , , ,0, , ,1,1, ,2017-06-28T00:00:00.000, , , ,0, , , ,0,2,0,0, ,0,1, , , ,0, , ,0,0.0, ,0, ,1,0.0, , ,0, , ,0, ,4, , ,0,0, , , ,1,0, , , ,0,2, ,67,0,1, ,0, , , , ,0,1.0, , ,0, ,0, ,0, , , ,11215,0
10000322, ,0,0, ,0,61, ,0,0,13,0,0,0,0,630,0, ,0,2, ,0, , ,0,0, ,0,0, , ,0,6, , , ,0, ,1, ,6, , , ,53, ,0,0, , ,0,0, , , ,0,0,0, , ,0, ,0,1,1,1,0,0,5, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-05-23T00:00:00.000, , , ,0, ,5, ,0,1,0,0, ,0,1, , , ,0,0, ,0,5.0, ,0, ,0,0.59, , ,0, , ,0, ,4, ,0,0,0,0, ,0,0,0, , , ,0,1, ,78,0,0, ,1, , ,0, ,0,1.0, , ,0, ,0, ,0, , , ,10002,1
10001133, ,0,1, ,0,85, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,1, ,0,5, , , , , ,0, ,6, , , ,66, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,0,4,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-11T00:00:00.000,4, ,1,0, , , ,0,1,0,0, ,1,0, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,1, ,5, , ,0,0, ,2, ,0,0, , , ,0,5, ,66,1,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10306,0
10001590, ,0,0, ,0,88, ,0,1,4,0,0,0,0, ,1,0,0,1,1,0, ,0,0,0,0,0,0,2,0,0,3,0,0,0,0, ,0, ,2,0,0,0,70,1,0,0, , ,1,0,0,0,0, ,1,0, , , ,0,0,1,0,2,0,0,2, ,0,0, , , ,0,0, ,0, ,0,0,2,0,2017-06-19T00:00:00.000,3, ,0,0,0, , ,0,1,0,0,0,1,0, ,0,0,0,0,0,0,2.0, ,0,1,0,1.35, ,0,0, ,0,0,0,4,1,0,1,1,0,2,0,0,0,0,1,1,0,1, ,52,0,0, ,0,0,0,0,0,0,2.0,0, ,0,ref,1, ,0, , ,1,10025,0
10001538,0,0,0, ,1,74,0,0,0,12,0,0,0,0,6 p.m.,0,0,0,2,0,0, , ,0,0,0,0,0,3, ,0,3, , ,0,0,0,1,6p.m.3,6,0, , ,66,0,0,0, , ,0,0, ,0, ,0,1,0, ,0,0,0,0,1, ,2,0,0,3, ,0,0, ,0, ,0,0, ,0, ,0,0,2,0,2017-06-18T00:00:00.000, , , ,0,0, , ,0,1,0,0,0,1,0, ,0,0,0,0, ,0,3.0,0,0,5,1,1.39, ,1, ,0,0,0,0,6, ,0,1, ,0, ,0, ,0, , ,0,0,1, ,57,0,0, ,0,0, ,0,0,0,1.0,0, ,0, ,1,0,1, , ,0,10009,1
10001908, ,0,0, ,1,83, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0,0, ,0,2, ,0,5, , ,0, , ,0, ,6,0, , ,68,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0,0,3,0, ,2, ,0,0, , , , , , ,0, , ,0,1,0,2017-06-25T00:00:00.000,2, ,1,0,0, , ,0,1,0,0, ,1,0, ,0, ,0, , ,0,2.0, ,0,5,0,0.0, ,0,0, ,0,0,0,4, , ,0,0, ,2, ,0,0, , , ,0,2, ,60,0,0, ,0,0, , , ,0,2.0, , ,0, ,0, ,1, , ,0,11209,1
10001628, ,0,0, ,0,83, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4, , , , , ,0, ,6, , , ,71, , ,0, , ,0,0, , , , ,0, , , , , ,0,0,1,4,0, ,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-20T00:00:00.000,2, ,1,0, ,1, ,1,1,0,0, ,0,1, , , ,0, , ,0,1.0, ,0, ,1,0.03, , ,0, , ,0, ,4, , ,0,0, ,6, ,0,0, , , ,0,5, ,68,1,0, ,0, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10310,0
10001193, ,0,0, ,0,85, ,0,0,3,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,1, ,0,5, , , ,0, ,0, ,2, , , ,66, ,0,1, , ,0,1, , , ,0,0,0, , ,1, ,0,0,0,1,0,0,1, , ,0, , , ,0, ,12,0, ,0,0,1, ,2017-06-11T00:00:00.000,4, ,0,0, , , ,0,20,1,0, ,1,0, , , ,0,0, ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, ,0,0,1,0,2,0,0,0, , , ,0,3, ,35,0,0, ,1, , ,0, ,0,2.0, , ,0,12pm,1, ,0, , , ,11416,1
10001219, ,0,0, ,1,90, ,0,0,11,0,0,0,0, ,0, ,0,1, ,0, , ,0,0, ,0,0,2, ,0,4, , , ,0, ,0, ,5, , , ,72, ,0,0, , ,0,1, , , ,0,0,0, , ,0, ,0,0,1,1,0,0,2, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-12T00:00:00.000,3, ,0,0, , , ,1,1,0,1, ,1,0, , , ,0,0, ,0,2.0, ,0, ,1,0.0, , ,0, , ,0, ,4, ,0,1,0,0,1,0,0,0, , , ,0,4, ,47,0,0, ,1, , ,0, ,0,1.0, , ,0,530,1, ,0, , , ,10463,0
10002032, ,0,0, ,1,79, ,0,0,11,0,0,0,0, , , , ,1, ,0, , ,0,0, ,1,0,4, ,0,4, , , , , ,0, ,5, , , ,64, , ,0, , ,0,1, , , ,0,0,1, , ,0, ,1,0,0,3,0,1,4, , ,0, , , , , , ,0, , ,0,2, ,2017-06-26T00:00:00.000,4, ,0,1, , , ,1,1,0,1, ,1,0, , , ,0, , ,1,4.0, ,0, ,1,0.0, , ,0, , ,1, ,4, ,0,1,0, ,2,0,0,0, , , ,0,4, ,52,0,0, ,1, , , , ,0,1.0, , ,0,6 30 pm,1, ,0, , , ,10456,0
10001096, ,0,0,1,1,80, ,0,0,8,0,0,0,0, ,0, ,0,8, ,0, , ,0,0, , ,0, , ,0,8,0, , ,0, ,0, ,4, ,0,0,53, ,0,1, , ,0,1,0, ,0, ,0, , , , , ,1,0,1,5,0, , , , ,0,5, , ,0, , ,0, ,0,0,1, ,2017-06-10T00:00:00.000,7, ,1,1, , , ,0,1,0,1, ,1,0, , , ,0,0,1,0,, ,0, ,0,0.0, , ,0, , ,0, ,8,1, ,1,0,0,1, ,0,0, ,0, ,0,5, ,18,1,0, ,1, ,0,0, ,0,2.0, , ,0, ,1, ,0, ,2, ,10309,0
10002294, ,0,0, ,1,85, ,0,0,5,0,0,0,0,9am, , , ,1, ,0, , ,0,0, ,0,0, , ,0,6, , , , , ,0, ,3, , , ,71, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,0,0,0,2,0,0,3, , ,0, , , , , , ,0, , ,0,1, ,2017-07-01T00:00:00.000,2, ,1,0, ,3, ,0,1,0,0, ,0,1, , , ,0, , ,0,3.0, ,0, ,0,0.23, , ,0, , ,0, ,5, ,0,0,0, ,2,0,1,0, , , ,0,2, ,64,0,0, ,0, , , , ,0,2.0, , ,0,9am,1, ,1, , , ,11203,0
10002243, ,0,0, ,1,82, ,0,0,2,0,1,0,0,afternoonh,0, ,0,1, ,0, , ,0,0,0,0,0, , ,0,4, , ,0,0, ,0, ,1,0, , ,68,0,0,0, , ,0,0, ,0, , ,0,0, , , ,0,1,0,0,4,0,0,2, ,0,0, , , ,0, , ,0, ,0,0,1,0,2017-06-29T00:00:00.000,2, ,0,0,1,2, ,1,1,0,1, ,0,1, ,0, ,0,0, ,0,2.0, ,0,3,0,0.0, ,0,0, ,0,0,0,4, ,0,0,0,0,2,0,0,0, , , ,1,2, ,30,0,0, ,1,0, ,1, ,0,2.0, , ,0,refused,0, ,0, , ,0,11219,1
10001155, ,0,0, ,1,85, ,0,0,2,0,1,0,0, , , , ,1, ,0, , ,0,0,0,0,0,2, ,0,4, , ,0, , ,0, ,1,0, , ,66,0, ,0, , ,0,0, ,0, ,0,0,0, , ,0,0,0,0,0,1,0,0,2, ,0,0, , , , , , ,0, , ,0,1,0,2017-06-11T00:00:00.000,7, ,0,0,1, , ,0,2,1,0, ,1,0, ,0, ,0, , ,0,2.0, ,0,2,0,0.0, ,1,0, ,0,0,0,3, ,0,0,0, ,3,0,0,1, , , ,0,3, ,29,0,0, ,0,0, , , ,0,2.0, , ,0,5 pm,1, ,0, , ,0,11435,1
10000287, ,0,1, ,1,69, ,0,0,13,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0,2, ,0,5,0, , , , ,1, ,6, ,0,0,52, , ,0, , ,0,1,0, ,0, ,0, , , , , ,1,0,0,1,0, ,2, , ,0, , , , , , ,0, , ,0,1, ,2017-05-22T00:00:00.000,2, ,1,0, , , ,1,1,0,1, ,0,1, , , ,0, ,0,1,2.0, ,1, ,1,0.0, , ,0, , ,1, ,5,1, ,1,0, ,4, ,0,0, ,0, ,0,5, ,72,1,0, ,1, ,0, , ,1,2.0, , ,0, ,0, ,0, , , ,10306,0
10001323, ,0,0, ,1,94, ,0,0,8,0,0,0,0, ,0, ,0,6, ,0, , ,0,0, , ,0, , ,1,5,0, , ,0, ,0, ,4, ,0,0,77, ,0,0, , ,0,0,0, ,0,0,0, , , ,0, ,1,0,0,3,0, ,4, , ,0, , , ,0, , ,0, ,0,0,1, ,2017-06-14T00:00:00.000,7, ,1,0, ,4, ,0,1,0,0, ,0,1, , , ,0,0,0,0,4.0, ,0, ,0,0.01, , ,0, , ,0, ,4,1, ,0,0,0,2, ,0,0, ,0, ,0,2, ,18,0,0, ,0, ,0,0, ,0,2.0, , ,0, ,0, ,0, , , ,11218,0
10001115, ,0,1, ,1,85, ,0,0,8,0,0,0,0, , , , ,6, ,0, , ,0,0,0, ,1,3, ,1,4, , ,0, , ,1, ,4,0, , ,66,0, ,0, , ,0,0, ,0, , ,0, , , , ,0,0,0, ,2,0, ,3, ,0,1, , , , , , ,0, , ,0,1,0,2017-06-11T00:00:00.000,2, ,0,0,0, , ,0,2,0,0, ,1,0, ,0, ,0, , ,0,3.0, ,1,3,0,0.0, ,1, , ,0,0,0,6, , ,0, , ,2, , ,0, , , ,0,4, ,20,0,0, ,0,0, , , ,1,1.0, , ,0, ,1, ,0, , ,0,10458,1
10000917,0,0,1, ,1,67,0,0,1,9,0,1,0,0, , ,0, ,1,0,0, , ,0,0,0,0,1, , ,1,4,0, ,0, ,0,1, ,4,0,0,0,58,0, ,0, , ,1,0,0,0,0,1,0,0, ,0,0,0,1,1,0,1,0,0,2, ,0,0, ,0, , ,1, ,0, , ,0,2,0,2017-06-06T00:00:00.000, , , ,1,0,2, ,1,1,0,0,1,1,0, ,0,1,0, ,1,1,2.0,0,1,3,0,0.02, ,1,0,0,0,1,0,4,1,0,0,0, , ,0,0,0, ,0,0,0,1, ,31,0,0, ,1,0,0, ,1,1,1.0,0, ,0,06:30,1,0,0, , ,0,10033,1
10000002, ,0,0, ,1,65, ,0,0,14,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,7, , , ,48, , ,0, , ,0,0, , , , ,0, , , , , ,0,1,1,4,0, ,1, , ,0, , , , , , ,0, , ,0,2, ,2017-05-13T00:00:00.000, , , ,0, ,1, ,1,1,0,1, ,0,1, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,0, , , ,0,0, , , ,0,1, ,999,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,0, , , ,10016,0
10001498, ,0,0, ,0,68, ,0,0,11,0,0,0,0,3pm, , , ,2, ,0, , ,0,0, ,0,0, , ,1,3, , , , , ,0, ,5, , , ,63, , ,0, , ,0,0, , , , ,0,0, , , , ,0,0,1,1,0,0,2, , ,0, , , , , , ,0, , ,0,1, ,2017-06-17T00:00:00.000, , , ,1, ,2, ,0,2,0,0, ,0,1, , , ,0, , ,0,2.0, ,1, ,1,0.0, , ,0, , ,0, ,6, ,0,1,0, , ,0,0,0, , , ,0,4, ,50,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10463,0
10001031, ,0,0, ,0,69, ,0,0,6,0,0,0,0, , , , ,10, ,0, , ,0,0, , ,0, , ,0,3,0, , , , ,0, ,3, ,0,0,55, , ,0, , ,0,1,0, ,0, ,0, , , , , ,0,0,0,4,0, ,5, , ,0, , , , , , ,0, , ,0,1, ,2017-06-09T00:00:00.000,2, ,0,0, ,5, ,0,1,0,0, ,1,0, , , ,0, ,0,0,5.0, ,0, ,0,0.0, , ,0, , ,0, ,6,1, ,1,1, ,2, ,0,0, ,1, ,0,2, ,67,0,0, ,1, ,0, , ,0,2.0, , ,0, ,1, ,0, , , ,11205,0
10001574, ,0,0, ,1,88, ,0,0,4,0,0,0,0,10 pm,1, ,0,2, ,0, ,0,0,0, ,0,0,3,0,0,4,0,0, ,0, ,1, ,2, ,0,0,70, ,0,0, , ,0,0,0, ,0,1,0,1, , ,0, ,0,1, ,1,0,0,3, , ,0, , , ,0, , ,0, ,0,0,2, ,2017-06-19T00:00:00.000, , , ,0, , , ,0,2,0,0, ,1,0, , , ,0,0,1,0,3.0, ,0, ,0,1.35, , , , , ,0, ,5,1,0,0, ,0, ,0, ,0,0,0, ,0,1, ,51,0,0, ,0, ,0,0, ,0,2.0, , ,0, ,1, ,0, , , ,10032,1
10001614, ,0,0, ,1,83, ,0,0,5,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,6, , , , , ,0, ,3, , , ,71, , ,0, , ,0,1, , , , ,0, , , , , ,1,1,0,3,0, , , , ,0, , , , , , ,0, , ,0,1, ,2017-06-20T00:00:00.000,1, ,0,1, , , ,0,1,0,1, ,0,0, , , ,0, , ,0,0.0, ,0, ,0,0.03, , ,0, , ,1, ,4, , ,1,1, ,1, ,0,0, , , ,0,1, ,64,0,0, ,1, , , , ,0,1.0, , ,0, ,1, ,1, , , ,10024,0
10000161, ,0,0, ,0,91, ,0,0,12,0,0,0,1, , , , ,8, ,0, , ,0,0, , ,0, , ,0,3, , , , , ,0, ,6, , , ,66, , ,1, , ,0,1, , , , ,0, , , , , ,0,0,0,1,0, ,4, , ,0, , , , , , ,0, , ,0,1, ,2017-05-20T00:00:00.000, , , ,0, ,4, ,0,1,0,0, ,1,0, , , ,0, , ,0,4.0, ,0, ,0,0.0, , ,0, , ,0, ,6, , ,0,1, , , ,0,0, , , ,0,4, ,64,0,0, ,1, , , , ,0,2.0, , ,0, ,0, ,1, , , ,10469,0
10001481, ,0,0, ,0,68, ,0,0,12,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,0,4,0, , , , ,1, ,6, ,0,0,63, , ,0, , ,0,1,0, ,0, ,0,0, , , , ,0,0,0,3,0,0,5, , ,0, , , , , , ,0, , ,0,2, ,2017-06-17T00:00:00.000,3, ,1,0, ,5, ,0,1,1,1, ,0,1, , , ,0, ,0,0,5.0, ,0, ,1,0.0, , ,0, , ,0, ,6,1,0,0,0, ,2,0,0,0, ,0, ,0,3, ,62,0,0, ,1, ,0, , ,0,2.0, , ,0,630pm,1, ,1, , , ,11421,0
10000924, ,0,1, ,1,58, ,0,0,12,0,0,0,0, , , , ,8, ,0, , ,0,0, , ,0, , ,0,4,0, , , , ,1, ,6, ,0,0,52, , ,0, , ,0,1,0, ,0, ,0, , , , , ,1,0,1,1,0, , , , ,0, , , , , , ,0, , ,0,2, ,2017-06-07T00:00:00.000,1, ,0,0, , , ,1,1,0,1, ,1,0, , , ,0, ,0,0,0.0, ,1, ,1,0.06, , ,0, , ,1, ,4,1, ,1,0, ,1, ,0,0, ,1, ,0,4, ,61,0,0, ,1, ,0, , ,0,2.0, , ,0, ,1, ,1, , , ,10471,0
10002009, ,0,1, ,1,79, ,0,0,8,0,0,0,0,3:00pm, , , ,2, ,0, , ,0,0, ,0,1,4, ,1,4, , , , , ,0, ,4, , , ,64, , ,0, , ,0,0, , , , ,0,0, , , , ,1,0,0,3,0,0,4, , ,0, , , , , , ,0, , ,0,1, ,2017-06-26T00:00:00.000, , , ,0, , , ,0,1,0,0, ,0,1, , , ,0, , ,0,4.0, ,0, ,0,0.0, , ,0, , ,1, ,5, ,0,0,0, , ,0,1,0, , , ,0,2, ,23,0,0, ,0, , , , ,0,1.0, , ,0, ,1, ,0, , , ,11211,1
10001823, ,0,0, ,0,84, ,0,0,8,0,0,0,0, , , , ,1, ,0, , ,0,0, ,0,0, , ,1,6, , , , , ,0, ,4, , , ,71, , ,0, , ,0,0, , , ,1,0,0, , ,0, ,0,0,0,1,0,0, , , ,0, , , , , , ,0, , ,0,1, ,2017-06-24T00:00:00.000, , , ,0, , , ,0,2,0,0, ,0,1, , , ,0, , ,0,0.0, ,1, ,1,1.29, , ,0, , ,0, ,6, ,0,1,0, , ,0,1,0, , , ,0,4, ,23,0,0, ,1, , , , ,0,1.0, , ,0,430pm,1, ,0, , , ,10455,0
10001229, ,0,0, ,1,90, ,0,0,11,0,0,0,0,abaout 6pm, , , ,2, ,0, , ,0,0, ,0,0,1, ,0,5, , , , , ,0, ,5, , , ,72, , ,0, , ,0,0, , , ,0,0,0, , ,0, ,0,0,0,3,0,0,1, , ,0, , , , , , ,0, , ,0,1, ,2017-06-12T00:00:00.000, , , ,0, , , ,1,1,0,1, ,0,0, , , ,0, , ,0,1.0, ,0, ,0,0.0, , ,0, , ,1, ,6, ,0,0,0, , ,0,0,0, , , ,0,4, ,45,0,1, ,1, , , , ,0,1.0, , ,0, ,1, ,0, , , ,10473,0
10000175, ,0,0, ,0,65, ,0,0,12,0,0,0,0,3:15 pm, , , ,2, ,0, , ,0,0, ,0,1,6, ,1,3, , , , , ,0, ,6, , , ,55, , ,0, , ,0,0, , , ,0,0,1, , ,0, ,0,0,1,4,0,0,6, , ,0, , , , , , ,0, , ,0,2, ,2017-05-21T00:00:00.000,1, ,0,0, , , ,1,1,0,0, ,0,1, , , ,0, , ,0,6.0, ,0, ,0,0.01, , ,0, , ,1, ,4, ,0,1,0, ,2,0,0,0, , , ,0,5, ,57,1,0, ,1, , , , ,0,2.0, , ,0, ,0, ,1, , , ,10308,0
