parid,tenactextot,tentrntot,period,tentrnextot,uaf_land,num_bldgs,cbntrnland,pytrnextot,curactextot,cbntrnextot,gross_sqft,secvol,yralt2,pymkttot,condo_sfx1,tentxbtot,cbnmktland,bld_frt,fintxbtot,boro,pyactland,housenum_lo,extracrdt,storage_area_gross,loft_area_gross,appt_lot,pytxbtot,curactland,coop_apts,aptno,cbnactland,rectype,curmktland,reuc_ref,easement,corner,yralt2_range,yrbuilt_range,tenmktland,fintrnextot
5000030028,0,26161,1,0,0.0,1,0,0,0,0,2750,101,0,678000,,26161,0,25.0,0,5,11220,9,2023-01-09T00:00:00.000,0,0,,24682,11220,2,,0,1,187000,,,,0,0,187000,0
5000200080,0,29932,1,0,0.0,1,0,0,0,0,2330,101,0,601000,,29932,0,15.86,0,5,7320,37,2023-01-09T00:00:00.000,0,0,79.0,28238,7320,2,,0,1,122000,,,,0,0,122000,0
5000070050,0,2939310,1,0,0.0,1,0,0,0,0,83646,101,0,6597000,,2939310,0,170.0,0,5,449100,115,2023-01-09T00:00:00.000,0,0,,2875500,449100,107,,0,1,998000,,,NW,0,0,998000,0
5000240036,0,26496,1,0,0.0,1,0,0,0,0,1370,101,0,498000,,26496,0,40.0,0,5,6420,68,2023-01-09T00:00:00.000,0,0,37.0,24997,6420,1,,0,1,107000,,,,0,0,107000,0
5000011084,0,37939,1,0,0.9776,1,0,0,0,0,900,101,0,86566,R,37939,0,20.0,0,5,5609,80,2023-01-09T00:00:00.000,0,0,245.0,36701,5609,1,7J,0,1,12464,,,,0,0,12464,0
5000230071,0,18144,1,0,0.0,1,0,0,0,0,3220,101,0,673000,,18144,0,25.0,0,5,7080,111,2023-01-09T00:00:00.000,0,0,,18144,7080,2,,0,1,118000,,,,0,0,118000,0
5000190041,0,12990,1,0,0.0,1,0,0,0,0,1510,101,0,521000,,12990,0,23.0,0,5,4020,306,2023-01-09T00:00:00.000,0,0,37.0,12256,4020,2,,0,1,67000,,,,0,0,67000,0
5000210027,1460,28265,1,1460,0.0,1,0,1460,1460,0,2072,101,0,625000,,28265,0,29.0,0,5,11460,25,2023-01-09T00:00:00.000,0,0,,28049,11460,2,,0,1,191000,,,,0,0,191000,0
5000150138,0,25918,1,0,0.0,1,0,0,0,0,1260,101,0,582000,,25918,0,28.0,0,5,6900,106,2023-01-09T00:00:00.000,0,0,,24452,6900,1,,0,1,115000,,,,0,0,115000,0
5000170074,138250,515250,1,195850,0.0,1,0,319750,138250,0,10713,101,0,1093000,,371250,0,50.0,0,5,173700,30,2023-01-09T00:00:00.000,0,0,74.0,491850,173700,11,,0,1,386000,,,,0,0,386000,0
5000160102,0,19008,1,0,0.0,1,0,0,0,0,1904,101,0,580000,,19008,0,23.0,0,5,6360,380,2023-01-09T00:00:00.000,0,0,,18864,6360,2,,0,1,106000,,,,0,0,106000,0
5000012038,7706,39010,1,7362,1.285,1,0,13650,7706,0,1008,101,0,93507,R,39010,0,0.0,0,5,6737,155,2023-01-09T00:00:00.000,0,0,1.0,36325,6737,1,5B,0,1,14970,,,CR,0,0,14970,0
5000170051,0,22034,1,0,0.0,1,0,0,0,0,1804,101,0,559000,,22034,0,20.0,0,5,4740,17,2023-01-09T00:00:00.000,0,0,,22034,4740,2,,0,1,79000,,,,0,0,79000,0
5000170073,0,24172,1,0,0.0,1,0,0,0,0,2347,101,0,723000,,24172,0,25.0,0,5,6240,28,2023-01-09T00:00:00.000,0,0,,24172,6240,2,,0,1,104000,,,,0,0,104000,0
5000080034,0,622440,1,0,0.0,1,0,0,0,0,24120,101,0,1398000,,622440,0,67.0,0,5,121950,273,2023-01-09T00:00:00.000,0,0,,585450,121950,25,,0,1,271000,,,NE,0,0,271000,0
5000230055,109078,185283,1,102588,0.0,1,0,94079,109078,0,3938,101,0,441000,,185283,0,28.0,0,5,42750,97,2023-01-09T00:00:00.000,0,0,,171558,42750,4,,0,1,95000,,,,0,0,95000,0
5000040010E,1215,1248,1,1248,0.0,0,0,1276,1215,0,0,101,0,2580,,1215,0,0.0,0,5,1161,,2023-01-09T00:00:00.000,0,0,,1161,1215,0,,0,1,2700,,E,,0,0,2700,0
5000030022,0,17626,1,0,0.0,1,0,0,0,0,1054,101,0,523000,,17626,0,25.0,0,5,9720,17,2023-01-09T00:00:00.000,0,0,,17492,9720,2,,0,1,162000,,,,0,0,162000,0
5000011094,0,25802,1,0,0.6649,1,0,0,0,0,900,101,0,58876,R,25802,0,20.0,0,5,3815,80,2023-01-09T00:00:00.000,0,0,245.0,24961,3815,1,8D,0,1,8477,,,,0,0,8477,0
5000170084,1460,18407,1,1460,0.0,1,0,1460,1460,0,1544,101,0,488000,,18407,0,22.0,0,5,5760,52,2023-01-09T00:00:00.000,0,0,,17366,5760,2,,0,1,96000,,,,0,0,96000,0
5000250051,1460,22378,1,1460,0.0,1,0,1460,1460,0,1662,101,0,580000,,22378,0,21.0,0,5,8640,84,2023-01-09T00:00:00.000,0,0,,22378,8640,1,,0,1,144000,,,,0,0,144000,0
5000240001,0,196740,1,0,0.0,0,0,0,0,0,0,101,0,480000,,196740,0,0.0,0,5,216000,,2023-01-09T00:00:00.000,0,0,,168660,274500,0,,0,1,610000,,,NE,0,0,610000,0
5000200070,0,30240,1,0,0.0,1,0,0,0,0,1400,101,0,564000,,30240,0,14.0,0,5,7500,114,2023-01-09T00:00:00.000,0,0,79.0,29232,7500,2,,0,1,125000,,,,0,0,125000,0
5000011214,0,22704,1,0,0.541,1,0,0,0,0,772,101,0,50585,R,22704,0,0.0,0,5,1198,90,2023-01-09T00:00:00.000,0,0,275.0,19459,1198,1,2H,0,1,2662,,,,0,0,2662,0
5000160047,0,88379,1,0,0.0,1,0,0,0,0,4550,101,0,653000,,88379,0,35.0,0,5,7200,362,2023-01-09T00:00:00.000,0,0,,88379,7200,9,,0,1,16000,,,,0,0,16000,0
5000170121,0,126270,1,0,0.0,1,0,0,0,0,4970,101,0,255000,,126270,0,32.0,0,5,53100,61,2023-01-09T00:00:00.000,612,0,,114750,53100,2,,0,1,118000,,,NW,0,0,118000,0
5000012042,8300,42015,1,7929,1.384,1,0,14701,8300,0,1008,101,0,100712,R,42015,0,0.0,0,5,7256,155,2023-01-09T00:00:00.000,0,0,1.0,39123,7256,1,5F,0,1,16124,,,CR,0,0,16124,0
5000140029,0,31363,1,0,0.0,1,0,0,0,0,3276,101,0,663000,,31363,0,25.0,0,5,10560,288,2023-01-09T00:00:00.000,0,0,,31363,10560,1,,0,1,176000,,,,0,0,176000,0
5000200052,0,29258,1,0,0.0,1,0,1460,0,0,1008,101,0,503000,,29258,0,12.0,0,5,7620,80,2023-01-09T00:00:00.000,0,0,19.0,27602,7620,1,,0,1,127000,,,,0,0,127000,0
5000250023,0,15725,1,0,0.0,1,0,0,0,0,2454,101,0,643000,,15725,0,22.0,0,5,12720,373,2023-01-09T00:00:00.000,0,0,,15725,12720,3,,0,1,212000,,,,0,0,212000,0
5000170026,0,16722,1,0,0.0,1,0,0,0,0,0,101,0,309000,,16722,0,0.0,0,5,18540,77,2023-01-09T00:00:00.000,0,0,,15775,24120,0,,0,1,402000,,,,0,0,402000,0
5000180130,0,131451,1,0,0.0,1,0,0,0,0,4698,101,0,600000,,131451,0,29.0,0,5,168300,36,2023-01-09T00:00:00.000,0,0,,121728,168300,4,,0,1,374000,,,,0,0,374000,0
5000011272,0,33868,1,0,0.807,1,0,0,0,0,1151,101,0,75456,R,33868,0,0.0,0,5,1787,90,2023-01-09T00:00:00.000,0,0,275.0,29029,1787,1,7A,0,1,3970,,,,0,0,3970,0
5000011213,0,26188,1,0,0.624,1,0,0,0,0,890,101,0,58345,R,26188,0,0.0,0,5,1382,90,2023-01-09T00:00:00.000,0,0,275.0,22446,1382,1,2G,0,1,3070,,,,0,0,3070,0
5000250020,0,13991,1,0,0.0,1,0,0,0,0,2454,101,0,571000,,13991,0,22.0,0,5,7080,375,2023-01-09T00:00:00.000,0,0,,13991,7080,1,,0,1,118000,,,,0,0,118000,0
5000011003,2390,40231,1,2390,1.0367,1,0,2390,2390,0,900,101,0,91800,R,40231,0,20.0,0,5,5948,80,2023-01-09T00:00:00.000,0,0,245.0,38919,5948,1,1C,0,1,13218,,,,0,0,13218,0
5000011236,0,51159,1,0,1.219,1,0,0,0,0,1739,101,0,113978,R,51159,0,0.0,0,5,2699,90,2023-01-09T00:00:00.000,0,0,275.0,43849,2699,1,4D,0,1,5997,,,,0,0,5997,0
5000060018,31950,33390,1,33390,0.0,0,0,34110,31950,0,0,101,0,69000,,31950,0,0.0,0,5,31050,,2023-01-09T00:00:00.000,0,0,,31050,31950,0,,0,1,71000,,,,0,0,71000,0
5000200043,1460,28314,1,1460,0.0,1,0,1460,1460,0,1240,101,0,565000,,28314,0,12.0,0,5,7320,54,2023-01-09T00:00:00.000,0,0,19.0,26712,7320,1,,0,1,122000,,,,0,0,122000,0
5000150031,3898,31000,1,3898,0.0,1,0,3898,3898,0,2888,101,0,667000,,31000,0,30.0,0,5,19440,89,2023-01-09T00:00:00.000,0,0,,29246,19440,1,,0,1,324000,,,,0,0,324000,0
5000140001,0,402120,1,0,0.0,1,0,0,0,0,13644,101,0,879000,,402120,0,91.0,0,5,188550,167,2023-01-09T00:00:00.000,0,0,,394740,188550,14,,0,1,419000,,,NW,0,0,419000,0
5000011243,0,38232,1,0,0.911,1,0,0,0,0,1299,101,0,85180,R,38232,0,0.0,0,5,2017,90,2023-01-09T00:00:00.000,0,0,275.0,32770,2017,1,4K,0,1,4482,,,,0,0,4482,0
5000190046,0,21456,1,0,0.0,1,0,0,0,0,1750,101,0,527000,,21456,0,15.0,0,5,7200,11,2023-01-09T00:00:00.000,0,0,37.0,21456,7200,2,,0,1,120000,,,,0,0,120000,0
5000011078,0,22422,1,0,0.5778,1,0,0,0,0,900,101,0,51164,R,22422,0,20.0,0,5,3315,80,2023-01-09T00:00:00.000,0,0,245.0,21690,3315,1,7C,0,1,7367,,,,0,0,7367,0
5000012023,7922,40103,1,7568,1.321,1,0,14032,7922,0,1008,101,0,96128,R,40103,0,0.0,0,5,6926,155,2023-01-09T00:00:00.000,0,0,1.0,37342,6926,1,3K,0,1,15390,,,CR,0,0,15390,0
5000220166,32940,34496,1,18688,0.0,1,0,17712,32940,0,4801,101,0,948000,,34496,0,26.0,0,5,20940,100,2023-01-09T00:00:00.000,0,0,,32544,20940,3,,0,1,349000,,,,0,0,349000,0
5000160035,0,69210,1,0,0.0,1,0,0,0,0,1760,101,0,147000,,69210,0,22.0,0,5,57150,75,2023-01-09T00:00:00.000,0,0,,66150,57150,0,,0,1,127000,,,,0,0,127000,0
5000170017,0,19906,1,0,0.0,1,0,0,0,0,2164,101,0,670000,,19906,0,22.0,0,5,5280,97,2023-01-09T00:00:00.000,0,0,,19753,5280,1,,0,1,88000,,,,0,0,88000,0
5000080025,0,2515950,1,0,0.0,1,0,0,0,0,77000,101,0,5886000,,2515950,0,175.0,0,5,814500,285,2023-01-09T00:00:00.000,0,0,,2337480,814500,91,,0,1,1810000,,,,0,0,1810000,0
5000011276,0,37352,1,0,0.89,1,0,0,0,0,1270,101,0,83217,R,37352,0,0.0,0,5,1971,90,2023-01-09T00:00:00.000,0,0,275.0,32015,1971,1,7E,0,1,4379,,,,0,0,4379,0
5000011260,0,46837,1,0,1.116,1,0,0,0,0,1592,101,0,104348,R,46837,0,0.0,0,5,2471,90,2023-01-09T00:00:00.000,0,0,275.0,40144,2471,1,6B,0,1,5491,,,,0,0,5491,0
5000170013,0,22550,1,0,0.0,1,0,0,0,0,1222,101,0,513000,,22550,0,23.0,0,5,6060,105,2023-01-09T00:00:00.000,0,0,,21518,6060,1,,0,1,101000,,,,0,0,101000,0
5000170009,0,18922,1,0,0.0,1,0,0,0,0,1100,101,0,484000,,18922,0,20.0,0,5,7200,115,2023-01-09T00:00:00.000,0,0,,18778,7200,1,,0,1,120000,,,,0,0,120000,0
5000200045,0,25661,1,0,0.0,1,0,1460,0,0,1008,101,0,508000,,25661,0,12.0,0,5,6720,60,2023-01-09T00:00:00.000,0,0,19.0,25344,6720,1,,0,1,112000,,,,0,0,112000,0
5000130082,0,686660,1,0,0.0,0,0,0,0,0,0,101,0,2085000,,686660,0,0.0,0,5,936450,178,2023-01-09T00:00:00.000,0,0,75.0,565116,936450,0,,0,1,2081000,,,,0,0,2081000,0
5000011284,0,47676,1,0,1.136,1,0,0,0,0,1620,101,0,106218,R,47676,0,0.0,0,5,2515,90,2023-01-09T00:00:00.000,0,0,275.0,40864,2515,1,7M,0,1,5589,,,,0,0,5589,0
5000017501,0,0,1,0,0.0,1,0,0,0,0,180775,101,0,0,,0,0,0.0,0,5,0,80,2023-01-09T00:00:00.000,0,0,265.0,0,0,0,,0,1,0,,,,0,0,0,0
5000011054,9610,37939,1,9485,0.9776,1,0,9175,9610,0,900,101,0,86566,R,37939,0,20.0,0,5,5609,80,2023-01-09T00:00:00.000,0,0,245.0,36701,5609,1,5J,0,1,12464,,,,0,0,12464,0
5000150047,1202850,1105830,1,1105830,0.0,1,0,1068930,1202850,0,11625,101,0,2520000,,1202850,0,67.0,0,5,342000,53,2023-01-09T00:00:00.000,0,0,,1134000,342000,1,,0,1,760000,,,,0,0,760000,0
5000230068,0,42662,1,0,0.0,1,0,0,0,0,2370,101,0,522000,,42662,0,22.0,0,5,85050,103,2023-01-09T00:00:00.000,0,0,,42662,85050,4,,0,1,189000,,,,0,0,189000,0
5000011091,0,36169,1,0,0.932,1,0,0,0,0,900,101,0,82528,R,36169,0,20.0,0,5,5347,80,2023-01-09T00:00:00.000,0,0,245.0,34989,5347,1,8A,0,1,11883,,,,0,0,11883,0
5000011300,0,69457,1,0,1.655,1,0,0,0,0,2361,101,0,154746,R,69457,0,0.0,0,5,3664,90,2023-01-09T00:00:00.000,0,0,275.0,59533,3664,1,9G,0,1,8143,,,,0,0,8143,0
5000210112,0,36030,1,0,0.0,1,0,0,0,0,2600,101,0,784000,,36030,0,44.0,0,5,21180,36,2023-01-09T00:00:00.000,0,0,,36030,21180,1,,0,1,353000,,,SW,0,0,353000,0
5000012060,578075,798343,1,578075,12.402,1,0,642306,578075,0,10053,101,0,1779000,C,798343,0,0.0,0,5,65017,155,2023-01-09T00:00:00.000,0,0,1.0,744929,65017,0,C-1,0,1,144483,,,CR,0,0,144483,0
5000240070,0,60464,1,0,0.0,1,0,0,0,0,4160,101,0,682000,,60464,0,40.0,0,5,149400,35,2023-01-09T00:00:00.000,0,0,,60464,149400,4,,0,1,332000,,,,0,0,332000,0
5000170068,0,21352,1,0,0.0,1,0,0,0,0,1036,101,0,438000,,21352,0,14.0,0,5,4620,14,2023-01-09T00:00:00.000,0,0,68.0,20143,4620,1,,0,1,77000,,,,0,0,77000,0
5000250015,0,23904,1,0,0.0,1,0,0,0,0,2664,101,0,685000,,23904,0,21.0,0,5,6180,389,2023-01-09T00:00:00.000,0,0,,23904,6180,2,,0,1,103000,,,,0,0,103000,0
5000012037,8726,44171,1,8336,1.455,1,0,15455,8726,0,1008,101,0,105879,R,44171,0,0.0,0,5,7628,155,2023-01-09T00:00:00.000,0,0,1.0,41129,7628,1,5A,0,1,16951,,,CR,0,0,16951,0
5000020726,189450,197190,1,197190,0.0,0,0,200790,189450,0,0,101,0,409000,,189450,0,0.0,0,5,184050,,2023-01-09T00:00:00.000,0,0,,184050,189450,0,,0,1,421000,,,,0,0,421000,0
5000220112,0,80499,1,0,0.0,1,0,0,0,0,2554,101,0,419000,,80499,0,34.0,0,5,3600,65,2023-01-09T00:00:00.000,0,0,,74543,3600,6,,0,1,8000,,,,0,0,8000,0
5000011095,0,25115,1,0,0.6472,1,0,0,0,0,900,101,0,57310,R,25115,0,20.0,0,5,3713,80,2023-01-09T00:00:00.000,0,0,245.0,24296,3713,1,8E,0,1,8252,,,,0,0,8252,0
5000011028,0,25768,1,0,0.664,1,0,0,0,0,900,101,0,58797,R,25768,0,20.0,0,5,3810,80,2023-01-09T00:00:00.000,0,0,245.0,24927,3810,1,3N,0,1,8466,,,,0,0,8466,0
5000011036,0,24281,1,0,0.6257,1,0,0,0,0,900,101,0,55406,R,24281,0,20.0,0,5,3590,80,2023-01-09T00:00:00.000,0,0,245.0,23489,3590,1,4F,0,1,7978,,,,0,0,7978,0
5000180142,0,2911,1,0,0.0,0,0,0,0,0,0,101,0,72000,,2911,0,0.0,0,5,4320,,2023-01-09T00:00:00.000,0,0,139.0,2911,4320,0,,0,1,72000,,,,0,0,72000,0
5000230053,0,23846,1,0,0.0,1,0,0,0,0,3650,101,0,803000,,23846,0,25.0,0,5,5340,42,2023-01-09T00:00:00.000,0,0,,23705,5340,3,,0,1,89000,,,,0,0,89000,0
5000190040,0,21904,1,0,0.0,1,0,0,0,0,1750,101,0,508000,,21904,0,15.0,0,5,4020,304,2023-01-09T00:00:00.000,0,0,37.0,20664,4020,1,,0,1,67000,,,,0,0,67000,0
5000200055,0,27043,1,0,0.0,1,0,0,0,0,1008,101,0,527000,,27043,0,12.0,0,5,8340,88,2023-01-09T00:00:00.000,0,0,19.0,26839,8340,1,,0,1,139000,,,,0,0,139000,0
5000140006,0,24895,1,0,0.0,1,0,0,0,0,1440,101,0,486000,,24895,0,20.0,0,5,7620,159,2023-01-09T00:00:00.000,0,0,,23488,7620,2,,0,1,127000,,,,0,0,127000,0
5000210119,0,25678,1,0,0.0,1,0,0,0,0,1750,101,0,626000,,25678,0,22.0,0,5,7860,5,2023-01-09T00:00:00.000,0,0,,25159,7860,3,,0,1,131000,,,,0,0,131000,0
5000220125,17184,29062,1,11625,0.0,1,0,11536,17184,0,1792,101,0,657000,,29062,0,27.0,0,5,10500,18,2023-01-09T00:00:00.000,0,0,,28840,10500,1,,0,1,175000,,,,0,0,175000,0
5000011012,0,42517,1,0,1.0956,1,0,0,0,0,900,101,0,97015,R,42517,0,20.0,0,5,6286,80,2023-01-09T00:00:00.000,0,0,245.0,41130,6286,1,1M,0,1,13969,,,,0,0,13969,0
5000200066,0,26225,1,0,0.0,1,0,0,0,0,2900,101,0,668000,,26225,0,25.0,0,5,14040,110,2023-01-09T00:00:00.000,0,0,,25973,14040,2,,0,1,234000,,,,0,0,234000,0
5000170097,0,26154,1,0,0.0,1,0,0,0,0,2645,101,0,677000,,26154,0,22.0,0,5,9240,86,2023-01-09T00:00:00.000,0,0,,25956,9240,3,,0,1,154000,,,,0,0,154000,0
5000230020,0,20902,1,0,0.0,1,0,0,0,0,1818,101,0,425000,,20902,0,21.0,0,5,5520,443,2023-01-09T00:00:00.000,0,0,,20902,5520,2,,0,1,92000,,,,0,0,92000,0
