tree_id,latitude,longitude,y_sp,x_sp,zip_city,block_id,steward,st_senate,st_assem,trnk_other,state,trnk_light,curb_loc,council_district,bin,spc_latin,status,boroname,stump_diam,address,zipcode,cncldist
143237,40.57845116,-74.09984423,150037.5999,956514.6398,Staten Island,406298,,24,64,No,New York,No,OnCurb,50.0,5053502.0,Acer saccharinum,Alive,Staten Island,0,302 HAMDEN AVENUE,10306,50
205759,40.76686765,-73.89540541,218684.6201,1013222.98,East Elmhurst,301278,,13,36,No,New York,No,OnCurb,22.0,4021835.0,Quercus palustris,Alive,Queens,0,22-048 74 STREET,11370,22
174299,40.70844239,-73.94503039,197385.9376,999490.0889,Brooklyn,217297,,18,53,No,New York,No,OnCurb,34.0,3070971.0,,Stump,Brooklyn,15,164 MANHATTAN AVENUE,11206,34
191268,40.739211,-73.98381722,208591.5241,988734.5366,New York,105425,1or2,28,75,No,New York,No,OnCurb,2.0,1018046.0,Ginkgo biloba,Alive,Manhattan,0,157 EAST 23 STREET,10010,2
189468,40.69361445,-73.96798361,191980.5177,993128.3815,Brooklyn,219493,3or4,25,50,No,New York,No,OnCurb,35.0,3329799.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,142 WAVERLY AVENUE,11205,35
200610,40.73239967,-73.78763771,206180.8675,1043105.317,Fresh Meadows,306527,,11,25,No,New York,No,OnCurb,24.0,4153659.0,Styphnolobium japonicum,Alive,Queens,0,69-061 183 STREET,11365,24
183944,40.85424737,-73.90126028,250518.2612,1011565.278,Bronx,504242,,33,86,No,New York,No,OnCurb,15.0,2013693.0,Gleditsia triacanthos var. inermis,Alive,Bronx,0,210 EAST 181 STREET,10457,15
195970,40.77774504,-73.96095697,222632.729,995063.2572,New York,107899,1or2,28,73,No,New York,No,OnCurb,4.0,1046667.0,Liquidambar styraciflua,Alive,Manhattan,0,1076 MADISON AVENUE,10028,4
162691,40.61472536,-73.96713406,163239.1227,993374.7518,Brooklyn,227502,,22,48,No,New York,No,OnCurb,44.0,3253553.0,Pyrus calleryana,Alive,Brooklyn,0,702 AVENUE N,11230,44
165000,40.54960722,-74.18440182,139567.1825,933003.6041,Staten Island,412922,,24,62,No,New York,No,OnCurb,51.0,5077337.0,Liquidambar styraciflua,Alive,Staten Island,0,106 STAFFORD AVENUE,10312,51
201817,40.58344881,-73.82405773,151891.6415,1033120.673,Rockaway Park,338314,,15,23,No,New York,No,OffsetFromCurb,32.0,4533406.0,Tilia americana,Alive,Queens,0,103-04 ROCKAWAY BEACH BOULEVARD,11694,32
166171,40.71506273,-73.83505032,199836.1965,1029977.024,Forest Hills,348263,,14,28,No,New York,No,OnCurb,29.0,4079947.0,Acer platanoides,Alive,Queens,0,111-009 77 AVENUE,11375,29
156127,40.5924681,-73.79713579,155193.7582,1040591.033,Arverne,339798,,10,31,No,New York,No,OnCurb,31.0,4302018.0,Styphnolobium japonicum,Alive,Queens,0,352 BEACH 68 STREET,11692,31
161360,40.64922339,-73.96379946,175808.0425,994295.3611,Brooklyn,230902,,21,42,No,New York,No,OnCurb,40.0,3116502.0,Styphnolobium japonicum,Alive,Brooklyn,0,1701 CHURCH AVENUE,11226,40
191197,40.71266167,-73.83049495,198963.8298,1031241.544,Kew Gardens,310448,,15,28,No,New York,No,OnCurb,29.0,4080032.0,Ginkgo biloba,Alive,Queens,0,108 81 AVENUE,11415,29
173394,40.70744575,-73.95201546,197021.6933,997553.705,Brooklyn,217252,,18,53,No,New York,No,OnCurb,34.0,3063511.0,Quercus bicolor,Alive,Brooklyn,0,355 HEWES STREET,11211,34
170523,40.59374122,-73.75914553,155684.3091,1051140.686,Far Rockaway,338673,,10,23,No,New York,No,OnCurb,31.0,4532815.0,Zelkova serrata,Alive,Queens,0,153 BEACH 26 STREET,11691,31
208463,40.76312607,-73.98935258,217304.3223,987199.5289,New York,103960,,27,75,No,New York,No,OnCurb,3.0,1026648.0,Fraxinus,Alive,Manhattan,0,725 9 AVENUE,10019,3
200522,40.60403708,-73.93783487,159349.5167,1001512.007,Brooklyn,210288,,22,41,No,New York,No,OnCurb,46.0,3197840.0,,Stump,Brooklyn,17,1970 COYLE STREET,11229,46
209331,40.70233782,-73.91521777,195168.4522,1007757.659,Brooklyn,222706,,18,53,No,New York,No,OnCurb,37.0,3075525.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,1488 GREENE AVENUE,11237,37
181603,40.65156871,-73.83203526,176705.1165,1030857.208,Howard Beach,316459,,15,23,No,New York,No,OnCurb,32.0,4296499.0,Acer platanoides,Alive,Queens,0,164-001 99 STREET,11414,32
201578,40.68135923,-74.00326304,187513.9771,983344.9687,Brooklyn,224111,,26,51,No,New York,No,OnCurb,39.0,3005194.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,44 WOODHULL STREET,11231,39
178382,40.7337165,-73.97705764,206590.1223,990608.2583,New York,106001,,27,74,No,New York,No,OnCurb,4.0,1082859.0,Platanus x acerifolia,Alive,Manhattan,0,520 EAST 20 STREET,10009,4
204337,40.71353749,-73.93445616,199244.2531,1002420.358,Brooklyn,217969,,18,53,No,New York,No,OnCurb,34.0,3338342.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,1027 GRAND STREET,11211,34
184820,40.85845785,-73.90160792,252052.1938,1011467.385,Bronx,504498,,33,86,No,New York,No,OnCurb,14.0,2013882.0,Styphnolobium japonicum,Alive,Bronx,0,2306 MORRIS AVENUE,10468,14
208791,40.76395531,-73.96078214,217608.6928,995113.9274,New York,107179,1or2,28,76,No,New York,No,OnCurb,5.0,1044706.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,320 EAST 65 STREET,10065,5
190423,40.77008698,-73.98504779,219840.583,988391.6036,New York,106099,1or2,27,67,No,New York,No,OnCurb,3.0,1076229.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,120 WEST 60 STREET,10023,3
179834,40.72206573,-73.99110017,202344.6757,986716.935,New York,102993,,26,65,No,New York,No,OffsetFromCurb,1.0,1077629.0,Ginkgo biloba,Alive,Manhattan,0,190 FORSYTH STREET,10002,1
192755,40.58635725,-73.96974394,152903.6306,992653.7253,Brooklyn,207508,,23,45,No,New York,No,OffsetFromCurb,47.0,3320727.0,Platanus x acerifolia,Alive,Brooklyn,0,638 AVENUE Z,11223,47
203720,40.78233983,-73.91127902,224316.8001,1008820.238,Astoria,302371,,13,36,No,New York,No,OnCurb,22.0,4019061.0,Platanus x acerifolia,Alive,Queens,0,20-025 24 STREET,11105,22
201478,40.57708625,-73.85070039,149559.8666,1025724.222,Rockaway Park,338001,1or2,15,23,No,New York,No,OnCurb,32.0,4305828.0,Pyrus calleryana,Alive,Queens,0,131-005 NEWPORT AVENUE,11694,32
162178,40.61242516,-73.96444166,162401.3898,994122.5961,Brooklyn,227513,,22,48,No,New York,No,OnCurb,44.0,3173998.0,Acer saccharinum,Alive,Brooklyn,0,909 AVENUE O,11230,44
184496,40.85804344,-73.90161922,251901.2049,1011464.431,Bronx,504497,,33,86,No,New York,No,OnCurb,14.0,2115479.0,Zelkova serrata,Alive,Bronx,0,101 EAST 183 STREET,10468,14
184319,40.85637186,-73.89088874,251295.6992,1014433.488,Bronx,505563,,33,78,No,New York,No,OnCurb,15.0,2011698.0,Gleditsia triacanthos var. inermis,Alive,Bronx,0,4602 3 AVENUE,10458,15
178663,40.58826637,-74.0869796,153609.7128,960091.8075,Staten Island,406774,,24,64,No,New York,No,OnCurb,50.0,5135747.0,Ginkgo biloba,Alive,Staten Island,0,414 RARITAN AVENUE,10305,50
200680,40.75498147,-73.83427783,214380.2291,1030163.656,Flushing,311712,,16,40,No,New York,No,OnCurb,20.0,4518699.0,Gleditsia triacanthos var. inermis,Alive,Queens,0,41-28 HAIGHT STREET,11355,20
200363,40.75689625,-73.98317757,215034.8603,988910.5556,New York,104837,1or2,27,75,No,New York,No,OnCurb,4.0,1076173.0,Ginkgo biloba,Alive,Manhattan,0,107 WEST 45 STREET,10036,4
179203,40.72130539,-73.83957849,202108.2563,1028717.57,Forest Hills,348557,,16,28,No,New York,No,OnCurb,29.0,4052576.0,Acer platanoides,Alive,Queens,0,110-033 72 AVENUE,11375,29
190622,40.590101,-73.97292044,154267.286,991771.0204,Brooklyn,210645,,23,45,No,New York,No,OnCurb,47.0,3337270.0,Acer platanoides,Alive,Brooklyn,0,274 AVENUE X,11223,47
160504,40.78345132,-73.91844344,224719.8229,1006835.759,Astoria,302357,,12,36,No,New York,No,OnCurb,22.0,4020384.0,Acer platanoides,Alive,Queens,0,21-031 SHORE BOULEVARD,11105,22
186050,40.76966936,-73.89083846,219706.9186,1014486.764,East Elmhurst,301625,,13,36,No,New York,No,OnCurb,22.0,4449214.0,Acer platanoides,Alive,Queens,0,21-032 79 STREET,11370,22
192893,40.60949889,-73.94853152,161337.4674,998540.5938,Brooklyn,210568,,17,41,No,New York,No,OnCurb,48.0,3253757.0,Ginkgo biloba,Alive,Brooklyn,0,2423 QUENTIN ROAD,11229,48
206381,40.73815531,-73.98054734,208207.0859,989640.7628,New York,105376,1or2,27,74,No,New York,No,OnCurb,2.0,1084709.0,Ginkgo biloba,Alive,Manhattan,0,400 2 AVENUE,10010,2
159248,40.63735751,-73.96085162,171485.3313,995115.2955,Brooklyn,230516,,21,42,No,New York,No,OnCurb,40.0,3120208.0,Acer platanoides,Alive,Brooklyn,0,548 EAST 18 STREET,11226,40
189313,40.72877985,-73.85600425,204823.5163,1024160.006,Rego Park,349085,1or2,16,28,No,New York,No,OnCurb,29.0,4432000.0,Quercus palustris,Alive,Queens,0,98-025 65 ROAD,11374,29
185063,40.85909696,-73.89254967,252287.9879,1013972.808,Bronx,505656,1or2,33,78,No,New York,No,OnCurb,15.0,2011227.0,Styphnolobium japonicum,Alive,Bronx,0,4691 PARK AVENUE,10458,15
155829,40.67580693,-73.96480788,185493.0579,994011.6416,Brooklyn,226324,3or4,20,57,No,New York,No,OnCurb,35.0,3029174.0,Acer platanoides,Alive,Brooklyn,0,398 PARK PLACE,11238,35
185061,40.85866333,-73.8928645,252129.8947,1013885.913,Bronx,505656,,33,78,No,New York,No,OnCurb,15.0,2011230.0,Styphnolobium japonicum,Alive,Bronx,0,4673 PARK AVENUE,10458,15
192289,40.62066188,-74.03799246,165402.5269,973702.8826,Brooklyn,203626,,22,46,No,New York,No,OnCurb,43.0,3154610.0,Pyrus calleryana,Alive,Brooklyn,0,9115 COLONIAL ROAD,11209,43
189526,40.66938935,-73.97936698,183153.6626,989973.7664,Brooklyn,223109,,21,44,No,New York,No,OnCurb,39.0,3021291.0,,Dead,Brooklyn,0,242 7 AVENUE,11215,39
189834,40.69331418,-73.96760066,191871.1586,993234.6165,Brooklyn,219505,3or4,25,50,No,New York,No,OnCurb,35.0,3054408.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,449 MYRTLE AVENUE,11205,35
198109,40.65353429,-73.84344477,177415.365,1027689.996,Howard Beach,316578,1or2,15,23,Yes,New York,No,OnCurb,32.0,4293894.0,Ulmus americana,Alive,Queens,0,87-019 162 AVENUE,11414,32
133750,40.63440847,-73.92809354,170416.6812,1004207.897,Brooklyn,214291,,21,41,No,New York,No,OnCurb,46.0,3213525.0,Quercus bicolor,Alive,Brooklyn,0,5018 KINGS HIGHWAY,11234,46
198514,40.80230109,-73.9620798,231579.2036,994748.4085,New York,108318,,30,69,No,New York,No,OnCurb,,,Quercus palustris,Alive,Manhattan,0,1 MORNINGSIDE DRIVE,10025,7
206344,40.68558461,-73.9946808,189053.432,985725.23,Brooklyn,224360,1or2,26,52,No,New York,No,OnCurb,39.0,3003542.0,Tilia americana,Alive,Brooklyn,0,253 KANE STREET,11201,39
159702,40.78283785,-73.91611522,224496.9261,1007480.736,Astoria,302384,1or2,12,36,No,New York,No,OnCurb,22.0,4020251.0,Acer platanoides,Alive,Queens,0,21-015 19 STREET,11105,22
208230,40.7821811,-73.97238977,224247.7313,991896.3505,New York,106402,1or2,29,67,Yes,New York,No,OffsetFromCurb,6.0,1031141.0,Platanus x acerifolia,Alive,Manhattan,0,1 WEST 81 STREET,10024,6
180478,40.69613647,-73.84348029,192936.5174,1027652.406,Richmond Hill,309633,,10,28,No,New York,No,OnCurb,32.0,4191623.0,Styphnolobium japonicum,Alive,Queens,0,86-030 104 STREET,11418,32
200364,40.75685573,-73.98308165,215020.1035,988937.1337,New York,104837,1or2,27,75,No,New York,No,OnCurb,4.0,1076173.0,Ginkgo biloba,Alive,Manhattan,0,107 WEST 45 STREET,10036,4
191083,40.71266475,-73.8302881,198965.0641,1031298.886,Kew Gardens,310430,,15,28,No,New York,No,OnCurb,29.0,4080047.0,Acer saccharinum,Alive,Queens,0,107 81 AVENUE,11415,29
183941,40.85378584,-73.90142196,250350.0574,1011520.741,Bronx,504242,,33,86,No,New York,No,OnCurb,15.0,2013692.0,Gleditsia triacanthos var. inermis,Alive,Bronx,0,2100 ANTHONY AVENUE,10457,15
180619,40.72529977,-73.83937578,203563.63,1028771.091,Forest Hills,348834,,15,27,No,New York,No,OnCurb,29.0,4052666.0,,Stump,Queens,10,113-001 JEWEL AVENUE,11375,29
185573,40.85102934,-73.88707942,249350.5509,1015489.771,Bronx,505333,1or2,33,78,No,New York,No,OnCurb,15.0,2012408.0,Acer platanoides,Alive,Bronx,0,664 GROTE STREET,10457,15
208365,40.781923,-73.97532346,224153.4527,991083.9223,New York,106403,1or2,29,67,No,New York,No,OffsetFromCurb,6.0,1030258.0,Quercus palustris,Alive,Manhattan,0,100 WEST 79 STREET,10024,6
178312,40.68919765,-73.86677694,190397.82,1021196.171,Woodhaven,308755,,12,38,No,New York,No,OnCurb,30.0,4182801.0,Acer platanoides,Alive,Queens,0,74-024 88 AVENUE,11421,30
179828,40.72180184,-73.99119881,202248.5332,986689.6021,New York,102993,,26,65,No,New York,No,OnCurb,1.0,1077629.0,Acer rubrum,Alive,Manhattan,0,190 FORSYTH STREET,10002,1
188608,40.77223224,-73.95222734,220625.4282,997482.0903,New York,107627,1or2,28,76,No,New York,No,OnCurb,5.0,1050358.0,Gleditsia triacanthos var. inermis,Alive,Manhattan,0,403 EAST 79 STREET,10075,5
196030,40.74668938,-73.98064292,211316.3156,989613.5877,New York,104469,,28,75,No,New York,No,OnCurb,2.0,1078764.0,Styphnolobium japonicum,Alive,Manhattan,0,113 EAST 34 STREET,10016,2
203887,40.80572583,-73.96071917,232827.1256,995124.5475,New York,108342,1or2,30,70,No,New York,No,OnCurb,7.0,1056049.0,Quercus phellos,Alive,Manhattan,0,415 WEST 115 STREET,10025,7
192393,40.70830057,-73.82844596,197376.0581,1031812.692,Kew Gardens,310382,,14,27,No,New York,No,OnCurb,29.0,4080140.0,Styphnolobium japonicum,Alive,Queens,0,83-033 AUSTIN STREET,11415,29
193877,40.74467888,-73.92781655,210591.4736,1004251.67,Long Island City,303820,1or2,12,37,No,New York,No,OnCurb,26.0,4003156.0,Styphnolobium japonicum,Alive,Queens,0,43-042 37 STREET,11101,26
209045,40.6635718,-73.99457015,181033.5392,985756.4159,Brooklyn,225648,,20,51,No,New York,No,OnCurb,38.0,3397574.0,Gleditsia triacanthos var. inermis,Alive,Brooklyn,0,639 4 AVENUE,11232,38
185628,40.76922814,-73.89063016,219546.2411,1014544.66,East Elmhurst,301497,,13,36,No,New York,No,OnCurb,22.0,4021671.0,Acer platanoides,Alive,Queens,0,21-057 79 STREET,11370,22
