bin,the_geom,lm_orig,style_oth,hist_dist,mat_prim,shape_leng,lot,mat_other,mat_four,date_high,alt_arch_2,arch_build,circa,altered,notes,lm_new
3056074,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96447307556278, 40.68611656468664], [-73.9644731855858, 40.686116552113376], [-73.96465099585848, 40.686095833820936], [-73.96465106565812, 40.68609582573777], [-73.96465523056567, 40.68611653523099], [-73.9646617492971, 40.68614895482699], [-73.96448375787989, 40.68616969469241], [-73.96447320298297, 40.68611720409069], [-73.96447307556278, 40.68611656468664]]]]}",0,0,Clinton Hill Historic District,Brick,139.041409112,53,0,0,1868,0,Henry Strybing,1,0,0,0
3356838,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96170576677055, 40.63969024194007], [-73.96178144550134, 40.639681965236015], [-73.96178819750772, 40.639717791912524], [-73.96171251755487, 40.639726068620575], [-73.96170576677055, 40.63969024194007]]]]}",0,0,Ditmas Park Historic District,Not determined,68.8103971405,80,0,0,0,0,Not determined,0,0,0,0
3025278,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97480796982137, 40.669824440936935], [-73.97487736060613, 40.669741492519435], [-73.97490873465955, 40.66970398839342], [-73.97492750863785, 40.66971309309608], [-73.97493291010062, 40.66971265302062], [-73.97493430446252, 40.66971269925073], [-73.97493833853277, 40.669712831604805], [-73.97494366975432, 40.669713624319186], [-73.97494878668685, 40.66971501402842], [-73.97495357343973, 40.66971696918928], [-73.97495792477085, 40.66971944565358], [-73.97496174135578, 40.66972238936892], [-73.97496493924916, 40.669725733678895], [-73.97496744515317, 40.66972940292429], [-73.97496920587773, 40.66973331604727], [-73.97486843992189, 40.669853768643], [-73.97484615162459, 40.66984295848674], [-73.97481218504298, 40.66988356160173], [-73.97477400322633, 40.669865043140206], [-73.97480796982137, 40.669824440936935]]]]}",0,0,Park Slope Historic District,Brownstone,180.272639338,63,0,0,1909,0,Eisenla & Carlson,0,0,0,0
3179065,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96142687745777, 40.630615495397755], [-73.96149100006868, 40.6306096464053], [-73.96150852018451, 40.63072113118616], [-73.96142017487723, 40.63072919004264], [-73.9614188805317, 40.63072930757641], [-73.96141759099638, 40.63072110431143], [-73.96140328602172, 40.63063008220085], [-73.96142880410325, 40.63062775391596], [-73.96142687745777, 40.630615495397755]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Wood Frame,131.931779216,32,0,Wood Shingles,1911,0,Benjamin Driesler,1,0,0,0
3026224,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97781514905046, 40.66380897794394], [-73.97773494444358, 40.66377004844509], [-73.97773306632998, 40.66376706287064], [-73.97773193922183, 40.66376386491974], [-73.97773160092474, 40.66376056446266], [-73.97773206322735, 40.663757273165764], [-73.97773330953632, 40.66375410178917], [-73.97773529842554, 40.663751158386944], [-73.97773796363775, 40.663748542002864], [-73.97774121171913, 40.663746342670535], [-73.97774493621407, 40.66374463421155], [-73.9777490082023, 40.663743474234], [-73.97775328930989, 40.66374290233376], [-73.97775763643911, 40.663742937394005], [-73.97777079899397, 40.66372721332471], [-73.97797954297121, 40.66382853091884], [-73.9779672819231, 40.66384317996829], [-73.97797129145299, 40.6638556898055], [-73.97796066418064, 40.66386838594754], [-73.97794453201054, 40.66387035768752], [-73.97786638696888, 40.66383242734789], [-73.97786209686524, 40.6638244587558], [-73.97783017012176, 40.663808961928936], [-73.97782018837152, 40.66381142291642], [-73.97781514905046, 40.66380897794394]]]]}",0,0,Park Slope Historic District,Limestone,181.287967373,46,0,0,1899,0,"Frank Holmberg (architect), Christian Doenecke (builder)",0,0,0,0
3030563,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94029743686706, 40.67583220123526], [-73.94030953327093, 40.675702660322095], [-73.94033570232669, 40.67570407689797], [-73.94034052049479, 40.67570199380372], [-73.94034568590143, 40.67570047010902], [-73.94035108970114, 40.67569953817606], [-73.94035661359715, 40.67569921865535], [-73.94036214048836, 40.67569951778981], [-73.94036754973638, 40.6757004292132], [-73.94037272544523, 40.67570193395464], [-73.94037755646373, 40.67570399773704], [-73.94038193874401, 40.67570657908292], [-73.94036984366295, 40.675836120004334], [-73.94035513132607, 40.6758462890984], [-73.94033764109571, 40.67584534259399], [-73.94033611963728, 40.675861646529725], [-73.94030411137392, 40.67585991444581], [-73.94030665270677, 40.67583270039982], [-73.94029743686706, 40.67583220123526]]]]}",0,0,Crown Heights North III Historic District,Stone,153.471239085,78,0,0,1902,0,Axel S. Hedman,1,0,0,0
3001657,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99507556613607, 40.69912388596833], [-73.99506977566685, 40.69912229361487], [-73.99511737491366, 40.69902201730764], [-73.99518470117454, 40.69904052927183], [-73.99530579341065, 40.69907382440912], [-73.99525819441047, 40.6991741007937], [-73.9951912856563, 40.69915570415585], [-73.99507556613607, 40.69912388596833]]]]}",0,0,Brooklyn Heights Historic District,Brick,188.790394849,16,0,0,1839,0,Not determined,0,1,"The original owner of No. 70, Adrian Van Sinderen, was the first president of the Brooklyn Savings Bank.",0
3114852,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95979279670101, 40.660011771955716], [-73.95981368200817, 40.66016315428908], [-73.95975581070718, 40.66016778432411], [-73.9597349255294, 40.66001640288077], [-73.95979279670101, 40.660011771955716]]]]}",0,0,Prospect Lefferts Gardens Historic District,Flemish-Bond Brick,143.201583173,16,0,0,1922,0,George Lobenstein,0,0,0,0
3025856,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98079367475678, 40.66727395255892], [-73.98083565636543, 40.66722321729901], [-73.98089525181703, 40.66725180958124], [-73.98103617677528, 40.66731942110717], [-73.98105381813433, 40.66732788435931], [-73.98102943678283, 40.66735734971873], [-73.98102997959656, 40.6673657264055], [-73.98103015032683, 40.66736837124841], [-73.98102237653949, 40.66737776684786], [-73.98101978181897, 40.66737781054507], [-73.98100603003623, 40.667378044210494], [-73.98100372624606, 40.66737808345282], [-73.98099181870799, 40.66737237041517], [-73.98098929558859, 40.66737015923212], [-73.98098336259359, 40.66736495957427], [-73.98097694766085, 40.66736188145138], [-73.98090876967277, 40.667329171530476], [-73.98090381894941, 40.66732988301678], [-73.98089343614909, 40.66733137614889], [-73.98087221782411, 40.667321196795065], [-73.98086936273806, 40.667313648197386], [-73.98086780047703, 40.66730951637141], [-73.98083658553021, 40.66729454010171], [-73.98083131772701, 40.667295721601214], [-73.98082243318754, 40.66729771386238], [-73.98081605256053, 40.66729465194555], [-73.98080130475262, 40.66728757683463], [-73.980796742121, 40.66727943000775], [-73.98079367475678, 40.66727395255892]]]]}",0,0,Park Slope Historic District Extension,Brick,193.616539301,4,0,0,1888,0,Van Tuyl & Lincoln,1,0,0,0
3357121,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95979143850171, 40.6345834977421], [-73.95985467251903, 40.63457781054554], [-73.959861645597, 40.63462280561831], [-73.95979841035565, 40.63462849281826], [-73.95979143850171, 40.6345834977421]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Brick,68.3591677138,31,0,Slate,1908,0,David A. Walsh,1,0,0,0
3029942,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94052691581349, 40.677398321833365], [-73.94053908568758, 40.67727773387731], [-73.9406058828071, 40.677281641492534], [-73.94059371187039, 40.67740222945495], [-73.94052691581349, 40.677398321833365]]]]}",0,0,Crown Heights North III Historic District,Brownstone,125.290964982,68,0,0,1879,0,Amzi Hill,1,0,0,0
3024953,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97232415529957, 40.67153736282781], [-73.97242014880777, 40.67139465060036], [-73.97245725270568, 40.67140911816321], [-73.97246646693785, 40.67139541992861], [-73.9724585759887, 40.671392342780024], [-73.97248015474754, 40.67136026258273], [-73.97251540681431, 40.67137400927163], [-73.9723886204332, 40.67156250089354], [-73.97232415529957, 40.67153736282781]]]]}",0,0,Park Slope Historic District,Brownstone,199.411448033,24,0,0,1887,0,William B. Tubby,0,0,0,0
3031304,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94610767825844, 40.67331779567331], [-73.94609984321762, 40.673406282033206], [-73.9460792264587, 40.67340522327239], [-73.94606733140401, 40.673412766716154], [-73.94606533681763, 40.673435295771604], [-73.94608039513324, 40.67344603517029], [-73.94609625036779, 40.67344684856107], [-73.94608934872431, 40.67352479572606], [-73.94607057930315, 40.67352383238338], [-73.94606531889495, 40.67358323870731], [-73.94599536105392, 40.67357964795505], [-73.9460006215242, 40.67352024163431], [-73.94598419029981, 40.67351939824295], [-73.94600252015886, 40.673312398206896], [-73.94610767825844, 40.67331779567331]]]]}",0,0,Crown Heights North II Historic District,Brick,266.603014165,65,0,0,1906,0,William Debus,1,0,0,0
3002941,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99613021968138, 40.69027694105513], [-73.99614683757423, 40.69024170723286], [-73.99616091632892, 40.69021185839219], [-73.99633738821989, 40.690260083924386], [-73.9963066917224, 40.69032516663405], [-73.99617352433748, 40.690288775246614], [-73.99613021968138, 40.69027694105513]]]]}",0,0,Cobble Hill Historic District,Brick,154.382315817,3,0,0,1871,0,Not determined,0,0,0,0
3055100,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96611321005615, 40.69159808474054], [-73.96628962338536, 40.691576676423246], [-73.96630101368204, 40.69163106174605], [-73.96628042229617, 40.69163356094206], [-73.96607740705235, 40.69165819695045], [-73.96607267326283, 40.69163559717845], [-73.9661198675904, 40.69162987031101], [-73.96611321005615, 40.69159808474054]]]]}",0,0,Clinton Hill Historic District,Brownstone,165.714562587,33,0,0,1879,0,W. H. Gaylor,0,0,0,0
3019290,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97415447029198, 40.67662288796452], [-73.97416766375314, 40.67660331013468], [-73.97416471136724, 40.67658833481195], [-73.97417032698783, 40.67658000090815], [-73.97418935341693, 40.67657112520194], [-73.97435351812, 40.67663525154682], [-73.9743186350892, 40.67668701345822], [-73.97415447029198, 40.67662288796452]]]]}",0,0,Park Slope Historic District,Brownstone,146.690167611,48,0,0,1881,0,"Robert Dixon (architect), Thomas Fagen (builder)",0,0,0,0
3047142,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93066754123114, 40.68225436650303], [-73.93069199585103, 40.6823734094236], [-73.93063113734563, 40.68238065430976], [-73.93060668401472, 40.682261611377086], [-73.93066754123114, 40.68225436650303]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brownstone,121.964461668,23,0,0,1893,0,"R. H. Heasman (architect), George Adams (builder)",0,0,0,0
3031938,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94854511073162, 40.67231663269016], [-73.94855590864918, 40.67219904282262], [-73.94861885535911, 40.67220239385366], [-73.94860805636931, 40.67231998372653], [-73.94854511073162, 40.67231663269016]]]]}",0,0,Crown Heights North II Historic District,Brick,120.899183107,31,0,0,1889,0,J. H. Herbert,1,0,0,0
3345903,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97145456454676, 40.67899173882424], [-73.97143707214033, 40.67903987328674], [-73.97138412095612, 40.67902872076555], [-73.9713343702779, 40.67901824080118], [-73.97135186275284, 40.678970106354114], [-73.97142166788983, 40.67898480930375], [-73.97145456454676, 40.67899173882424]]]]}",0,0,Prospect Heights Historic District,Brick,95.5039029384,8,0,0,1922,0,Not determined,1,0,0,0
3026108,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97889033091106, 40.66503786508152], [-73.97898208289799, 40.664928308897224], [-73.9790427679472, 40.66495777854849], [-73.97895101601962, 40.665067334780744], [-73.97889033091106, 40.66503786508152]]]]}",0,0,Park Slope Historic District,Not determined,134.615911429,66,0,0,1890,0,Not determined,1,0,0,0
3007413,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99272531478523, 40.68003528798665], [-73.99272761342313, 40.68003220657183], [-73.99280753798631, 40.67992507920476], [-73.99285895692239, 40.67994731250474], [-73.99277673377878, 40.680057522223564], [-73.99272947826505, 40.68003708927847], [-73.99272531478523, 40.68003528798665]]]]}",0,0,Carroll Gardens Historic District,Brownstone,125.157393193,37,0,0,1881,0,William J. Bedell (builder),0,0,0,0
3064804,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95738094557784, 40.72932361580945], [-73.95722232407489, 40.72933940234159], [-73.95721117935997, 40.72927460299849], [-73.95736980071132, 40.72925881648161], [-73.95738094557784, 40.72932361580945]]]]}",0,0,Greenpoint Historic District,Brick,136.295216591,1,0,Metal Cornice,1855,0,Not determined,1,0,0,0
3064685,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95707342245676, 40.730405854407586], [-73.95715120477448, 40.73039845328153], [-73.95717132103466, 40.73052079214986], [-73.95709353857634, 40.73052819328947], [-73.95707342245676, 40.730405854407586]]]]}",0,0,Greenpoint Historic District,Brick,133.289808671,12,0,0,1864,0,"James R. Sparrow, Jr.",0,0,0,0
3028903,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96506540974671, 40.67617769602305], [-73.9651091274472, 40.676057025892284], [-73.96513755983102, 40.67606299681976], [-73.96517582132896, 40.67607103199403], [-73.96513210373992, 40.67619170214999], [-73.96507192267815, 40.676179064081374], [-73.96506540974671, 40.67617769602305]]]]}",0,0,Prospect Heights Historic District,Brownstone,129.591564464,68,0,0,1893,0,Not determined,1,0,0,0
3028538,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96810204517479, 40.677811348054114], [-73.96816175327481, 40.67764953400433], [-73.9682277159922, 40.677663641690565], [-73.9682285107669, 40.67766381120676], [-73.96822672713631, 40.677668644676935], [-73.96816880281608, 40.67782562529093], [-73.96810204517479, 40.677811348054114]]]]}",0,0,Prospect Heights Historic District,Iron-Spot Brick,160.938180787,90,0,0,1895,0,Delaney & Collins (carpenters),1,0,0,0
3059362,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97266262951761, 40.68660025499298], [-73.9727364697912, 40.68659181488682], [-73.97283453384745, 40.686580605971784], [-73.97284530983048, 40.686635235474235], [-73.97267340418009, 40.68665488451118], [-73.97267091917206, 40.68664228213308], [-73.97266262951761, 40.68660025499298]]]]}",0,0,Fort Greene Historic District,Brick,136.672416024,33,0,0,1859,0,Thomas Skelly (builder),1,0,0,0
3035032,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95269447649841, 40.66289137463455], [-73.95268672020441, 40.662819530053696], [-73.95268207724527, 40.662776522185794], [-73.9527525844023, 40.662772108019276], [-73.95275842927711, 40.662826250361825], [-73.95276487921386, 40.66288599236255], [-73.9527412187136, 40.662887473899595], [-73.95273823066688, 40.662890418260865], [-73.95273465517023, 40.66289296435241], [-73.95273058569519, 40.66289504287299], [-73.95272612989206, 40.66289660073613], [-73.95272140486445, 40.66289759566584], [-73.95271653716445, 40.66289800159902], [-73.95271165333325, 40.66289780868191], [-73.95270688226641, 40.66289702147034], [-73.95270235166636, 40.66289565982795], [-73.952698179763, 40.662893760724664], [-73.95269447649841, 40.66289137463455]]]]}",0,0,Prospect Lefferts Gardens Historic District,Brownstone,124.738907265,16,0,0,1910,0,Benjamin Driesler,0,0,0,0
3026315,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97996469679886, 40.664315752415376], [-73.9800528976699, 40.66420824252324], [-73.98011162581957, 40.664236181297035], [-73.98003676232794, 40.66432743293078], [-73.9800234250065, 40.66434369033336], [-73.97999242916336, 40.66432894529975], [-73.97996469679886, 40.664315752415376]]]]}",0,0,Park Slope Historic District Extension,Brick,130.789821451,11,0,0,1890,0,Allison V. B. Norris,1,0,0,0
3026708,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98042142653054, 40.66073231670825], [-73.98034864925332, 40.66069702746721], [-73.98030231767048, 40.66067456156321], [-73.98034564270637, 40.660622746053875], [-73.98036757786593, 40.660596510551464], [-73.98044344216049, 40.660633296964086], [-73.98048668664313, 40.66065426562941], [-73.98047908156714, 40.660663361356214], [-73.9805206743349, 40.66068352826868], [-73.98058859576363, 40.660716462631505], [-73.98058552132359, 40.66072014072228], [-73.98061085915863, 40.660732426239136], [-73.98056745854957, 40.66078433278712], [-73.98054212070328, 40.660772046360286], [-73.98053989323888, 40.66077471061166], [-73.98053902969752, 40.66077574245729], [-73.98042951662558, 40.66072264113533], [-73.98042142653054, 40.66073231670825]]]]}",0,0,Park Slope Historic District Extension,Brick,234.484381551,40,0,0,1905,0,Thomas Bennett,1,0,0,0
