trip_id,linked_trip_id,day_id,trip_wkday_weight,transit_access,trip_svnday_weight,high_speed_flag,depart_seconds,r_duration_minutes,linked_leg_num,o_purpose_category,taxi_type,depart_dow,hh_member_10,hh_member_3,taxi_pay,dwell_mins,mode_3,hh_member_6,driver,is_complete,hh_member_2,ev_charge_station_level_5,trip_num,transit_egress,arrive_minute,num_hh_travelers,taxi_cost,ev_charge_station_level_3,mode_1
2200258301006,2200258301006,220025830102,2567.772449,995,1925.829337,0,14,1,1,1,995,4,995,0,995,71.6,995,995,995,1,0,995,6,995,58,1,,995,1
2200257001044,2200257001044,220025700107,163.0187826,995,93.15359006,0,28,2,1,12,995,2,995,0,995,158.05,995,995,995,1,1,995,44,995,55,2,,995,1
2200183001008,2200183001007,220018300101,845.4087018,5,483.0906868,0,6,3,2,11,995,3,995,0,995,11.26666667,995,995,995,1,0,995,8,1,1,1,,995,30
2200010501059,2200010501059,220001050106,0.0,995,492.3601658,1,1,1,1,11,995,6,995,995,995,164.35,995,995,2,1,0,995,61,995,2,1,,995,1
2200122301027,2200122301025,220012230105,0.0,1,29.03863386,0,12,1,3,11,995,6,995,995,995,0.0,995,995,995,1,995,995,30,1,4,1,,995,30
2200127601019,2200127601019,220012760104,0.0,995,41.27306269,0,56,1,1,9,995,6,995,995,995,4.65,995,995,995,1,1,995,19,995,40,2,,995,1
2200183001002,2200183001002,220018300101,845.4087018,995,483.0906868,1,15,1,1,8,995,3,995,0,995,148.8333333,995,995,995,1,0,995,2,995,57,1,,995,1
2200076801006,2200076801006,220007680101,67.92033811,1,40.75220286,0,56,1,1,10,995,3,995,0,995,0.0,995,995,995,1,0,995,4,1,18,1,,995,995
2200043001004,2200043001004,220004300101,50.96764312,995,29.1243675,0,7,1,1,1,995,4,995,995,995,2.3,995,995,1,1,995,995,4,995,15,1,,995,6
2200127601022,2200127601022,220012760104,0.0,995,41.27306269,1,52,1,1,9,995,6,995,995,995,9.966666667,995,995,995,1,1,995,22,995,24,2,,995,1
2200053301038,2200053301037,220005330107,479.8578584,1,274.2044905,0,58,3,2,11,995,2,995,995,995,0.0,995,995,995,1,0,995,41,1,29,1,,995,30
2200198901007,2200198901005,220019890102,132.9265835,1,75.95804773,0,45,1,3,11,995,4,995,995,995,824.6666667,995,995,995,1,0,995,7,1,16,1,,995,995
2200065501004,2200065501004,220006550101,83.34419975,995,47.625257,0,5,1,1,7,995,1,995,0,995,845.7833333,995,995,995,1,0,995,4,995,21,1,,995,1
2200197701041,2200197701040,220019770106,0.0,1,0.0,0,47,3,2,11,995,5,995,995,995,0.0,995,995,995,1,995,995,43,1,23,1,,995,30
2200099101014,2200099101014,220009910103,0.0,995,0.0,0,46,1,1,3,995,6,995,995,995,2.666666667,995,995,995,0,0,995,14,995,19,1,,995,995
2200130601013,2200130601012,220013060104,67.8131215,1,40.6878729,0,6,3,2,11,995,2,995,995,995,0.0,995,995,995,1,995,995,14,1,26,1,,995,30
2200198901016,2200198901016,220019890104,0.0,995,75.95804773,0,22,1,1,10,995,6,995,995,995,27.83333333,995,995,995,1,0,995,17,995,59,1,,995,1
2200279801002,2200279801002,220027980101,0.0,995,0.0,0,35,1,1,12,995,7,995,995,995,25.56666667,995,995,995,1,995,995,2,995,26,1,,995,1
2200076801040,2200076801040,220007680104,0.0,995,40.75220286,0,26,2,1,7,995,6,995,0,995,165.2833333,995,995,995,1,0,995,44,995,41,1,,995,1
2200183001023,2200183001023,220018300103,0.0,995,483.0906868,0,33,1,1,1,995,5,995,0,995,0.0,995,995,995,1,0,995,23,995,14,1,,995,1
2200258301010,2200258301010,220025830103,0.0,995,1925.829337,0,20,1,1,6,995,5,995,1,995,51.31666667,995,995,995,1,1,995,10,995,19,4,,995,1
2200144001025,2200144001025,220014400106,50.89898099,995,29.085132,0,47,1,1,1,995,2,995,995,995,0.0,995,995,995,1,995,995,27,995,59,1,,995,1
2200122301024,2200122301022,220012230104,0.0,1,29.03863386,0,11,1,3,11,995,5,995,995,995,906.7333333,995,995,995,1,995,995,27,1,1,1,,995,995
2200012801026,2200012801026,220001280105,1163.731813,995,581.8659064,0,0,1,1,1,995,1,995,1,995,14.85,995,995,2,1,1,995,26,995,20,4,,995,6
2200183001054,2200183001054,220018300107,845.4087018,995,483.0906868,1,12,3,1,7,995,2,995,0,995,52.51666667,995,995,995,1,0,995,55,995,21,1,,995,1
2200183001036,2200183001036,220018300104,0.0,995,483.0906868,0,58,2,1,7,995,6,995,0,995,120.3833333,995,995,995,1,0,995,36,995,13,1,,995,1
2200099101021,2200099101021,220009910107,0.0,995,0.0,1,13,1,1,12,995,3,995,995,995,302.2833333,995,995,995,1,0,995,21,995,57,1,,995,1
2200181701007,2200181701007,220018170103,0.0,995,767.3282988,1,11,1,1,10,995,7,995,0,995,2.533333333,995,995,995,1,0,995,7,995,20,1,,995,1
2200127601037,2200127601037,220012760107,72.22785971,995,41.27306269,0,17,1,1,2,995,2,995,995,995,100.3,995,995,1,1,0,995,37,995,18,1,,995,6
2200279801005,2200279801005,220027980101,0.0,995,0.0,1,46,1,1,6,995,7,995,995,995,10.2,995,995,995,1,995,995,5,995,18,1,,995,1
2200183001035,2200183001035,220018300104,0.0,995,483.0906868,0,21,2,1,8,995,6,995,0,995,49.13333333,995,995,995,1,0,995,35,995,7,1,,995,1
2200060701012,2200060701009,220006070102,0.0,1,906.9303753,0,11,2,4,11,995,6,995,0,995,165.3,995,995,995,1,0,995,13,1,10,1,,995,995
2200127601008,2200127601008,220012760102,72.22785971,995,41.27306269,1,10,1,1,3,995,4,995,995,995,261.8,995,995,995,1,0,995,8,995,2,1,,995,1
2200053301033,2200053301031,220005330106,479.8578584,1,274.2044905,0,6,1,3,11,995,1,995,995,995,635.0166667,995,995,995,1,0,995,36,1,23,1,,995,995
2200257001006,2200257001006,220025700101,163.0187826,995,93.15359006,0,53,2,1,1,995,3,995,0,995,151.65,995,995,995,1,1,995,6,995,38,2,,995,1
2200122301012,2200122301011,220012230103,50.81760925,1,29.03863386,0,11,3,2,11,995,4,995,995,995,0.0,995,995,995,1,995,995,15,1,58,1,,995,30
2200197701013,2200197701013,220019770103,67.86374726,995,40.71824835,0,13,2,1,6,995,2,995,995,995,374.0333333,995,995,995,1,995,995,15,995,55,1,,995,1
2200112801029,2200112801029,220011280107,61.63010281,5,35.21720161,0,33,1,1,1,995,2,995,0,995,0.0,995,995,995,1,0,995,37,1,4,1,,995,995
2200144001031,2200144001028,220014400106,50.89898099,995,29.085132,0,34,2,4,11,995,2,995,995,995,0.0,995,995,995,1,995,995,33,995,32,1,,995,1
2200183001047,2200183001047,220018300106,845.4087018,5,483.0906868,0,35,3,2,11,995,1,995,0,995,5.3,995,995,995,1,0,995,48,1,25,1,,995,30
2200010501048,2200010501046,220001050105,0.0,3,492.3601658,1,54,1,3,11,995,5,995,995,995,4.8,78,995,2,1,0,995,50,5,49,1,,995,23
2200099101008,2200099101008,220009910103,0.0,995,0.0,0,45,3,1,6,995,6,995,995,995,3.933333333,995,995,995,1,1,995,8,995,17,2,,995,6
2200010501021,2200010501021,220001050103,861.6302902,995,492.3601658,0,13,1,1,10,995,3,995,995,995,9.333333333,995,995,2,1,0,995,22,995,19,1,,995,1
2200076801017,2200076801015,220007680101,67.92033811,1,40.75220286,0,0,1,3,11,995,4,995,0,995,0.0,995,995,995,1,0,995,17,1,56,1,,995,995
2200012801045,2200012801045,220001280107,0.0,995,0.0,0,10,2,1,6,995,3,995,0,995,45.11666667,995,995,2,1,1,995,45,995,20,2,,995,6
2200010501008,2200010501008,220001050101,861.6302902,995,492.3601658,1,49,1,1,11,995,1,995,995,995,51.4,995,995,2,1,0,995,8,995,22,1,,995,1
2200144001021,2200144001021,220014400105,50.89898099,1,29.085132,0,50,2,2,11,995,1,995,995,995,0.0,995,995,995,1,995,995,23,1,24,1,,995,23
2200060701010,2200060701009,220006070102,0.0,1,906.9303753,0,49,3,2,11,995,6,995,0,995,0.0,995,995,995,1,0,995,11,1,38,1,,995,30
2200053301013,2200053301013,220005330103,0.0,995,274.2044905,0,12,1,1,1,1,5,995,995,1,0.966666667,995,995,995,1,0,995,15,995,53,1,17.0,995,49
2200144001027,2200144001027,220014400106,50.89898099,995,29.085132,0,15,2,1,9,995,2,995,995,995,0.0,995,995,995,1,995,995,29,995,46,1,,995,1
2200012801051,2200012801051,220001280107,0.0,995,0.0,0,43,1,1,11,995,3,995,0,995,152.8833333,995,995,2,0,0,995,51,995,35,1,,995,995
2200130601017,2200130601017,220013060107,0.0,995,0.0,0,27,1,1,7,995,5,995,995,995,9.316666667,995,995,995,0,995,995,19,995,26,1,,995,995
2200065501020,2200065501020,220006550104,83.34419975,995,47.625257,0,51,3,1,1,995,4,995,0,995,211.6,995,995,995,1,0,995,20,995,37,1,,995,34
2200012801009,2200012801009,220001280102,0.0,995,581.8659064,0,2,2,1,6,995,5,995,0,995,295.0,995,995,2,1,1,995,9,995,19,2,,995,6
2200060701020,2200060701018,220006070104,1587.128157,1,906.9303753,0,33,1,3,11,995,1,995,0,995,228.1666667,995,995,995,1,0,995,21,1,42,1,,995,995
2200127601034,2200127601034,220012760106,72.22785971,995,41.27306269,0,44,3,1,1,995,1,995,995,995,513.0,995,995,1,1,0,995,34,995,20,1,,995,6
2200060701035,2200060701034,220006070105,1587.128157,1,906.9303753,0,44,4,2,11,995,2,995,0,995,0.0,995,995,995,1,0,995,36,1,7,1,,995,30
2200127601030,2200127601030,220012760105,0.0,995,41.27306269,0,25,1,1,7,995,7,995,995,995,3.566666667,995,995,995,1,0,995,30,995,7,1,,995,6
2200257001009,2200257001009,220025700101,163.0187826,995,93.15359006,0,36,1,1,7,995,3,995,0,995,514.3666667,995,995,995,1,0,995,9,995,17,1,,995,1
2200151801006,2200151801005,220015180102,0.0,995,162.7064237,0,52,1,3,11,995,5,995,995,995,0.0,995,995,2,1,1,995,9,995,52,2,,995,6
2200258901005,2200258901004,220025890101,738.5996119,1,422.0569211,0,57,3,2,11,995,2,995,0,995,0.0,995,995,995,1,0,995,6,1,46,1,,995,30
2200130601018,2200130601018,220013060107,0.0,1,0.0,0,7,2,2,11,995,5,995,995,995,0.0,995,995,995,1,995,995,21,1,53,1,,995,30
2200258901035,2200258901035,220025890107,738.5996119,995,422.0569211,0,28,3,1,9,995,1,995,0,995,505.3333333,995,995,995,1,0,995,39,995,9,1,,995,34
2200076801066,2200076801066,220007680106,0.0,995,0.0,0,42,3,1,7,995,1,995,0,995,6.066666667,995,995,995,1,0,995,71,995,36,1,,995,201
2200258901029,2200258901029,220025890106,0.0,995,422.0569211,0,53,3,1,9,995,7,995,1,995,13.5,995,995,995,1,1,995,31,995,50,4,,995,6
2200076801074,2200076801074,220007680107,67.92033811,995,40.75220286,0,30,1,1,10,995,2,995,0,995,0.0,995,995,995,1,0,995,79,995,59,1,,995,1
2200258901023,2200258901021,220025890105,0.0,1,422.0569211,0,57,1,3,11,995,6,995,0,995,868.3333333,995,995,995,1,0,995,25,1,37,1,,995,995
2200076801055,2200076801054,220007680105,0.0,2,0.0,0,7,1,2,11,995,1,995,0,995,0.0,1,995,995,1,0,995,60,1,56,1,,995,30
2200144001040,2200144001040,220014400107,50.89898099,995,29.085132,0,29,3,1,8,995,3,995,995,995,19.63333333,995,995,995,1,995,995,42,995,20,1,,995,1
2200053301015,2200053301015,220005330103,0.0,1,274.2044905,0,26,2,2,11,995,5,995,995,995,0.0,995,995,995,1,0,995,18,1,12,1,,995,23
2200076801082,2200076801015,220007680102,0.0,1,0.0,0,28,995,5,11,995,4,995,0,995,0.0,995,995,995,995,0,995,19,1,38,1,,995,30
2200076801042,2200076801041,220007680104,0.0,1,40.75220286,0,56,2,2,11,995,6,995,0,995,0.0,995,995,995,1,0,995,46,1,8,1,,995,30
2200197701004,2200197701004,220019770101,0.0,1,40.71824835,0,44,2,1,3,995,7,995,995,995,0.0,995,995,995,1,995,995,4,1,32,1,,995,995
2200060701044,2200060701044,220006070106,1587.128157,995,906.9303753,0,14,3,1,2,995,3,995,0,995,11.0,995,995,995,1,0,995,47,995,10,1,,995,1
2200099101011,2200099101011,220009910103,0.0,995,0.0,0,16,3,1,7,995,6,995,995,995,26.05,995,995,995,1,1,995,11,995,42,2,,995,6
2200181701018,2200181701018,220018170107,1150.992448,995,767.3282988,0,2,3,1,2,995,4,995,0,995,712.1166667,995,995,995,1,0,995,19,995,7,1,,995,1
2200053301023,2200053301023,220005330104,0.0,10,274.2044905,0,36,3,1,3,995,6,995,995,995,6.583333333,995,995,995,1,0,995,26,8,3,1,,995,22
2200183001028,2200183001028,220018300103,0.0,995,483.0906868,0,35,1,1,1,995,5,995,0,995,26.66666667,995,995,995,1,0,995,28,995,8,1,,995,1
2200060701030,2200060701029,220006070105,1587.128157,1,906.9303753,0,6,3,2,11,995,2,995,0,995,0.0,995,995,995,1,0,995,31,1,50,1,,995,30
2200060701002,2200060701002,220006070101,0.0,995,906.9303753,0,5,2,1,11,995,5,995,0,995,16.68333333,995,995,995,1,0,995,2,995,42,1,,995,1
